area_id	subtotal_type	RSReg	RSCst	RSRej	RSUnc	RSOvr	RSUnd	RSTot	RSWri	118:GERALD PLUMMER	119:TOM PALZER	120:JOHN THOMPSON PARKER	121:DOUGLAS HOWARD PIERCE	122:HERBERT G. PETERS	123:JAMES P BRADLEY	124:ARUN K. BHUMITRA	125:JERRY JOSEPH LAWS	126:PATRICK LITTLE	127:TIM GILDERSLEEVE	128:MICHAEL FAHMY GIRGIS	129:DON J. GRUNDMANN	130:RASH BIHARI GHOSH	131:LING LING SHI	132:JOHN ''JACK'' CREW	133:ERIN CRUZ	134:DERRICK MICHAEL REID	135:DIANNE FEINSTEIN	136:COLLEEN SHEA FERNALD	137:ADRIENNE NICOLE EDWARDS	138:PAUL A TAYLOR	139:DONNIE O. TURNER	140:PAT HARRIS	141:ALISON HARTSON	142:JASON M. HANANIA	143:DAVID HILDEBRAND	144:LEE OLSON	145:ROQUE ''ROCKY'' DE LA FUENTE	146:KEVIN DE LEON	147:KEVIN MOTTUS	148:DAVID MOORE	149:MARIO NABLIBA	195:SEELAM PRABHAKAR REDDY	196:MICHAEL V. ZIESING	197:URSULA M. SCHILLING
PCT9224	MV	912	308	7	0	0	17	284	2	0	4	0	0	0	11	7	0	0	0	1	0	0	1	1	4	4	180	0	2	9	0	1	5	0	0	0	5	43	2	0	2	0	0	0
PCT9225	ED	898	161	0	0	0	8	153	0	0	2	0	1	0	2	2	0	0	0	0	0	0	1	0	0	2	88	0	1	9	0	5	3	0	3	0	2	29	2	0	1	0	0	0
PCT9225	MV	898	243	0	0	0	15	228	0	0	0	0	0	1	6	5	1	1	0	0	0	1	0	3	2	5	146	0	2	2	1	4	1	2	1	0	1	39	4	0	0	0	0	0
PCT9226	ED	905	143	-1	0	0	9	135	0	0	0	0	0	0	5	3	0	0	1	0	0	0	0	0	3	2	87	1	1	3	0	3	0	1	1	0	2	21	1	0	0	0	0	0
PCT9226	MV	905	312	0	0	2	22	288	5	1	3	0	0	0	14	8	1	1	0	0	0	1	0	0	5	4	188	0	3	3	0	1	3	1	0	0	2	42	1	0	1	0	0	0
PCT9227	ED	729	140	0	0	0	3	137	1	0	0	1	0	2	2	2	0	0	0	0	0	0	0	0	4	2	95	0	0	2	0	3	1	1	1	0	0	16	3	1	0	0	0	0
PCT9227	MV	729	304	-1	0	2	12	291	1	0	2	1	1	0	9	7	0	0	0	0	0	0	0	0	4	3	217	0	0	6	0	0	0	1	0	0	1	35	1	1	1	0	0	0
PCT9228	ED	726	175	3	0	0	7	165	1	0	0	0	0	0	3	3	1	1	0	0	0	0	2	1	0	1	118	0	1	3	0	2	4	0	3	0	2	14	3	0	2	0	0	0
PCT9228	MV	726	277	4	0	1	8	264	2	0	6	0	0	0	5	3	2	1	0	0	0	0	0	1	6	1	189	0	1	10	0	1	3	2	2	0	3	23	3	0	0	0	0	0
PCT9229	ED	596	130	-1	0	1	11	119	1	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	79	0	2	0	0	2	0	0	2	0	1	24	2	0	1	0	0	0
PCT9229	MV	596	219	-1	0	0	8	212	2	0	1	0	0	0	4	1	0	0	0	0	0	0	0	0	4	4	146	0	0	3	0	1	3	1	0	0	2	38	0	0	2	0	0	0
PCT9231	ED	919	221	-2	0	0	11	212	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	146	0	1	4	1	5	1	1	0	1	1	44	0	0	0	0	0	0
PCT9231	MV	919	294	-2	0	1	13	282	1	0	1	2	0	0	4	1	0	1	0	0	0	1	0	2	2	2	200	0	0	2	1	1	8	0	1	1	1	47	2	1	0	0	0	0
PCT9232	ED	701	151	0	0	0	4	147	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	99	0	2	6	1	2	2	1	0	0	1	29	1	0	0	0	0	0
PCT9232	MV	701	274	1	0	0	14	259	2	0	1	0	2	0	8	4	0	0	0	0	0	0	0	0	0	2	191	1	2	2	0	2	3	1	0	1	1	33	1	0	2	0	0	0
PCT9233	ED	774	139	0	0	0	12	127	1	0	1	0	0	1	5	1	0	0	0	0	0	0	0	2	0	1	99	0	1	1	0	0	0	0	0	2	0	10	0	0	2	0	0	0
PCT9233	MV	774	308	2	0	1	21	284	3	0	1	0	0	0	7	6	1	2	0	0	0	0	0	1	6	4	212	1	1	6	1	4	1	1	2	0	1	23	0	0	0	0	0	0
PCT9234	ED	731	131	-1	0	0	9	123	1	0	0	1	0	0	3	2	0	0	0	0	0	1	0	0	0	1	76	0	0	2	1	0	4	1	1	0	1	26	0	1	1	0	0	0
PCT9234	MV	731	281	3	0	1	21	256	0	0	2	0	0	1	12	6	0	1	0	0	0	0	0	0	1	0	188	0	1	3	0	8	2	0	2	0	2	24	2	0	1	0	0	0
PCT9235	ED	842	174	1	0	1	11	161	0	0	1	0	0	0	4	4	0	0	0	0	0	0	0	0	0	2	123	0	1	1	1	1	2	0	2	1	0	18	0	0	0	0	0	0
PCT9235	MV	842	298	-1	0	1	15	283	2	0	1	1	0	0	7	7	2	0	0	0	0	1	0	1	4	2	209	1	3	5	0	1	0	1	1	0	4	27	1	0	2	0	0	0
PCT9236	ED	658	130	0	0	0	7	123	0	0	1	0	1	0	1	10	0	0	0	0	0	0	0	0	2	1	83	0	1	2	2	1	1	0	0	0	2	14	1	0	0	0	0	0
PCT9236	MV	658	207	3	0	2	2	200	1	0	1	1	0	0	3	1	0	0	0	0	0	0	0	2	0	2	155	0	3	3	1	0	2	0	0	0	4	19	0	1	1	0	0	0
PCT9237	ED	880	145	0	0	0	6	139	2	0	0	0	1	0	5	0	0	1	0	0	0	2	0	0	0	2	87	0	0	1	0	1	4	0	1	0	2	27	3	0	0	0	0	0
PCT9237	MV	880	331	-1	0	1	16	315	1	0	2	0	2	0	8	3	1	0	0	0	0	0	0	0	1	2	237	1	5	9	0	2	5	3	0	0	0	31	1	0	1	0	0	0
PCT9238	ED	792	130	0	0	0	9	121	0	0	2	1	0	0	3	1	0	0	0	0	0	0	1	0	2	0	88	0	0	3	0	2	1	0	0	0	2	14	1	0	0	0	0	0
PCT9238	MV	792	271	-1	0	2	12	258	1	0	3	0	0	0	7	6	0	0	0	0	0	0	0	1	6	2	178	0	0	8	0	2	4	1	0	0	0	36	1	1	1	0	0	0
PCT9239	ED	835	117	0	0	0	6	111	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	2	0	1	77	1	1	7	1	2	2	1	0	0	1	12	0	0	0	0	0	0
PCT9239	MV	835	318	0	0	1	13	304	3	1	2	1	1	0	8	7	2	0	0	0	1	0	1	3	3	0	220	0	1	4	0	0	5	1	0	1	3	32	4	0	0	0	0	0
PCT9241	ED	961	158	1	0	0	5	152	0	0	1	1	0	0	2	2	1	1	0	0	0	0	0	0	2	1	104	0	1	3	0	1	1	0	1	1	4	24	1	0	0	0	0	0
PCT9241	MV	961	322	2	0	3	11	306	1	0	3	1	1	0	16	1	0	0	0	0	0	0	0	1	3	6	225	1	0	3	0	2	5	0	0	0	1	32	0	0	3	0	1	0
PCT9242	ED	940	154	0	0	0	9	145	0	0	1	3	0	0	2	2	0	1	0	0	0	0	0	0	0	2	81	0	1	5	2	5	2	0	0	0	2	34	0	0	2	0	0	0
PCT9242	MV	940	300	3	0	1	19	277	2	0	2	0	0	0	8	0	1	1	0	0	0	0	0	0	2	4	189	0	3	6	0	4	4	1	1	0	1	44	3	0	1	0	0	0
PCT9243	ED	572	135	0	0	0	11	124	0	0	0	0	0	0	2	1	1	0	0	0	0	1	0	0	0	3	85	0	1	4	0	1	0	0	0	0	1	23	0	1	0	0	0	0
PCT9243	MV	572	188	1	0	1	7	179	2	0	0	0	0	0	6	1	0	0	0	0	0	0	1	0	1	2	125	1	3	1	0	3	5	0	1	0	0	26	0	0	1	0	0	0
PCT9244	ED	880	149	1	0	1	4	143	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	2	0	103	0	2	3	0	6	1	0	3	0	0	18	0	2	0	0	0	0
PCT9244	MV	880	269	-1	0	1	17	252	1	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	2	1	190	0	1	2	1	2	5	0	0	1	0	41	0	0	0	0	0	0
PCT9245	ED	706	128	0	0	0	7	121	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	84	0	1	3	0	2	2	0	1	0	0	23	0	0	0	0	0	0
PCT9245	MV	706	226	2	0	1	20	203	1	0	0	0	0	1	1	3	1	0	0	0	0	0	0	0	3	0	148	0	2	4	0	2	3	0	0	0	1	32	0	0	1	0	0	0
PCT9246	ED	910	139	0	0	1	3	135	0	0	0	1	0	0	5	0	1	0	0	0	0	0	1	0	0	0	94	0	0	1	0	2	2	0	1	1	3	22	1	0	0	0	0	0
PCT9246	MV	910	299	-1	0	3	21	276	0	0	3	4	0	0	9	0	0	1	0	0	1	0	0	0	2	0	189	0	2	5	1	3	3	0	2	0	0	49	0	0	2	0	0	0
PCT9247	ED	936	151	-1	0	0	9	143	1	0	0	0	1	1	2	2	0	1	0	0	0	0	0	0	2	3	78	0	3	3	1	5	5	0	2	1	0	29	1	0	2	0	0	0
PCT9247	MV	936	303	1	0	1	8	293	0	0	0	1	0	0	4	5	2	1	0	0	0	1	0	1	7	3	180	2	2	4	0	7	5	0	2	1	0	64	1	0	0	0	0	0
PCT9248	ED	898	181	0	0	0	8	173	1	0	0	1	0	0	2	2	1	0	0	0	0	0	0	0	1	1	112	0	2	2	0	9	6	0	3	1	1	26	0	1	1	0	0	0
PCT9248	MV	898	282	6	0	0	20	256	2	0	0	1	2	0	6	5	1	1	0	0	0	1	0	0	3	0	174	1	1	6	0	3	4	0	4	1	0	39	1	0	0	0	0	0
PCT9249	ED	910	187	1	0	1	10	175	0	0	1	0	0	0	4	3	0	0	0	0	0	0	0	0	0	3	120	0	0	2	0	5	4	0	0	0	2	31	0	0	0	0	0	0
PCT9249	MV	910	314	3	0	3	16	292	2	0	5	0	0	0	4	1	1	0	0	0	0	1	0	0	5	3	194	0	10	3	2	0	4	0	1	0	0	54	1	0	1	0	0	0
PCT9251	ED	946	204	0	0	0	5	199	0	0	1	2	0	0	3	0	0	0	1	0	0	1	0	1	1	0	137	1	0	5	1	2	4	0	0	1	0	37	1	0	0	0	0	0
PCT9251	MV	946	342	-1	0	0	15	328	0	0	0	2	0	1	5	2	0	1	0	0	0	0	0	0	2	3	222	0	2	5	0	7	12	0	1	0	3	58	2	0	0	0	0	0
PCT9252	ED	913	140	-1	0	0	5	136	1	0	1	1	0	0	4	2	3	0	0	0	0	2	2	0	1	1	78	0	1	0	0	3	3	0	0	0	0	32	1	0	0	0	0	0
PCT9252	MV	913	352	1	0	1	14	336	1	0	2	3	0	0	10	6	1	1	0	0	1	0	1	3	2	2	215	0	2	6	0	9	6	2	1	1	4	56	1	0	0	0	0	0
PCT9253	ED	751	138	4	0	1	9	124	0	0	1	2	0	0	0	2	1	1	0	0	0	0	0	0	1	3	77	0	2	2	0	4	3	0	0	0	3	22	0	0	0	0	0	0
PCT9253	MV	751	272	0	0	6	13	253	0	1	3	0	1	0	7	11	0	0	0	0	0	0	0	0	2	1	163	3	4	3	0	5	5	0	0	0	0	41	2	1	0	0	0	0
PCT9254	ED	889	168	0	0	1	10	157	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	100	1	2	3	0	5	0	0	0	0	1	41	0	0	0	0	0	0
PCT9254	MV	889	318	-2	0	1	8	311	2	0	3	0	0	0	11	3	0	0	0	0	0	0	3	0	2	3	213	0	3	3	0	0	5	0	0	0	0	56	0	3	1	0	0	0
PCT9255	ED	545	126	0	0	1	9	116	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	2	2	61	0	2	2	0	5	1	0	3	0	0	33	0	0	1	0	0	0
PCT9255	MV	545	128	1	0	0	8	119	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	3	2	67	1	1	1	0	1	1	1	0	0	1	36	0	0	0	0	0	0
PCT9256	ED	433	77	0	0	0	4	73	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	1	0	0	1	1	1	0	0	0	19	0	0	0	0	0	0
PCT9256	MV	433	103	-1	0	0	5	99	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	1	1	57	0	2	0	1	1	3	2	0	0	0	27	0	0	0	0	0	0
PCT9257	MV	312	150	-1	0	3	5	143	1	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	73	0	3	0	0	4	5	0	0	0	3	49	0	0	0	0	0	0
PCT9258	ED	699	127	0	0	0	5	122	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	1	75	0	1	1	0	2	3	0	1	1	1	28	2	0	0	0	0	0
PCT9258	MV	699	244	-2	0	0	14	232	1	0	0	1	1	0	3	5	0	2	0	0	0	0	0	0	2	2	145	2	4	2	0	3	3	2	0	1	0	50	3	0	0	0	0	0
PCT9401	ED	970	194	-1	0	0	19	176	1	0	1	2	0	1	0	0	0	0	0	0	0	1	0	0	1	1	91	0	4	4	0	9	5	0	2	2	1	49	1	0	0	0	0	0
PCT9401	MV	970	293	-2	0	1	16	278	1	0	1	5	0	0	4	1	3	1	0	0	0	0	3	0	1	3	157	0	4	1	1	5	9	1	0	4	1	69	0	0	2	0	1	0
PCT9402	ED	931	197	0	0	2	16	179	0	0	2	2	0	0	1	0	0	3	0	0	1	1	2	0	3	0	95	0	2	4	1	3	7	0	1	2	1	46	0	2	0	0	0	0
PCT9402	MV	931	307	1	0	2	17	287	1	0	1	1	0	0	2	8	2	1	0	0	1	1	3	1	6	1	166	1	3	3	2	5	3	0	0	1	2	71	0	0	1	0	0	0
PCT9403	ED	853	167	0	0	1	6	160	0	0	0	1	0	0	2	1	0	1	0	0	0	0	1	2	1	1	82	0	3	4	1	7	1	0	0	0	5	46	0	1	0	0	0	0
PCT9403	MV	853	286	2	0	1	17	266	3	0	1	1	0	0	8	2	0	0	0	0	1	0	5	2	4	2	144	0	3	7	0	3	3	2	1	1	1	64	5	1	2	0	0	0
PCT9404	ED	889	153	0	0	0	11	142	0	0	0	1	1	2	4	1	0	1	0	0	0	1	2	1	2	0	76	0	3	5	0	4	3	0	1	2	0	31	1	0	0	0	0	0
PCT9404	MV	889	320	3	0	1	20	296	0	0	0	3	0	0	8	2	2	2	0	0	0	1	6	0	4	1	170	1	4	7	2	6	8	0	0	2	4	59	2	0	2	0	0	0
PCT9405	ED	757	160	-1	0	0	11	150	1	2	0	2	0	1	2	6	0	0	0	0	0	1	1	2	0	1	88	0	0	4	0	5	3	0	0	0	0	31	0	0	0	0	0	0
PCT9405	MV	757	245	1	0	0	22	222	1	2	1	1	1	0	6	5	1	1	0	1	0	1	5	1	2	0	123	0	3	7	0	9	7	0	0	2	2	39	1	0	0	0	0	0
PCT9406	ED	815	179	0	0	1	15	163	0	0	1	0	1	1	7	3	0	0	0	0	3	1	1	0	1	1	86	2	1	5	1	7	1	0	2	3	7	27	0	1	0	0	0	0
PCT9406	MV	815	277	1	0	0	16	260	0	0	1	1	0	0	2	4	0	0	0	0	1	0	4	0	6	1	151	1	4	11	0	1	7	1	0	3	1	56	0	0	4	0	0	0
PCT9407	ED	861	191	1	0	0	12	178	1	2	0	0	0	3	4	3	0	1	0	0	0	0	2	0	1	0	98	0	2	2	2	5	5	0	1	0	2	40	1	0	3	0	0	0
PCT9407	MV	861	284	-1	0	1	18	266	1	1	2	2	1	1	4	8	3	0	1	0	0	0	2	1	5	2	131	1	3	7	1	3	10	1	0	5	3	60	4	2	1	0	0	0
PCT9408	ED	837	187	1	0	0	13	173	0	0	1	3	2	0	1	1	2	1	0	0	0	1	5	1	1	0	76	2	2	1	1	4	6	0	1	1	2	56	0	2	0	0	0	0
PCT9408	MV	837	246	-2	0	0	22	226	0	0	0	0	1	1	2	2	0	1	0	0	0	1	2	1	0	1	118	0	6	0	1	2	7	0	1	1	4	74	0	0	0	0	0	0
PCT9409	ED	565	140	0	0	0	4	136	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	72	1	5	1	1	5	2	0	1	1	1	41	0	0	1	0	0	0
PCT9409	MV	565	170	2	0	1	12	155	0	0	3	0	2	0	4	2	0	1	0	0	1	1	0	0	2	1	86	0	0	2	0	5	2	1	0	3	1	38	0	0	0	0	0	0
PCT9411	ED	936	175	-1	0	0	10	166	1	0	0	3	1	1	1	3	1	0	0	1	0	0	0	1	1	2	79	0	4	1	2	6	0	1	0	1	1	53	0	0	2	0	0	0
PCT9411	MV	936	261	1	0	2	10	248	2	0	0	1	0	0	3	3	0	2	0	0	2	0	3	0	1	2	134	0	0	7	3	5	10	1	0	0	1	63	2	2	1	0	0	0
PCT9412	ED	843	164	0	0	0	9	155	2	0	0	4	1	1	4	1	3	1	0	0	0	0	1	1	1	2	89	3	3	4	0	3	4	0	0	1	0	24	1	1	0	0	0	0
PCT9412	MV	843	285	0	0	2	37	246	0	1	0	2	1	1	3	1	0	1	0	0	4	0	3	1	0	0	161	0	0	10	0	3	1	2	1	0	3	43	1	3	0	0	0	0
PCT9413	ED	858	172	-1	0	0	10	163	1	1	0	1	0	1	3	2	0	0	0	1	1	1	3	1	3	2	85	3	1	2	1	8	3	0	0	0	1	35	1	1	1	0	0	0
PCT9413	MV	858	310	3	0	0	24	283	0	0	0	1	2	0	9	5	1	0	0	0	0	1	11	1	3	1	180	0	3	4	1	2	4	2	1	3	1	38	3	1	5	0	0	0
PCT9414	ED	862	159	1	0	1	19	138	0	0	2	2	1	1	4	1	0	1	0	0	0	0	3	3	2	3	77	1	1	3	0	3	3	1	1	1	0	23	0	1	0	0	0	0
PCT9414	MV	862	307	1	0	1	22	283	2	0	1	3	0	1	4	5	0	0	0	0	0	1	3	2	6	1	176	0	3	5	1	3	7	1	3	3	2	43	2	0	5	0	0	0
PCT9415	ED	755	121	0	0	0	9	112	0	0	4	0	0	2	1	0	0	1	0	0	0	0	0	0	1	1	64	1	3	2	0	4	1	1	1	0	0	22	1	1	1	0	0	0
PCT9415	MV	755	284	-2	0	1	20	265	0	1	4	1	0	1	11	5	1	0	0	0	0	1	7	0	6	2	141	0	1	5	0	6	8	1	3	4	0	49	5	1	1	0	0	0
PCT9416	ED	962	198	0	0	1	16	181	0	0	1	2	3	1	1	0	2	0	0	0	0	0	3	0	2	1	107	1	1	3	0	3	4	0	0	2	0	41	2	0	1	0	0	0
PCT9416	MV	962	316	3	0	4	27	282	6	1	1	1	2	0	6	4	4	2	0	0	0	1	7	1	2	3	175	1	3	5	0	2	5	0	0	1	0	46	0	1	2	0	0	0
PCT9417	ED	714	117	-1	0	1	12	105	0	0	1	1	0	0	5	2	0	0	0	0	0	3	1	2	1	0	54	0	0	0	0	3	5	0	0	1	2	24	0	0	0	0	0	0
PCT9417	MV	714	286	8	0	3	23	252	0	0	4	1	1	2	7	4	3	4	1	0	0	0	2	0	2	1	141	2	4	7	3	6	9	2	0	4	5	31	2	2	2	0	0	0
PCT9418	ED	753	157	1	0	0	15	141	0	0	0	1	0	0	2	0	1	0	0	0	0	0	2	0	2	3	86	0	3	5	0	2	1	0	0	0	2	28	2	1	0	0	0	0
PCT9418	MV	753	269	0	0	0	22	247	3	0	4	0	1	0	4	4	0	3	0	0	0	0	4	2	0	2	154	0	2	9	0	2	3	1	3	1	2	35	3	2	3	0	0	0
PCT9419	ED	893	167	0	0	0	21	146	0	0	2	1	1	0	2	4	2	0	0	0	1	1	0	0	2	0	74	1	2	5	2	4	4	0	1	1	3	33	0	0	0	0	0	0
PCT9419	MV	893	326	1	0	1	22	302	0	0	2	0	0	1	14	14	4	0	2	0	0	0	6	1	2	0	183	1	4	12	1	1	6	1	2	1	4	37	2	0	1	0	0	0
PCT9421	ED	878	150	-1	0	1	18	132	0	0	0	1	0	0	4	1	1	0	1	0	0	0	1	1	0	1	76	1	1	2	1	2	3	0	1	1	2	26	2	0	3	0	0	0
PCT9421	MV	878	316	-1	0	1	26	290	2	0	2	1	0	2	17	4	0	0	0	0	0	1	6	0	4	4	175	1	3	11	0	4	7	0	1	1	2	39	0	0	3	0	0	0
PCT9422	ED	1010	200	-1	0	0	13	188	1	1	1	1	1	0	4	2	1	0	0	0	0	0	3	0	0	2	103	0	2	10	1	4	0	0	1	2	1	43	2	0	2	0	0	0
PCT9422	MV	1010	358	0	0	5	23	330	2	0	1	1	2	0	3	8	0	0	3	1	0	1	8	0	1	2	189	3	1	20	2	4	5	2	2	4	2	56	3	1	3	0	0	0
PCT9423	ED	853	147	0	0	2	8	137	2	1	1	0	3	0	2	1	0	2	0	0	0	0	1	1	1	0	76	0	1	2	1	4	1	0	0	1	1	35	0	0	0	0	0	0
PCT9423	MV	853	292	-1	0	0	21	272	1	2	0	2	0	0	6	2	1	0	0	0	0	1	1	0	8	0	166	0	0	11	1	5	3	0	1	1	1	57	0	1	1	0	0	0
PCT9424	ED	910	146	1	0	1	15	129	0	0	3	2	0	1	2	1	0	0	0	0	0	0	0	2	0	3	61	0	5	4	2	3	0	0	3	1	0	33	1	1	1	0	0	0
PCT9424	MV	910	331	-1	0	4	22	306	3	0	2	1	1	1	11	2	0	1	0	0	2	1	2	1	2	1	197	1	4	4	4	4	5	0	1	4	4	45	0	0	2	0	0	0
PCT9425	ED	903	136	1	0	0	12	123	0	0	0	4	1	0	5	0	1	0	0	0	0	0	0	0	0	0	72	0	2	2	0	7	3	1	1	1	2	18	2	1	0	0	0	0
PCT9425	MV	903	313	3	0	1	20	289	0	0	1	1	0	1	7	4	4	5	0	0	2	0	6	1	1	0	183	0	3	8	1	5	4	1	0	3	3	39	2	1	3	0	0	0
PCT9426	ED	801	143	-1	0	0	14	130	0	0	2	2	0	1	6	1	1	1	1	0	0	1	1	1	2	0	66	1	2	4	1	3	3	1	0	0	3	21	2	1	2	0	0	0
PCT9426	MV	801	283	1	0	2	27	253	1	0	2	2	0	0	12	6	1	0	0	0	0	1	6	1	3	5	149	1	4	4	1	0	4	2	3	2	2	30	4	1	6	0	0	0
PCT9427	ED	889	129	-1	0	1	10	119	0	0	1	0	1	0	3	3	3	0	0	0	1	0	1	0	1	0	73	0	2	5	1	2	1	0	0	3	1	15	2	0	0	0	0	0
PCT9427	MV	889	333	1	0	3	36	293	5	0	4	2	1	1	13	6	0	6	0	0	1	0	4	1	8	0	149	3	3	14	0	2	4	1	0	5	4	49	1	2	4	0	0	0
PCT9428	ED	892	122	-1	0	0	16	107	0	0	0	1	1	0	2	2	0	2	0	0	0	0	1	0	1	3	50	0	7	6	1	4	1	2	0	1	0	21	0	0	1	0	0	0
PCT9428	MV	892	346	-1	0	3	36	308	1	3	0	1	4	0	13	5	0	0	0	1	0	0	5	1	2	4	180	5	2	5	1	8	11	0	0	5	0	50	0	1	0	0	0	0
PCT9429	ED	866	173	0	0	0	12	161	0	0	2	5	0	0	8	0	0	2	0	0	0	0	2	1	4	0	92	0	2	7	0	2	5	0	0	1	2	24	1	1	0	0	0	0
PCT9429	MV	866	308	0	0	2	32	274	1	0	4	3	0	1	8	7	1	1	1	0	0	0	7	2	5	0	149	0	2	9	0	2	4	2	4	5	4	45	2	2	3	0	0	0
PCT9431	ED	954	152	-1	0	0	8	145	1	0	1	0	0	0	7	0	1	0	0	0	0	1	2	0	2	0	81	0	3	3	2	4	5	1	1	1	1	24	2	2	0	0	0	0
PCT9431	MV	954	352	4	0	3	21	324	1	0	2	5	2	1	11	3	5	2	0	0	0	0	12	1	5	3	193	3	4	11	2	4	6	2	0	1	1	36	2	0	6	0	0	0
PCT9432	ED	901	155	0	0	2	10	143	0	0	2	0	1	1	3	0	0	0	0	0	0	0	5	1	0	0	84	1	0	7	0	5	1	1	1	0	1	29	0	0	0	0	0	0
PCT9432	MV	901	307	0	0	5	30	272	3	0	1	2	0	1	6	2	1	3	0	0	1	0	5	1	1	0	173	0	4	10	1	4	9	0	3	2	0	37	1	1	0	0	0	0
PCT9433	ED	912	155	0	0	0	15	140	1	0	1	1	1	0	1	5	0	1	0	1	0	0	2	0	2	2	76	1	3	6	1	7	1	0	0	2	4	20	1	0	0	0	0	0
PCT9433	MV	912	317	-2	0	2	26	291	0	0	1	1	0	0	12	1	0	1	0	0	1	2	1	4	5	0	175	0	3	14	3	9	6	0	0	2	5	42	1	2	0	0	0	0
PCT9434	ED	963	188	0	0	1	18	169	0	0	1	1	1	0	3	2	0	0	0	0	0	0	2	0	4	2	95	1	3	8	0	7	3	1	1	2	1	29	2	0	0	0	0	0
PCT9434	MV	963	349	-1	0	1	15	334	2	0	1	1	0	0	13	7	0	6	0	0	2	0	14	3	5	2	202	1	6	2	0	4	5	1	1	6	1	46	2	1	0	0	0	0
PCT9435	ED	934	195	0	0	1	4	190	0	0	1	2	1	1	4	1	0	2	0	0	1	0	4	2	6	1	107	1	3	3	0	6	3	0	1	2	3	32	1	0	2	0	0	0
PCT9435	MV	934	320	2	0	1	29	288	1	0	0	0	1	3	10	10	0	1	0	0	4	0	4	1	4	0	175	2	5	10	2	3	4	0	0	2	1	40	3	1	1	0	0	0
PCT9436	ED	941	161	0	0	0	13	148	2	1	2	0	0	0	4	4	0	1	0	0	2	0	1	3	2	1	81	0	1	4	2	3	2	2	0	1	1	24	4	0	0	0	0	0
PCT9436	MV	941	337	0	0	1	18	318	1	0	1	3	1	0	7	6	2	2	0	1	0	0	16	1	1	1	188	0	1	17	2	6	6	1	1	2	6	35	2	5	3	0	0	0
PCT9437	ED	873	170	0	0	0	14	156	1	0	0	0	0	1	4	2	1	0	0	0	0	0	3	0	2	0	102	0	3	3	1	6	1	0	0	2	1	20	1	2	0	0	0	0
PCT9437	MV	873	324	1	0	3	31	289	0	0	5	2	1	1	11	11	3	0	0	0	0	1	5	2	1	1	167	2	5	12	1	3	5	2	1	2	4	33	6	0	2	0	0	0
PCT9438	ED	918	129	1	0	1	9	118	0	0	0	1	0	1	5	1	2	1	0	0	0	0	0	0	0	0	59	0	3	6	1	4	5	0	0	0	1	26	1	1	0	0	0	0
PCT9438	MV	918	336	-1	0	1	26	310	2	0	6	1	0	1	9	5	1	1	0	0	0	1	3	2	6	1	193	0	3	8	0	8	6	0	1	4	6	37	2	2	1	0	0	0
PCT9439	ED	827	126	0	0	0	13	113	1	0	2	1	0	1	1	1	0	0	0	0	0	0	4	0	1	0	70	0	4	2	1	2	1	0	0	1	1	18	0	0	1	0	0	0
PCT9439	MV	827	314	-1	0	2	35	278	3	0	7	1	2	0	12	11	1	2	0	0	1	2	2	1	1	0	167	0	2	10	1	1	2	3	2	1	3	35	3	0	2	0	0	0
PCT9441	ED	939	205	-1	0	0	18	188	1	0	1	2	0	1	3	2	0	0	0	0	0	2	1	2	1	3	89	3	3	3	1	5	3	1	2	5	1	49	1	0	3	0	0	0
PCT9441	MV	939	337	-1	0	4	30	304	1	0	1	2	2	0	7	2	3	3	1	0	3	0	5	0	0	5	176	3	1	10	1	7	6	1	4	4	1	49	3	3	0	0	0	0
PCT9442	ED	970	200	0	0	0	14	186	2	1	1	3	1	1	9	2	2	0	0	0	0	0	0	0	2	2	107	1	5	4	0	2	2	1	0	0	1	36	0	1	0	0	0	0
PCT9442	MV	970	325	0	0	2	25	298	2	0	0	6	0	2	11	5	0	4	0	0	2	2	8	2	4	1	161	0	2	13	0	7	4	2	3	1	2	51	0	2	1	0	0	0
PCT9443	ED	886	138	0	0	0	6	132	1	0	0	1	0	1	1	2	1	0	0	0	0	0	0	0	1	2	78	0	0	3	0	3	4	0	1	1	4	26	0	1	1	0	0	0
PCT9443	MV	886	304	2	0	0	23	279	1	0	3	2	0	0	8	3	1	2	1	0	0	3	9	1	2	1	169	0	5	3	2	10	3	2	1	1	3	40	1	0	2	0	0	0
