area_id	subtotal_type	party	RSReg	RSCst	RSCnt	RSCd1	RSCd2	RSPnd	RSCha
PCT9521	MV	REP	24	11	11			0	0
PCT9521	MV	NPP	101	17	16			0	1
PCT9521	MV	NPPALL	154	60	55			0	5
PCT9701	TO	ALL	654	446	435				
PCT9701	TO	AI	8						
PCT9701	TO	DEM	416						
PCT9701	TO	GRN	4						
PCT9701	TO	LIB	3						
PCT9701	TO	PF	1						
PCT9701	TO	REP	35						
PCT9701	TO	NPP	187						
PCT9701	TO	NPPALL	187						
PCT9701	ED	ALL	156	164	164				
PCT9701	ED	AI	1						
PCT9701	ED	DEM	99						
PCT9701	ED	GRN	0						
PCT9701	ED	LIB	0						
PCT9701	ED	PF	1						
PCT9701	ED	REP	13						
PCT9701	ED	NPP	79						
PCT9701	ED	NPPALL	79						
PCT9701	MV	ALL	498	282	271			0	11
PCT9701	MV	AI	7	1	1			0	0
PCT9701	MV	AINPP	2	2	2			0	0
PCT9701	MV	DEM	317	210	201			0	9
PCT9701	MV	DEMNPP	31	24	23			0	1
PCT9701	MV	GRN	7	2	2			0	0
PCT9701	MV	LIB	3	1	1			0	0
PCT9701	MV	LIBNPP	1	1	1			0	0
PCT9701	MV	PF	0	0	0			0	0
PCT9701	MV	REP	22	13	12			0	1
PCT9701	MV	NPP	108	28	28			0	0
PCT9701	MV	NPPALL	142	55	54			0	1
PCT9702	TO	ALL	720	520	503				
PCT9702	TO	AI	10						
PCT9702	TO	DEM	470						
PCT9702	TO	GRN	7						
PCT9702	TO	LIB	2						
PCT9702	TO	PF	2						
PCT9702	TO	REP	32						
PCT9702	TO	NPP	197						
PCT9702	TO	NPPALL	197						
PCT9702	ED	ALL	166	196	196				
PCT9702	ED	AI	0						
PCT9702	ED	DEM	111						
PCT9702	ED	GRN	3						
PCT9702	ED	LIB	0						
PCT9702	ED	PF	1						
PCT9702	ED	REP	6						
PCT9702	ED	NPP	80						
PCT9702	ED	NPPALL	80						
PCT9702	MV	ALL	554	324	307			0	14
PCT9702	MV	AI	10	2	2			0	0
PCT9702	MV	AINPP	1	1	1			0	0
PCT9702	MV	DEM	359	247	234			0	13
PCT9702	MV	DEMNPP	32	27	27			0	0
PCT9702	MV	GRN	4	3	3			0	0
PCT9702	MV	LIB	2	0	0			0	0
PCT9702	MV	LIBNPP	2	2	2			0	0
PCT9702	MV	PF	1	0	0			0	0
PCT9702	MV	REP	26	12	12			0	0
PCT9702	MV	NPP	117	30	29			0	1
PCT9702	MV	NPPALL	152	60	59			0	1
PCT9703	TO	ALL	991	642	597				
PCT9703	TO	AI	15						
PCT9703	TO	DEM	561						
PCT9703	TO	GRN	8						
PCT9703	TO	LIB	2						
PCT9703	TO	PF	4						
PCT9703	TO	REP	77						
PCT9703	TO	NPP	324						
PCT9703	TO	NPPALL	324						
PCT9703	ED	ALL	182	200	200				
PCT9703	ED	AI	2						
PCT9703	ED	DEM	106						
PCT9703	ED	GRN	0						
PCT9703	ED	LIB	0						
PCT9703	ED	PF	1						
PCT9703	ED	REP	20						
PCT9703	ED	NPP	128						
PCT9703	ED	NPPALL	128						
PCT9703	MV	ALL	809	442	397			0	38
PCT9703	MV	AI	13	4	4			0	0
PCT9703	MV	AINPP	3	0	0			0	0
PCT9703	MV	DEM	455	288	263			0	25
PCT9703	MV	DEMNPP	70	57	55			0	2
PCT9703	MV	GRN	8	2	2			0	0
PCT9703	MV	LIB	3	1	1			0	0
PCT9703	MV	LIBNPP	1	1	1			0	0
PCT9703	MV	PF	3	1	0			0	1
PCT9703	MV	REP	57	31	27			0	4
PCT9703	MV	NPP	196	57	51			0	6
PCT9703	MV	NPPALL	270	115	107			0	8
PCT9704	TO	ALL	959	700	669				
PCT9704	TO	AI	17						
PCT9704	TO	DEM	583						
PCT9704	TO	GRN	5						
PCT9704	TO	LIB	4						
PCT9704	TO	PF	3						
PCT9704	TO	REP	75						
PCT9704	TO	NPP	272						
PCT9704	TO	NPPALL	272						
PCT9704	ED	ALL	199	245	245				
PCT9704	ED	AI	8						
PCT9704	ED	DEM	142						
PCT9704	ED	GRN	0						
PCT9704	ED	LIB	0						
PCT9704	ED	PF	2						
PCT9704	ED	REP	17						
PCT9704	ED	NPP	109						
PCT9704	ED	NPPALL	109						
PCT9704	MV	ALL	760	455	424			0	26
PCT9704	MV	AI	9	3	2			0	1
PCT9704	MV	AINPP	2	1	1			0	0
PCT9704	MV	DEM	441	300	281			0	19
PCT9704	MV	DEMNPP	74	64	63			0	1
PCT9704	MV	GRN	6	0	0			0	0
PCT9704	MV	LIB	4	2	1			0	1
PCT9704	MV	LIBNPP	2	2	2			0	0
PCT9704	MV	PF	1	0	0			0	0
PCT9704	MV	REP	58	37	37			0	0
PCT9704	MV	NPP	163	46	42			0	4
PCT9704	MV	NPPALL	241	113	108			0	5
PCT9705	TO	ALL	929	650	623				
PCT9705	TO	AI	12						
PCT9705	TO	DEM	648						
PCT9705	TO	GRN	7						
PCT9705	TO	LIB	3						
PCT9705	TO	PF	1						
PCT9705	TO	REP	50						
PCT9705	TO	NPP	208						
PCT9705	TO	NPPALL	208						
PCT9705	ED	ALL	175	203	203				
PCT9705	ED	AI	0						
PCT9705	ED	DEM	117						
PCT9705	ED	GRN	5						
PCT9705	ED	LIB	0						
PCT9705	ED	PF	0						
PCT9705	ED	REP	14						
PCT9705	ED	NPP	92						
PCT9705	ED	NPPALL	92						
PCT9705	MV	ALL	754	447	420			0	26
PCT9705	MV	AI	13	3	3			0	0
PCT9705	MV	AINPP	1	1	1			0	0
PCT9705	MV	DEM	531	358	339			0	19
PCT9705	MV	DEMNPP	50	42	37			0	5
PCT9705	MV	GRN	2	1	1			0	0
PCT9705	MV	LIB	4	0	0			0	0
PCT9705	MV	LIBNPP	0	0	0			0	0
PCT9705	MV	PF	1	0	0			0	0
PCT9705	MV	REP	36	14	14			0	0
PCT9705	MV	NPP	116	28	26			0	2
PCT9705	MV	NPPALL	167	71	64			0	7
PCT9706	TO	ALL	49	38	36				
PCT9706	TO	AI	1						
PCT9706	TO	DEM	27						
PCT9706	TO	GRN	1						
PCT9706	TO	LIB	0						
PCT9706	TO	PF	0						
PCT9706	TO	REP	2						
PCT9706	TO	NPP	18						
PCT9706	TO	NPPALL	18						
PCT9706	ED	ALL	0	1	1				
PCT9706	ED	AI	0						
PCT9706	ED	DEM	0						
PCT9706	ED	GRN	0						
PCT9706	ED	LIB	0						
PCT9706	ED	PF	0						
PCT9706	ED	REP	0						
PCT9706	ED	NPP	4						
PCT9706	ED	NPPALL	4						
PCT9706	MV	ALL	57	37	35			0	2
PCT9706	MV	AI	1	0	0			0	0
PCT9706	MV	AINPP	0	0	0			0	0
PCT9706	MV	DEM	29	22	22			0	0
PCT9706	MV	DEMNPP	10	7	6			0	1
PCT9706	MV	GRN	1	1	1			0	0
PCT9706	MV	LIB	0	0	0			0	0
PCT9706	MV	LIBNPP	0	0	0			0	0
PCT9706	MV	PF	0	0	0			0	0
PCT9706	MV	REP	2	2	2			0	0
PCT9706	MV	NPP	14	5	4			0	1
PCT9706	MV	NPPALL	24	12	10			0	2
PCT9707	TO	ALL	826	533	507				
PCT9707	TO	AI	15						
PCT9707	TO	DEM	474						
PCT9707	TO	GRN	6						
PCT9707	TO	LIB	5						
PCT9707	TO	PF	0						
PCT9707	TO	REP	118						
PCT9707	TO	NPP	208						
PCT9707	TO	NPPALL	208						
PCT9707	ED	ALL	139	146	146				
PCT9707	ED	AI	5						
PCT9707	ED	DEM	71						
PCT9707	ED	GRN	2						
PCT9707	ED	LIB	0						
PCT9707	ED	PF	0						
PCT9707	ED	REP	24						
PCT9707	ED	NPP	80						
PCT9707	ED	NPPALL	80						
PCT9707	MV	ALL	687	387	361			0	26
PCT9707	MV	AI	10	2	2			0	0
PCT9707	MV	AINPP	1	0	0			0	0
PCT9707	MV	DEM	403	255	236			0	19
PCT9707	MV	DEMNPP	42	32	31			0	1
PCT9707	MV	GRN	4	2	2			0	0
PCT9707	MV	LIB	5	1	1			0	0
PCT9707	MV	LIBNPP	0	0	0			0	0
PCT9707	MV	PF	0	0	0			0	0
PCT9707	MV	REP	94	57	55			0	2
PCT9707	MV	NPP	128	38	34			0	4
PCT9707	MV	NPPALL	171	70	65			0	5
PCT9708	TO	ALL	961	678	646				
PCT9708	TO	AI	10						
PCT9708	TO	DEM	622						
PCT9708	TO	GRN	6						
PCT9708	TO	LIB	3						
PCT9708	TO	PF	1						
PCT9708	TO	REP	52						
PCT9708	TO	NPP	267						
PCT9708	TO	NPPALL	267						
PCT9708	ED	ALL	175	216	216				
PCT9708	ED	AI	2						
PCT9708	ED	DEM	114						
PCT9708	ED	GRN	0						
PCT9708	ED	LIB	2						
PCT9708	ED	PF	1						
PCT9708	ED	REP	9						
PCT9708	ED	NPP	106						
PCT9708	ED	NPPALL	106						
PCT9708	MV	ALL	786	462	430			0	29
PCT9708	MV	AI	8	3	3			0	0
PCT9708	MV	AINPP	1	1	1			0	0
PCT9708	MV	DEM	508	336	318			0	18
PCT9708	MV	DEMNPP	57	50	43			0	7
PCT9708	MV	GRN	7	4	4			0	0
PCT9708	MV	LIB	1	1	1			0	0
PCT9708	MV	LIBNPP	0	0	0			0	0
PCT9708	MV	PF	0	0	0			0	0
PCT9708	MV	REP	43	21	21			0	0
PCT9708	MV	NPP	161	46	42			0	4
PCT9708	MV	NPPALL	219	97	86			0	11
PCT9709	TO	ALL	1040	684	660				
PCT9709	TO	AI	18						
PCT9709	TO	DEM	547						
PCT9709	TO	GRN	8						
PCT9709	TO	LIB	2						
PCT9709	TO	PF	1						
PCT9709	TO	REP	105						
PCT9709	TO	NPP	359						
PCT9709	TO	NPPALL	359						
PCT9709	ED	ALL	209	230	230				
PCT9709	ED	AI	4						
PCT9709	ED	DEM	110						
PCT9709	ED	GRN	2						
PCT9709	ED	LIB	0						
PCT9709	ED	PF	0						
PCT9709	ED	REP	27						
PCT9709	ED	NPP	139						
PCT9709	ED	NPPALL	139						
PCT9709	MV	ALL	831	454	430			0	23
PCT9709	MV	AI	14	4	4			0	0
PCT9709	MV	AINPP	6	4	4			0	0
PCT9709	MV	DEM	437	282	266			0	16
PCT9709	MV	DEMNPP	65	56	54			0	2
PCT9709	MV	GRN	6	2	2			0	0
PCT9709	MV	LIB	3	0	0			0	0
PCT9709	MV	LIBNPP	1	0	0			0	0
PCT9709	MV	PF	1	0	0			0	0
PCT9709	MV	REP	78	48	48			0	0
PCT9709	MV	NPP	220	58	53			0	5
PCT9709	MV	NPPALL	292	118	111			0	7
PCT9711	TO	ALL	646	490	474				
PCT9711	TO	AI	11						
PCT9711	TO	DEM	387						
PCT9711	TO	GRN	5						
PCT9711	TO	LIB	5						
PCT9711	TO	PF	0						
PCT9711	TO	REP	75						
PCT9711	TO	NPP	163						
PCT9711	TO	NPPALL	163						
PCT9711	ED	ALL	144	168	168				
PCT9711	ED	AI	5						
PCT9711	ED	DEM	83						
PCT9711	ED	GRN	1						
PCT9711	ED	LIB	1						
PCT9711	ED	PF	0						
PCT9711	ED	REP	22						
PCT9711	ED	NPP	73						
PCT9711	ED	NPPALL	73						
PCT9711	MV	ALL	502	322	306			0	15
PCT9711	MV	AI	6	4	4			0	0
PCT9711	MV	AINPP	2	2	1			0	1
PCT9711	MV	DEM	304	209	204			0	5
PCT9711	MV	DEMNPP	39	35	33			0	2
PCT9711	MV	GRN	4	3	2			0	1
PCT9711	MV	LIB	4	3	3			0	0
PCT9711	MV	LIBNPP	0	0	0			0	0
PCT9711	MV	PF	0	0	0			0	0
PCT9711	MV	REP	53	38	34			0	4
PCT9711	MV	NPP	90	28	26			0	2
PCT9711	MV	NPPALL	131	65	60			0	5
PCT9712	TO	ALL	661	487	478				
PCT9712	TO	AI	8						
PCT9712	TO	DEM	398						
PCT9712	TO	GRN	2						
PCT9712	TO	LIB	0						
PCT9712	TO	PF	1						
PCT9712	TO	REP	74						
PCT9712	TO	NPP	178						
PCT9712	TO	NPPALL	178						
PCT9712	ED	ALL	127	138	138				
PCT9712	ED	AI	0						
PCT9712	ED	DEM	77						
PCT9712	ED	GRN	1						
PCT9712	ED	LIB	0						
PCT9712	ED	PF	1						
PCT9712	ED	REP	15						
PCT9712	ED	NPP	77						
PCT9712	ED	NPPALL	77						
PCT9712	MV	ALL	534	349	340			0	9
PCT9712	MV	AI	8	4	3			0	1
PCT9712	MV	AINPP	2	0	0			0	0
PCT9712	MV	DEM	321	239	233			0	6
PCT9712	MV	DEMNPP	42	31	30			0	1
PCT9712	MV	GRN	1	0	0			0	0
PCT9712	MV	LIB	0	0	0			0	0
PCT9712	MV	LIBNPP	0	0	0			0	0
PCT9712	MV	PF	0	0	0			0	0
PCT9712	MV	REP	59	37	36			0	1
PCT9712	MV	NPP	101	38	38			0	0
PCT9712	MV	NPPALL	145	69	68			0	1
PCT9713	TO	ALL	950	590	568				
PCT9713	TO	AI	24						
PCT9713	TO	DEM	506						
PCT9713	TO	GRN	3						
PCT9713	TO	LIB	6						
PCT9713	TO	PF	3						
PCT9713	TO	REP	111						
PCT9713	TO	NPP	297						
PCT9713	TO	NPPALL	297						
PCT9713	ED	ALL	203	182	182				
PCT9713	ED	AI	3						
PCT9713	ED	DEM	97						
PCT9713	ED	GRN	0						
PCT9713	ED	LIB	2						
PCT9713	ED	PF	1						
PCT9713	ED	REP	31						
PCT9713	ED	NPP	108						
PCT9713	ED	NPPALL	108						
PCT9713	MV	ALL	747	408	386			0	16
PCT9713	MV	AI	21	6	5			0	1
PCT9713	MV	AINPP	3	3	3			0	0
PCT9713	MV	DEM	409	258	247			0	11
PCT9713	MV	DEMNPP	36	35	35			0	0
PCT9713	MV	GRN	3	0	0			0	0
PCT9713	MV	LIB	4	0	0			0	0
PCT9713	MV	LIBNPP	0	0	0			0	0
PCT9713	MV	PF	2	2	2			0	0
PCT9713	MV	REP	80	51	49			0	2
PCT9713	MV	NPP	189	53	51			0	2
PCT9713	MV	NPPALL	228	91	89			0	2
PCT9714	TO	ALL	951	640	624				
PCT9714	TO	AI	13						
PCT9714	TO	DEM	525						
PCT9714	TO	GRN	6						
PCT9714	TO	LIB	3						
PCT9714	TO	PF	0						
PCT9714	TO	REP	125						
PCT9714	TO	NPP	279						
PCT9714	TO	NPPALL	279						
PCT9714	ED	ALL	156	178	178				
PCT9714	ED	AI	2						
PCT9714	ED	DEM	89						
PCT9714	ED	GRN	0						
PCT9714	ED	LIB	0						
PCT9714	ED	PF	0						
PCT9714	ED	REP	24						
PCT9714	ED	NPP	109						
PCT9714	ED	NPPALL	109						
PCT9714	MV	ALL	795	462	446			0	9
PCT9714	MV	AI	11	7	7			0	0
PCT9714	MV	AINPP	3	1	1			0	0
PCT9714	MV	DEM	436	284	279			0	5
PCT9714	MV	DEMNPP	62	53	51			0	2
PCT9714	MV	GRN	6	1	1			0	0
PCT9714	MV	LIB	3	1	1			0	0
PCT9714	MV	LIBNPP	3	3	3			0	0
PCT9714	MV	PF	0	0	0			0	0
PCT9714	MV	REP	101	65	64			0	1
PCT9714	MV	NPP	170	47	46			0	1
PCT9714	MV	NPPALL	238	104	101			0	3
PCT9715	TO	ALL	579	412	395				
PCT9715	TO	AI	8						
PCT9715	TO	DEM	335						
PCT9715	TO	GRN	1						
PCT9715	TO	LIB	2						
PCT9715	TO	PF	1						
PCT9715	TO	REP	76						
PCT9715	TO	NPP	156						
PCT9715	TO	NPPALL	156						
PCT9715	ED	ALL	130	157	157				
PCT9715	ED	AI	3						
PCT9715	ED	DEM	86						
PCT9715	ED	GRN	0						
PCT9715	ED	LIB	1						
PCT9715	ED	PF	1						
PCT9715	ED	REP	12						
PCT9715	ED	NPP	60						
PCT9715	ED	NPPALL	60						
PCT9715	MV	ALL	449	255	238			0	13
PCT9715	MV	AI	5	2	2			0	0
PCT9715	MV	AINPP	3	3	3			0	0
PCT9715	MV	DEM	249	166	161			0	5
PCT9715	MV	DEMNPP	30	24	23			0	1
PCT9715	MV	GRN	1	0	0			0	0
PCT9715	MV	LIB	1	1	1			0	0
PCT9715	MV	LIBNPP	0	0	0			0	0
PCT9715	MV	PF	0	0	0			0	0
PCT9715	MV	REP	64	36	34			0	2
PCT9715	MV	NPP	96	23	18			0	5
PCT9715	MV	NPPALL	129	50	44			0	6
PCT9716	TO	ALL	966	647	617				
PCT9716	TO	AI	18						
PCT9716	TO	DEM	546						
PCT9716	TO	GRN	9						
PCT9716	TO	LIB	4						
PCT9716	TO	PF	2						
PCT9716	TO	REP	78						
PCT9716	TO	NPP	309						
PCT9716	TO	NPPALL	309						
PCT9716	ED	ALL	221	217	217				
PCT9716	ED	AI	1						
PCT9716	ED	DEM	125						
PCT9716	ED	GRN	5						
PCT9716	ED	LIB	2						
PCT9716	ED	PF	1						
PCT9716	ED	REP	23						
PCT9716	ED	NPP	126						
PCT9716	ED	NPPALL	126						
PCT9716	MV	ALL	745	430	400			0	24
PCT9716	MV	AI	17	6	6			0	0
PCT9716	MV	AINPP	4	2	2			0	0
PCT9716	MV	DEM	421	275	258			0	17
PCT9716	MV	DEMNPP	57	52	51			0	1
PCT9716	MV	GRN	4	1	1			0	0
PCT9716	MV	LIB	2	1	0			0	1
PCT9716	MV	LIBNPP	1	1	1			0	0
PCT9716	MV	PF	1	0	0			0	0
PCT9716	MV	REP	55	34	32			0	2
PCT9716	MV	NPP	183	58	55			0	3
PCT9716	MV	NPPALL	245	113	109			0	4
PCT9717	TO	ALL	977	659	636				
PCT9717	TO	AI	23						
PCT9717	TO	DEM	581						
PCT9717	TO	GRN	5						
PCT9717	TO	LIB	9						
PCT9717	TO	PF	3						
PCT9717	TO	REP	87						
PCT9717	TO	NPP	269						
PCT9717	TO	NPPALL	269						
PCT9717	ED	ALL	224	196	196				
PCT9717	ED	AI	5						
PCT9717	ED	DEM	127						
PCT9717	ED	GRN	1						
PCT9717	ED	LIB	3						
PCT9717	ED	PF	1						
PCT9717	ED	REP	17						
PCT9717	ED	NPP	116						
PCT9717	ED	NPPALL	116						
PCT9717	MV	ALL	753	463	440			0	18
PCT9717	MV	AI	18	7	6			0	1
PCT9717	MV	AINPP	0	0	0			0	0
PCT9717	MV	DEM	454	316	305			0	11
PCT9717	MV	DEMNPP	44	41	40			0	1
PCT9717	MV	GRN	4	1	1			0	0
PCT9717	MV	LIB	6	0	0			0	0
PCT9717	MV	LIBNPP	2	1	1			0	0
PCT9717	MV	PF	2	1	1			0	0
PCT9717	MV	REP	70	47	44			0	3
PCT9717	MV	NPP	153	49	47			0	2
PCT9717	MV	NPPALL	199	91	88			0	3
PCT9718	TO	ALL	901	652	631				
PCT9718	TO	AI	13						
PCT9718	TO	DEM	505						
PCT9718	TO	GRN	3						
PCT9718	TO	LIB	5						
PCT9718	TO	PF	1						
PCT9718	TO	REP	104						
PCT9718	TO	NPP	270						
PCT9718	TO	NPPALL	270						
PCT9718	ED	ALL	152	185	185				
PCT9718	ED	AI	1						
PCT9718	ED	DEM	81						
PCT9718	ED	GRN	0						
PCT9718	ED	LIB	1						
PCT9718	ED	PF	0						
PCT9718	ED	REP	16						
PCT9718	ED	NPP	124						
PCT9718	ED	NPPALL	124						
PCT9718	MV	ALL	749	467	446			0	8
PCT9718	MV	AI	12	4	4			0	0
PCT9718	MV	AINPP	3	0	0			0	0
PCT9718	MV	DEM	424	309	303			0	6
PCT9718	MV	DEMNPP	67	55	54			0	1
PCT9718	MV	GRN	4	0	0			0	0
PCT9718	MV	LIB	4	1	1			0	0
PCT9718	MV	LIBNPP	0	0	0			0	0
PCT9718	MV	PF	1	0	0			0	0
PCT9718	MV	REP	88	58	58			0	0
PCT9718	MV	NPP	146	40	39			0	1
PCT9718	MV	NPPALL	216	95	93			0	2
PCT9719	TO	ALL	920	664	655				
PCT9719	TO	AI	24						
PCT9719	TO	DEM	538						
PCT9719	TO	GRN	4						
PCT9719	TO	LIB	4						
PCT9719	TO	PF	1						
PCT9719	TO	REP	113						
PCT9719	TO	NPP	236						
PCT9719	TO	NPPALL	236						
PCT9719	ED	ALL	173	191	191				
PCT9719	ED	AI	2						
PCT9719	ED	DEM	102						
PCT9719	ED	GRN	1						
PCT9719	ED	LIB	0						
PCT9719	ED	PF	1						
PCT9719	ED	REP	21						
PCT9719	ED	NPP	112						
PCT9719	ED	NPPALL	112						
PCT9719	MV	ALL	747	473	464			0	8
PCT9719	MV	AI	22	10	10			0	0
PCT9719	MV	AINPP	4	3	3			0	0
PCT9719	MV	DEM	436	311	307			0	4
PCT9719	MV	DEMNPP	61	52	52			0	0
PCT9719	MV	GRN	3	1	1			0	0
PCT9719	MV	LIB	4	2	2			0	0
PCT9719	MV	LIBNPP	1	1	1			0	0
PCT9719	MV	PF	0	0	0			0	0
PCT9719	MV	REP	92	57	54			0	3
PCT9719	MV	NPP	124	36	35			0	1
PCT9719	MV	NPPALL	190	92	91			0	1
PCT9721	TO	ALL	662	472	466				
PCT9721	TO	AI	10						
PCT9721	TO	DEM	389						
PCT9721	TO	GRN	1						
PCT9721	TO	LIB	6						
PCT9721	TO	PF	0						
PCT9721	TO	REP	86						
PCT9721	TO	NPP	170						
PCT9721	TO	NPPALL	170						
PCT9721	ED	ALL	164	174	174				
PCT9721	ED	AI	0						
PCT9721	ED	DEM	98						
PCT9721	ED	GRN	0						
PCT9721	ED	LIB	4						
PCT9721	ED	PF	0						
PCT9721	ED	REP	26						
PCT9721	ED	NPP	68						
PCT9721	ED	NPPALL	68						
PCT9721	MV	ALL	498	298	292			0	6
PCT9721	MV	AI	10	3	3			0	0
PCT9721	MV	AINPP	2	1	1			0	0
PCT9721	MV	DEM	291	207	201			0	6
PCT9721	MV	DEMNPP	30	29	29			0	0
PCT9721	MV	GRN	1	1	1			0	0
PCT9721	MV	LIB	2	1	1			0	0
PCT9721	MV	LIBNPP	0	0	0			0	0
PCT9721	MV	PF	0	0	0			0	0
PCT9721	MV	REP	60	36	36			0	0
PCT9721	MV	NPP	102	20	20			0	0
PCT9721	MV	NPPALL	134	50	50			0	0
PCT9722	TO	ALL	597	428	415				
PCT9722	TO	AI	7						
PCT9722	TO	DEM	334						
PCT9722	TO	GRN	3						
PCT9722	TO	LIB	0						
PCT9722	TO	PF	1						
PCT9722	TO	REP	86						
PCT9722	TO	NPP	166						
PCT9722	TO	NPPALL	166						
PCT9722	ED	ALL	84	102	102				
PCT9722	ED	AI	0						
PCT9722	ED	DEM	43						
PCT9722	ED	GRN	1						
PCT9722	ED	LIB	0						
PCT9722	ED	PF	0						
PCT9722	ED	REP	14						
PCT9722	ED	NPP	66						
PCT9722	ED	NPPALL	66						
PCT9722	MV	ALL	513	326	313			0	9
PCT9722	MV	AI	10	5	5			0	0
PCT9722	MV	AINPP	1	0	0			0	0
PCT9722	MV	DEM	291	209	204			0	5
PCT9722	MV	DEMNPP	35	32	30			0	2
PCT9722	MV	GRN	2	1	1			0	0
PCT9722	MV	LIB	1	0	0			0	0
PCT9722	MV	LIBNPP	0	0	0			0	0
PCT9722	MV	PF	1	1	1			0	0
PCT9722	MV	REP	72	48	48			0	0
PCT9722	MV	NPP	100	30	28			0	2
PCT9722	MV	NPPALL	136	62	58			0	4
PCT9723	TO	ALL	508	298	291				
PCT9723	TO	AI	20						
PCT9723	TO	DEM	239						
PCT9723	TO	GRN	1						
PCT9723	TO	LIB	2						
PCT9723	TO	PF	1						
PCT9723	TO	REP	84						
PCT9723	TO	NPP	161						
PCT9723	TO	NPPALL	161						
PCT9723	ED	ALL	72	66	66				
PCT9723	ED	AI	3						
PCT9723	ED	DEM	25						
PCT9723	ED	GRN	0						
PCT9723	ED	LIB	0						
PCT9723	ED	PF	0						
PCT9723	ED	REP	19						
PCT9723	ED	NPP	52						
PCT9723	ED	NPPALL	52						
PCT9723	MV	ALL	436	232	225			0	4
PCT9723	MV	AI	17	6	5			0	1
PCT9723	MV	AINPP	3	2	2			0	0
PCT9723	MV	DEM	214	125	123			0	2
PCT9723	MV	DEMNPP	23	21	20			0	1
PCT9723	MV	GRN	1	1	1			0	0
PCT9723	MV	LIB	3	1	1			0	0
PCT9723	MV	LIBNPP	0	0	0			0	0
PCT9723	MV	PF	1	0	0			0	0
PCT9723	MV	REP	65	40	40			0	0
PCT9723	MV	NPP	109	36	36			0	0
PCT9723	MV	NPPALL	135	59	58			0	1
PCT9724	TO	ALL	1020	612	603				
PCT9724	TO	AI	16						
PCT9724	TO	DEM	471						
PCT9724	TO	GRN	2						
PCT9724	TO	LIB	5						
PCT9724	TO	PF	3						
PCT9724	TO	REP	154						
PCT9724	TO	NPP	369						
PCT9724	TO	NPPALL	369						
PCT9724	ED	ALL	169	145	145				
PCT9724	ED	AI	8						
PCT9724	ED	DEM	60						
PCT9724	ED	GRN	0						
PCT9724	ED	LIB	1						
PCT9724	ED	PF	0						
PCT9724	ED	REP	26						
PCT9724	ED	NPP	135						
PCT9724	ED	NPPALL	135						
PCT9724	MV	ALL	851	467	458			0	4
PCT9724	MV	AI	8	3	3			0	0
PCT9724	MV	AINPP	6	4	4			0	0
PCT9724	MV	DEM	411	241	238			0	3
PCT9724	MV	DEMNPP	54	50	50			0	0
PCT9724	MV	GRN	2	1	1			0	0
PCT9724	MV	LIB	4	1	0			0	1
PCT9724	MV	LIBNPP	1	0	0			0	0
PCT9724	MV	PF	3	2	2			0	0
PCT9724	MV	REP	128	78	78			0	0
PCT9724	MV	NPP	234	87	87			0	0
PCT9724	MV	NPPALL	295	141	141			0	0
PCT9725	TO	ALL	971	633	603				
PCT9725	TO	AI	27						
PCT9725	TO	DEM	479						
PCT9725	TO	GRN	5						
PCT9725	TO	LIB	1						
PCT9725	TO	PF	1						
PCT9725	TO	REP	142						
PCT9725	TO	NPP	316						
PCT9725	TO	NPPALL	316						
PCT9725	ED	ALL	157	167	167				
PCT9725	ED	AI	4						
PCT9725	ED	DEM	72						
PCT9725	ED	GRN	1						
PCT9725	ED	LIB	0						
PCT9725	ED	PF	1						
PCT9725	ED	REP	27						
PCT9725	ED	NPP	115						
PCT9725	ED	NPPALL	115						
PCT9725	MV	ALL	814	466	436			0	11
PCT9725	MV	AI	23	9	9			0	0
PCT9725	MV	AINPP	3	2	2			0	0
PCT9725	MV	DEM	407	256	249			0	7
PCT9725	MV	DEMNPP	58	49	48			0	1
PCT9725	MV	GRN	4	3	2			0	1
PCT9725	MV	LIB	2	1	1			0	0
PCT9725	MV	LIBNPP	1	1	1			0	0
PCT9725	MV	PF	0	0	0			0	0
PCT9725	MV	REP	115	72	71			0	1
PCT9725	MV	NPP	201	73	72			0	1
PCT9725	MV	NPPALL	263	125	123			0	2
PCT9726	TO	ALL	616	619	499				
PCT9726	TO	AI	11						
PCT9726	TO	DEM	361						
PCT9726	TO	GRN	2						
PCT9726	TO	LIB	1						
PCT9726	TO	PF	0						
PCT9726	TO	REP	61						
PCT9726	TO	NPP	180						
PCT9726	TO	NPPALL	180						
PCT9726	ED	ALL	0	280	280				
PCT9726	ED	AI	3						
PCT9726	ED	DEM	0						
PCT9726	ED	GRN	0						
PCT9726	ED	LIB	0						
PCT9726	ED	PF	0						
PCT9726	ED	REP	18						
PCT9726	ED	NPP	68						
PCT9726	ED	NPPALL	68						
PCT9726	MV	ALL	630	339	219			0	9
PCT9726	MV	AI	8	0	0			0	0
PCT9726	MV	AINPP	2	1	1			0	0
PCT9726	MV	DEM	419	268	261			0	7
PCT9726	MV	DEMNPP	38	32	32			0	0
PCT9726	MV	GRN	3	0	0			0	0
PCT9726	MV	LIB	2	1	1			0	0
PCT9726	MV	LIBNPP	1	1	1			0	0
PCT9726	MV	PF	2	0	0			0	0
PCT9726	MV	REP	43	17	16			0	1
PCT9726	MV	NPP	112	19	18			0	1
PCT9726	MV	NPPALL	153	53	52			0	1
PCT9727	TO	ALL	460	307	289				
PCT9727	TO	AI	10						
PCT9727	TO	DEM	244						
