area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	RSWri	78:SCOTT WIENER	77:ERIN SMITH	79:JACKIE FIELDER
PCT9246	MV	815	434	0	0	42	392	0	250	64	78
PCT9246	ED	155	214	0	0	28	186	0	122	23	41
PCT9246	TO	970	648	0	0	70	578	0	372	87	119
PCT9247	MV	764	381	0	0	31	350	0	215	49	86
PCT9247	ED	148	225	0	0	33	192	1	130	13	48
PCT9247	TO	912	606	0	0	64	542	1	345	62	134
PCT9248	MV	757	360	0	0	38	322	0	203	36	83
PCT9248	ED	150	211	0	0	26	185	0	112	10	63
PCT9248	TO	907	571	0	0	64	507	0	315	46	146
PCT9249	MV	724	379	0	0	45	334	0	200	41	93
PCT9249	ED	191	235	0	0	24	211	2	119	22	68
PCT9249	TO	915	614	0	0	69	545	2	319	63	161
PCT9251	MV	792	393	0	0	40	353	0	213	46	94
PCT9251	ED	174	248	0	0	22	226	0	131	36	59
PCT9251	TO	966	641	0	0	62	579	0	344	82	153
PCT9252	MV	811	383	0	0	47	336	0	201	56	79
PCT9252	ED	142	211	0	0	28	183	0	104	22	57
PCT9252	TO	953	594	0	0	75	519	0	305	78	136
PCT9253	MV	599	300	0	2	18	280	0	174	47	59
PCT9253	ED	162	170	0	0	24	146	0	86	20	40
PCT9253	TO	761	470	0	2	42	426	0	260	67	99
PCT9254	MV	758	415	0	0	34	381	0	267	30	84
PCT9254	ED	163	229	0	1	26	202	0	119	18	65
PCT9254	TO	921	644	0	1	60	583	0	386	48	149
PCT9255	MV	437	196	0	0	16	180	0	103	24	53
PCT9255	ED	113	154	0	0	19	135	0	77	6	52
PCT9255	TO	550	350	0	0	35	315	0	180	30	105
PCT9256	MV	367	169	0	0	13	156	0	95	12	49
PCT9256	ED	95	134	0	0	13	121	0	69	11	41
PCT9256	TO	462	303	0	0	26	277	0	164	23	90
PCT9257	MV	359	165	0	0	14	151	0	80	12	59
PCT9257	ED	-39	21	0	0	2	19	0	10	0	9
PCT9257	TO	320	186	0	0	16	170	0	90	12	68
PCT9258	MV	583	307	0	0	24	283	0	186	25	72
PCT9258	ED	120	162	0	0	15	147	0	75	9	63
PCT9258	TO	703	469	0	0	39	430	0	261	34	135
PCT9401	MV	796	359	0	0	30	329	0	150	31	148
PCT9401	ED	242	258	0	0	22	236	0	93	14	129
PCT9401	TO	1038	617	0	0	52	565	0	243	45	277
PCT9402	MV	775	378	0	0	21	357	0	151	48	158
PCT9402	ED	242	225	0	0	19	206	0	77	14	115
PCT9402	TO	1017	603	0	0	40	563	0	228	62	273
PCT9403	MV	731	349	0	0	27	322	0	129	55	138
PCT9403	ED	190	183	0	0	18	165	0	74	17	74
PCT9403	TO	921	532	0	0	45	487	0	203	72	212
PCT9404	MV	753	345	0	0	21	324	0	162	58	104
PCT9404	ED	191	208	0	0	25	183	0	84	17	82
PCT9404	TO	944	553	0	0	46	507	0	246	75	186
PCT9405	MV	629	278	0	0	22	256	0	137	41	78
PCT9405	ED	151	144	0	0	10	134	0	76	16	42
PCT9405	TO	780	422	0	0	32	390	0	213	57	120
PCT9406	MV	695	332	0	0	31	301	0	155	47	99
PCT9406	ED	188	198	0	0	23	175	0	87	22	66
PCT9406	TO	883	530	0	0	54	476	0	242	69	165
PCT9407	MV	712	369	0	1	27	341	0	162	45	134
PCT9407	ED	201	194	0	0	16	178	0	89	14	75
PCT9407	TO	913	563	0	1	43	519	0	251	59	209
PCT9408	MV	711	323	0	0	22	301	0	140	18	143
PCT9408	ED	152	193	0	0	15	178	0	72	14	92
PCT9408	TO	863	516	0	0	37	479	0	212	32	235
PCT9409	MV	443	227	0	1	26	200	0	103	20	77
PCT9409	ED	158	172	0	0	18	154	0	68	9	77
PCT9409	TO	601	399	0	1	44	354	0	171	29	154
PCT9411	MV	816	378	0	1	36	341	0	160	33	148
PCT9411	ED	191	239	0	0	28	211	0	78	15	118
PCT9411	TO	1007	617	0	1	64	552	0	238	48	266
PCT9412	MV	668	340	0	0	34	306	0	150	53	103
PCT9412	ED	202	199	0	0	21	178	0	73	17	88
PCT9412	TO	870	539	0	0	55	484	0	223	70	191
PCT9413	MV	757	379	0	0	45	334	0	169	48	117
PCT9413	ED	179	185	0	0	24	161	0	78	16	67
PCT9413	TO	936	564	0	0	69	495	0	247	64	184
PCT9414	MV	734	361	0	0	27	334	0	173	53	108
PCT9414	ED	186	162	0	0	14	148	2	65	17	64
PCT9414	TO	920	523	0	0	41	482	2	238	70	172
PCT9415	MV	634	315	0	0	32	283	0	138	52	93
PCT9415	ED	154	138	0	0	18	120	0	58	14	48
PCT9415	TO	788	453	0	0	50	403	0	196	66	141
PCT9416	MV	769	391	0	1	46	344	0	195	50	99
PCT9416	ED	230	206	0	0	12	194	0	106	20	68
PCT9416	TO	999	597	0	1	58	538	0	301	70	167
PCT9417	MV	629	322	0	0	31	291	0	145	57	89
PCT9417	ED	145	153	0	0	17	136	0	60	17	59
PCT9417	TO	774	475	0	0	48	427	0	205	74	148
PCT9418	MV	631	310	0	0	35	275	0	136	58	81
PCT9418	ED	188	160	0	0	12	148	1	73	18	56
PCT9418	TO	819	470	0	0	47	423	1	209	76	137
PCT9419	MV	736	371	0	0	21	350	0	180	79	91
PCT9419	ED	173	148	0	1	17	130	0	61	26	43
PCT9419	TO	909	519	0	1	38	480	0	241	105	134
PCT9421	MV	752	341	0	0	31	310	0	156	63	91
PCT9421	ED	173	172	0	0	16	156	0	74	23	59
PCT9421	TO	925	513	0	0	47	466	0	230	86	150
PCT9422	MV	831	413	0	0	35	378	0	201	84	93
PCT9422	ED	270	222	0	0	29	193	0	101	31	61
PCT9422	TO	1101	635	0	0	64	571	0	302	115	154
PCT9423	MV	714	318	0	0	25	293	0	141	42	110
PCT9423	ED	190	186	0	0	15	171	0	71	25	75
PCT9423	TO	904	504	0	0	40	464	0	212	67	185
PCT9424	MV	799	386	0	0	37	349	0	180	59	110
PCT9424	ED	210	171	0	0	19	152	1	66	21	64
PCT9424	TO	1009	557	0	0	56	501	1	246	80	174
PCT9425	MV	789	348	0	0	37	311	0	149	70	92
PCT9425	ED	187	183	0	0	18	165	1	88	12	64
PCT9425	TO	976	531	0	0	55	476	1	237	82	156
PCT9426	MV	697	326	0	0	37	289	0	122	70	97
PCT9426	ED	156	159	0	1	24	134	1	57	15	61
PCT9426	TO	853	485	0	1	61	423	1	179	85	158
PCT9427	MV	799	386	0	0	39	347	0	165	86	96
PCT9427	ED	188	170	0	0	29	141	0	81	18	42
PCT9427	TO	987	556	0	0	68	488	0	246	104	138
PCT9428	MV	811	353	0	0	39	314	0	156	75	83
PCT9428	ED	179	163	0	0	20	143	0	59	20	64
PCT9428	TO	990	516	0	0	59	457	0	215	95	147
PCT9429	MV	709	344	0	1	37	306	0	143	58	105
PCT9429	ED	197	174	0	0	16	158	1	73	26	58
PCT9429	TO	906	518	0	1	53	464	1	216	84	163
PCT9431	MV	832	413	0	0	40	373	0	204	90	79
PCT9431	ED	204	189	0	0	18	171	1	91	21	58
PCT9431	TO	1036	602	0	0	58	544	1	295	111	137
PCT9432	MV	743	361	0	0	44	317	0	173	56	88
PCT9432	ED	215	156	0	0	17	139	0	69	21	49
PCT9432	TO	958	517	0	0	61	456	0	242	77	137
PCT9433	MV	794	374	0	0	48	326	0	170	64	92
PCT9433	ED	164	136	0	0	9	127	1	59	25	42
PCT9433	TO	958	510	0	0	57	453	1	229	89	134
PCT9434	MV	785	387	0	0	36	351	0	187	56	108
PCT9434	ED	227	239	0	0	28	211	1	107	21	82
PCT9434	TO	1012	626	0	0	64	562	1	294	77	190
PCT9435	MV	779	366	0	0	41	325	0	192	56	77
PCT9435	ED	225	217	0	0	25	192	1	73	30	88
PCT9435	TO	1004	583	0	0	66	517	1	265	86	165
PCT9436	MV	842	387	0	0	43	344	0	185	76	83
PCT9436	ED	226	176	0	0	23	153	0	85	14	54
PCT9436	TO	1068	563	0	0	66	497	0	270	90	137
PCT9437	MV	736	376	0	0	44	332	0	159	67	106
PCT9437	ED	191	171	0	0	7	164	1	76	23	64
PCT9437	TO	927	547	0	0	51	496	1	235	90	170
PCT9438	MV	837	420	0	0	36	384	0	206	76	102
PCT9438	ED	152	128	0	0	14	114	0	42	15	57
PCT9438	TO	989	548	0	0	50	498	0	248	91	159
PCT9439	MV	718	344	0	3	36	305	0	146	69	90
PCT9439	ED	199	150	0	0	14	136	0	62	23	51
PCT9439	TO	917	494	0	3	50	441	0	208	92	141
PCT9441	MV	778	396	0	0	39	357	0	176	66	115
PCT9441	ED	193	187	0	0	23	164	0	71	14	79
PCT9441	TO	971	583	0	0	62	521	0	247	80	194
PCT9442	MV	830	382	0	1	27	354	0	161	73	120
PCT9442	ED	210	231	0	0	26	205	0	98	32	75
PCT9442	TO	1040	613	0	1	53	559	0	259	105	195
PCT9443	MV	760	363	0	1	30	332	0	159	52	121
PCT9443	ED	195	172	0	0	13	159	1	77	17	64
PCT9443	TO	955	535	0	1	43	491	1	236	69	185
PCT9444	MV	768	343	0	0	29	314	0	151	82	81
PCT9444	ED	197	153	0	0	23	130	0	61	18	51
PCT9444	TO	965	496	0	0	52	444	0	212	100	132
PCT9445	MV	830	407	0	0	42	365	0	203	70	92
PCT9445	ED	166	178	0	0	19	159	0	70	20	69
PCT9445	TO	996	585	0	0	61	524	0	273	90	161
PCT9446	MV	900	466	0	0	47	419	0	194	103	122
PCT9446	ED	216	185	0	0	17	168	0	73	17	78
PCT9446	TO	1116	651	0	0	64	587	0	267	120	200
PCT9447	MV	729	395	0	1	36	358	0	198	68	92
PCT9447	ED	192	203	0	0	19	184	0	84	24	76
PCT9447	TO	921	598	0	1	55	542	0	282	92	168
PCT9448	MV	742	347	0	0	32	315	0	150	53	112
PCT9448	ED	198	183	0	0	16	167	1	78	15	73
PCT9448	TO	940	530	0	0	48	482	1	228	68	185
PCT9449	MV	719	342	0	0	53	289	0	135	54	100
PCT9449	ED	162	128	0	0	8	120	0	54	19	47
PCT9449	TO	881	470	0	0	61	409	0	189	73	147
PCT9451	MV	353	178	0	0	23	155	0	61	44	50
PCT9451	ED	88	71	0	0	8	63	0	39	7	17
PCT9451	TO	441	249	0	0	31	218	0	100	51	67
PCT9452	MV	647	336	0	0	19	317	0	154	66	97
PCT9452	ED	195	199	0	0	21	178	0	76	32	70
PCT9452	TO	842	535	0	0	40	495	0	230	98	167
PCT9453	MV	409	220	0	1	23	196	0	101	51	44
PCT9453	ED	115	88	0	0	9	79	0	45	13	21
PCT9453	TO	524	308	0	1	32	275	0	146	64	65
PCT9501	MV	158	92	0	0	4	88	0	62	11	15
PCT9501	ED	-8	5	0	0	1	4	0	1	1	2
PCT9501	TO	150	97	0	0	5	92	0	63	12	17
PCT9502	MV	294	136	0	0	8	128	0	76	7	45
PCT9502	ED	-43	12	0	0	1	11	0	5	0	6
PCT9502	TO	251	148	0	0	9	139	0	81	7	51
PCT9503	MV	550	263	0	0	22	241	0	164	9	68
PCT9503	ED	150	139	0	0	14	125	0	76	10	39
PCT9503	TO	700	402	0	0	36	366	0	240	19	107
PCT9505	MV	589	296	0	0	21	275	0	184	21	70
PCT9505	ED	176	147	0	0	17	130	0	91	2	37
PCT9505	TO	765	443	0	0	38	405	0	275	23	107
PCT9506	MV	547	233	0	0	10	223	0	145	9	69
PCT9506	ED	207	147	0	0	13	134	0	74	3	57
PCT9506	TO	754	380	0	0	23	357	0	219	12	126
PCT9507	MV	556	306	0	0	23	283	0	167	12	104
PCT9507	ED	160	206	0	0	26	180	1	98	10	71
PCT9507	TO	716	512	0	0	49	463	1	265	22	175
PCT9508	MV	632	320	0	0	12	308	0	183	7	118
PCT9508	ED	148	211	0	0	21	190	0	93	3	94
PCT9508	TO	780	531	0	0	33	498	0	276	10	212
PCT9509	MV	585	297	0	0	28	269	0	168	5	96
PCT9509	ED	142	196	0	0	24	172	1	89	7	75
PCT9509	TO	727	493	0	0	52	441	1	257	12	171
PCT9511	MV	458	242	0	1	11	230	0	121	16	93
PCT9511	ED	176	179	0	1	19	159	1	73	16	69
PCT9511	TO	634	421	0	2	30	389	1	194	32	162
PCT9512	MV	617	328	0	0	34	294	0	156	9	129
PCT9512	ED	160	209	0	0	14	195	0	93	6	96
PCT9512	TO	777	537	0	0	48	489	0	249	15	225
PCT9513	MV	686	335	0	1	24	310	0	173	13	124
PCT9513	ED	191	202	0	0	19	183	0	99	4	80
PCT9513	TO	877	537	0	1	43	493	0	272	17	204
PCT9514	MV	713	353	0	1	35	317	0	189	16	112
PCT9514	ED	183	247	0	0	17	230	0	111	8	111
PCT9514	TO	896	600	0	1	52	547	0	300	24	223
PCT9515	MV	543	306	0	0	28	278	0	163	25	90
PCT9515	ED	169	190	0	0	26	164	0	79	14	71
PCT9515	TO	712	496	0	0	54	442	0	242	39	161
PCT9516	MV	705	367	0	0	33	334	0	180	37	117
PCT9516	ED	184	221	0	0	22	199	1	109	16	73
PCT9516	TO	889	588	0	0	55	533	1	289	53	190
PCT9517	MV	626	335	0	1	20	314	0	162	20	132
PCT9517	ED	162	200	0	0	24	176	0	78	6	92
PCT9517	TO	788	535	0	1	44	490	0	240	26	224
PCT9518	MV	642	319	0	0	31	288	0	177	22	89
PCT9518	ED	146	218	0	0	25	193	1	108	7	77
PCT9518	TO	788	537	0	0	56	481	1	285	29	166
PCT9519	MV	693	370	0	0	26	344	0	191	22	131
PCT9519	ED	198	258	0	0	27	231	0	118	16	97
PCT9519	TO	891	628	0	0	53	575	0	309	38	228
PCT9521	MV	687	352	0	0	25	327	0	177	20	130
PCT9521	ED	214	256	0	0	24	232	0	112	12	108
PCT9521	TO	901	608	0	0	49	559	0	289	32	238
PCT9701	MV	498	271	0	0	32	239	0	124	31	84
PCT9701	ED	156	163	0	2	13	148	0	78	10	60
PCT9701	TO	654	434	0	2	45	387	0	202	41	144
PCT9702	MV	554	309	0	0	45	264	0	148	23	93
PCT9702	ED	166	195	0	0	19	176	0	91	11	74
PCT9702	TO	720	504	0	0	64	440	0	239	34	167
PCT9703	MV	809	403	0	0	46	357	0	207	58	92
PCT9703	ED	182	200	0	0	12	188	1	101	19	67
PCT9703	TO	991	603	0	0	58	545	1	308	77	159
PCT9704	MV	760	426	0	0	52	374	0	208	48	118
PCT9704	ED	199	244	0	0	29	215	1	128	24	62
PCT9704	TO	959	670	0	0	81	589	1	336	72	180
PCT9705	MV	754	421	0	0	43	378	0	216	31	131
PCT9705	ED	175	203	0	0	25	178	1	80	12	85
PCT9705	TO	929	624	0	0	68	556	1	296	43	216
PCT9706	MV	57	35	0	0	2	33	0	20	2	11
PCT9706	ED	-8	1	0	0	0	1	0	1	0	0
PCT9706	TO	49	36	0	0	2	34	0	21	2	11
PCT9707	MV	687	359	0	1	24	334	0	179	72	83
PCT9707	ED	139	146	0	0	14	132	0	83	10	39
PCT9707	TO	826	505	0	1	38	466	0	262	82	122
PCT9708	MV	786	432	0	0	58	374	0	226	33	115
PCT9708	ED	175	216	0	0	13	203	0	115	15	73
PCT9708	TO	961	648	0	0	71	577	0	341	48	188
PCT9709	MV	831	429	0	0	54	375	0	215	59	101
PCT9709	ED	209	229	0	0	28	201	0	107	25	69
PCT9709	TO	1040	658	0	0	82	576	0	322	84	170
PCT9711	MV	502	307	0	0	32	275	0	163	40	72
PCT9711	ED	144	168	0	0	16	152	0	96	27	29
PCT9711	TO	646	475	0	0	48	427	0	259	67	101
PCT9712	MV	534	337	0	0	27	310	0	187	60	63
PCT9712	ED	127	138	0	0	15	123	0	66	17	40
PCT9712	TO	661	475	0	0	42	433	0	253	77	103
PCT9713	MV	747	391	0	0	44	347	0	174	72	101
PCT9713	ED	203	182	0	0	26	156	0	86	24	46
PCT9713	TO	950	573	0	0	70	503	0	260	96	147
PCT9714	MV	795	447	0	0	41	406	0	231	87	88
PCT9714	ED	156	177	0	0	16	161	0	88	32	41
PCT9714	TO	951	624	0	0	57	567	0	319	119	129
PCT9715	MV	449	242	0	0	22	220	0	134	50	36
PCT9715	ED	130	156	0	0	8	148	0	95	18	35
PCT9715	TO	579	398	0	0	30	368	0	229	68	71
PCT9716	MV	745	401	0	0	30	371	0	195	72	104
PCT9716	ED	221	216	0	0	22	194	3	108	21	62
PCT9716	TO	966	617	0	0	52	565	3	303	93	166
PCT9717	MV	753	439	0	0	27	412	0	218	81	113
PCT9717	ED	224	189	0	0	17	172	1	91	22	58
PCT9717	TO	977	628	0	0	44	584	1	309	103	171
PCT9718	MV	749	451	0	0	38	413	0	236	71	106
PCT9718	ED	152	184	0	0	11	173	0	91	28	54
PCT9718	TO	901	635	0	0	49	586	0	327	99	160
PCT9719	MV	747	465	0	0	44	421	0	241	83	97
PCT9719	ED	173	191	0	0	12	179	0	103	27	49
PCT9719	TO	920	656	0	0	56	600	0	344	110	146
PCT9721	MV	498	291	0	0	26	265	0	164	50	51
PCT9721	ED	164	174	0	0	11	163	0	103	26	34
PCT9721	TO	662	465	0	0	37	428	0	267	76	85
PCT9722	MV	513	315	0	1	24	290	0	140	77	73
PCT9722	ED	84	100	0	0	7	93	0	44	18	31
PCT9722	TO	597	415	0	1	31	383	0	184	95	104
PCT9723	MV	436	224	0	0	25	199	0	93	60	46
PCT9723	ED	72	66	0	0	8	58	0	29	16	13
PCT9723	TO	508	290	0	0	33	257	0	122	76	59
PCT9724	MV	851	456	0	1	58	397	0	169	147	81
PCT9724	ED	169	143	0	0	18	125	0	56	27	42
PCT9724	TO	1020	599	0	1	76	522	0	225	174	123
PCT9725	MV	814	439	0	0	49	390	0	181	114	95
PCT9725	ED	157	165	0	0	18	147	1	62	26	58
PCT9725	TO	971	604	0	0	67	537	1	243	140	153
PCT9726	MV	630	217	0	1	15	201	0	75	30	96
PCT9726	ED	-14	261	0	0	21	240	2	62	18	158
PCT9726	TO	616	478	0	1	36	441	2	137	48	254
PCT9727	MV	404	227	0	0	24	203	0	97	61	45
PCT9727	ED	56	64	0	0	5	59	0	36	7	16
PCT9727	TO	460	291	0	0	29	262	0	133	68	61
PCT9728	MV	751	447	0	0	42	405	0	225	106	74
PCT9728	ED	212	183	0	1	11	171	0	97	37	37
PCT9728	TO	963	630	0	1	53	576	0	322	143	111
PCT9729	MV	654	338	0	0	38	300	0	154	85	61
PCT9729	ED	164	174	0	0	16	158	0	81	38	39
PCT9729	TO	818	512	0	0	54	458	0	235	123	100
PCT9731	MV	436	246	0	0	17	229	0	110	53	66
PCT9731	ED	143	145	0	0	23	122	0	63	22	37
PCT9731	TO	579	391	0	0	40	351	0	173	75	103
PCT9732	MV	78	47	0	0	5	42	0	26	6	10
PCT9732	ED	-5	3	0	0	0	3	0	2	0	1
PCT9732	TO	73	50	0	0	5	45	0	28	6	11
PCT9733	MV	261	162	0	0	4	158	0	100	11	47
PCT9733	ED	-21	12	0	0	3	9	0	7	0	2
PCT9733	TO	240	174	0	0	7	167	0	107	11	49
PCT9734	MV	473	290	0	2	26	262	0	158	47	57
PCT9734	ED	131	131	0	0	14	117	0	66	29	22
PCT9734	TO	604	421	0	2	40	379	0	224	76	79
PCT9735	MV	650	390	0	0	31	359	0	185	82	92
PCT9735	ED	170	187	0	0	29	158	1	95	27	35
PCT9735	TO	820	577	0	0	60	517	1	280	109	127
PCT9736	MV	586	329	0	0	35	294	0	184	38	72
PCT9736	ED	150	187	0	0	13	174	0	92	30	52
PCT9736	TO	736	516	0	0	48	468	0	276	68	124
PCT9737	MV	637	390	0	0	29	361	0	206	58	97
PCT9737	ED	154	164	0	0	14	150	0	84	17	49
PCT9737	TO	791	554	0	0	43	511	0	290	75	146
PCT9738	MV	688	320	0	0	33	287	0	157	48	82
PCT9738	ED	150	117	0	0	10	107	0	42	18	47
PCT9738	TO	838	437	0	0	43	394	0	199	66	129
PCT9739	MV	674	272	0	0	10	262	0	103	41	118
PCT9739	ED	115	240	0	0	14	226	0	81	10	135
PCT9739	TO	789	512	0	0	24	488	0	184	51	253
PCT9741	MV	841	174	0	0	11	163	0	36	5	122
PCT9741	ED	-400	352	0	0	32	320	0	74	18	228
PCT9741	TO	441	526	0	0	43	483	0	110	23	350
PCT9742	MV	530	229	0	0	21	208	0	113	51	44
PCT9742	ED	165	163	0	0	14	149	0	76	26	47
PCT9742	TO	695	392	0	0	35	357	0	189	77	91
PCT9743	MV	913	405	0	0	38	367	0	183	50	134
PCT9743	ED	227	256	0	0	27	229	0	96	18	115
PCT9743	TO	1140	661	0	0	65	596	0	279	68	249
PCT9744	MV	783	334	0	0	22	312	0	131	50	131
PCT9744	ED	160	252	0	0	34	218	0	77	20	121
PCT9744	TO	943	586	0	0	56	530	0	208	70	252
PCT9745	MV	791	321	0	0	22	299	0	134	40	125
PCT9745	ED	201	230	0	1	27	202	0	73	17	112
PCT9745	TO	992	551	0	1	49	501	0	207	57	237
PCT9746	MV	714	374	0	0	37	337	0	176	78	83
PCT9746	ED	189	154	0	0	12	142	0	68	31	43
PCT9746	TO	903	528	0	0	49	479	0	244	109	126
PCT9747	MV	772	401	0	0	29	372	0	180	60	132
PCT9747	ED	204	193	0	0	10	183	1	95	19	68
PCT9747	TO	976	594	0	0	39	555	1	275	79	200
PCT9748	MV	746	425	0	0	33	392	0	214	64	114
PCT9748	ED	167	164	0	0	19	145	3	75	26	41
PCT9748	TO	913	589	0	0	52	537	3	289	90	155
PCT9749	MV	750	289	0	0	14	275	0	131	42	102
PCT9749	ED	188	169	0	0	20	149	0	60	9	80
PCT9749	TO	938	458	0	0	34	424	0	191	51	182
PCT9751	MV	857	475	0	0	43	432	0	250	55	127
PCT9751	ED	214	205	0	1	22	182	0	100	24	58
PCT9751	TO	1071	680	0	1	65	614	0	350	79	185
PCT9752	MV	563	330	0	1	29	300	0	155	64	81
PCT9752	ED	134	156	0	0	14	142	0	71	18	53
PCT9752	TO	697	486	0	1	43	442	0	226	82	134
PCT9753	MV	617	300	0	0	23	277	0	149	30	98
PCT9753	ED	145	168	0	0	11	157	1	84	9	63
PCT9753	TO	762	468	0	0	34	434	1	233	39	161
PCT9754	MV	545	317	0	1	19	297	0	166	20	111
PCT9754	ED	162	149	0	0	11	138	1	72	14	51
PCT9754	TO	707	466	0	1	30	435	1	238	34	162
PCT9755	MV	441	240	0	0	21	219	0	126	28	65
PCT9755	ED	139	134	0	0	13	121	0	62	15	44
PCT9755	TO	580	374	0	0	34	340	0	188	43	109
PCT9756	MV	805	365	0	0	25	340	0	172	54	114
PCT9756	ED	162	152	0	0	9	143	0	71	17	55
PCT9756	TO	967	517	0	0	34	483	0	243	71	169
PCT9801	MV	320	163	0	0	6	157	0	87	10	60
PCT9801	ED	88	68	0	0	3	65	0	27	12	26
PCT9801	TO	408	231	0	0	9	222	0	114	22	86
CONG12	MV	355618	175425	0	169	15829	159427	0	93288	17557	48582
CONG12	ED	90230	95881	0	43	10417	85421	179	45659	6905	32678
CONG12	TO	445848	271306	0	212	26246	244848	179	138947	24462	81260
CONG14	MV	47257	22458	0	25	1805	20628	0	10511	3681	6436
CONG14	ED	10794	10723	0	10	955	9758	21	4420	1119	4198
CONG14	TO	58051	33181	0	35	2760	30386	21	14931	4800	10634
ASSM17	MV	232806	115045	0	136	10111	104798	0	62894	9201	32703
ASSM17	ED	59616	61588	0	27	6580	54981	116	29725	3579	21561
ASSM17	TO	292422	176633	0	163	16691	159779	116	92619	12780	54264
ASSM19	MV	170069	82838	0	58	7523	75257	0	40905	12037	22315
ASSM19	ED	41408	45016	0	26	4792	40198	84	20354	4445	15315
ASSM19	TO	211477	127854	0	84	12315	115455	84	61259	16482	37630
SUPV1	MV	33870	16641	0	13	1492	15136	0	8162	2089	4885
SUPV1	ED	9246	10117	0	7	1035	9075	18	4362	865	3830
SUPV1	TO	43116	26758	0	20	2527	24211	18	12524	2954	8715
SUPV2	MV	41436	20051	0	6	2021	18024	0	11246	2963	3815
SUPV2	ED	8610	11668	0	6	1571	10091	21	6219	1338	2513
SUPV2	TO	50046	31719	0	12	3592	28115	21	17465	4301	6328
SUPV3	MV	31944	14470	0	19	1480	12971	0	7871	1667	3433
SUPV3	ED	7433	7823	0	6	1029	6788	16	3819	644	2309
SUPV3	TO	39377	22293	0	25	2509	19759	16	11690	2311	5742
SUPV4	MV	35051	16945	0	12	1619	15314	0	7613	2845	4856
SUPV4	ED	9043	8505	0	2	872	7631	14	3532	909	3176
SUPV4	TO	44094	25450	0	14	2491	22945	14	11145	3754	8032
SUPV5	MV	41973	21588	0	22	1842	19724	0	11708	1212	6804
SUPV5	ED	10927	13106	0	5	1402	11699	20	6217	568	4894
SUPV5	TO	52900	34694	0	27	3244	31423	20	17925	1780	11698
SUPV6	MV	35758	15269	0	27	1469	13773	0	8668	1389	3716
SUPV6	ED	7937	7195	0	7	984	6204	17	3561	534	2092
SUPV6	TO	43695	22464	0	34	2453	19977	17	12229	1923	5808
SUPV7	MV	38893	20830	0	10	1921	18899	0	10323	3204	5372
SUPV7	ED	8550	10397	0	5	976	9416	24	4730	1166	3496
SUPV7	TO	47443	31227	0	15	2897	28315	24	15053	4370	8868
SUPV8	MV	46374	27610	0	19	1965	25626	0	16425	1279	7922
SUPV8	ED	11803	15019	0	2	1226	13791	19	8052	617	5103
SUPV8	TO	58177	42629	0	21	3191	39417	19	24477	1896	13025
SUPV9	MV	33166	16841	0	17	1405	15419	0	7967	1182	6270
SUPV9	ED	10097	10028	0	2	987	9039	21	3984	480	4554
SUPV9	TO	43263	26869	0	19	2392	24458	21	11951	1662	10824
SUPV10	MV	33767	14153	0	26	1369	12758	0	7603	1456	3699
SUPV10	ED	9346	6679	0	4	754	5921	15	3261	428	2217
SUPV10	TO	43113	20832	0	30	2123	18679	15	10864	1884	5916
SUPV11	MV	30643	13485	0	23	1051	12411	0	6213	1952	4246
SUPV11	ED	8032	6067	0	7	536	5524	15	2342	475	2692
SUPV11	TO	38675	19552	0	30	1587	17935	15	8555	2427	6938
NEIG1	MV	15466	5990	0	12	592	5386	0	3178	705	1503
NEIG1	ED	5019	2585	0	4	267	2314	9	1241	155	909
NEIG1	TO	20485	8575	0	16	859	7700	9	4419	860	2412
NEIG2	MV	14029	6299	0	13	716	5570	0	3433	714	1423
NEIG2	ED	3238	3333	0	2	460	2871	7	1668	269	927
NEIG2	TO	17267	9632	0	15	1176	8441	7	5101	983	2350
NEIG3	MV	22050	9525	0	13	871	8641	0	5086	952	2603
NEIG3	ED	5969	4972	0	7	617	4348	10	2288	377	1673
NEIG3	TO	28019	14497	0	20	1488	12989	10	7374	1329	4276
NEIG4	MV	5630	3506	0	1	260	3245	0	2183	244	818
NEIG4	ED	1430	1650	0	1	149	1500	2	954	97	447
NEIG4	TO	7060	5156	0	2	409	4745	2	3137	341	1265
NEIG5	MV	22699	10154	0	18	791	9345	0	4745	1467	3133
NEIG5	ED	5894	4391	0	5	380	4006	12	1728	379	1887
NEIG5	TO	28593	14545	0	23	1171	13351	12	6473	1846	5020
NEIG6	MV	11528	5995	0	7	521	5467	0	3191	212	2064
NEIG6	ED	2334	3912	0	1	387	3524	4	1823	155	1542
NEIG6	TO	13862	9907	0	8	908	8991	4	5014	367	3606
NEIG7	MV	9819	4148	0	5	305	3838	0	1858	591	1389
NEIG7	ED	2576	2065	0	2	188	1875	3	772	134	966
NEIG7	TO	12395	6213	0	7	493	5713	3	2630	725	2355
NEIG8	MV	7628	4046	0	5	369	3672	0	2096	281	1295
NEIG8	ED	2030	2564	0	2	274	2288	3	1181	126	978
NEIG8	TO	9658	6610	0	7	643	5960	3	3277	407	2273
NEIG9	MV	7421	3162	0	2	283	2877	0	1262	585	1030
NEIG9	ED	837	2082	0	1	209	1872	3	652	188	1029
NEIG9	TO	8258	5244	0	3	492	4749	3	1914	773	2059
NEIG10	MV	8173	3963	0	2	376	3585	0	2130	369	1086
NEIG10	ED	1849	2654	0	2	299	2353	6	1201	192	954
