area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	RSWri	33:ROBERT ARDINI	34:JOE WALSH	35:BILL WELD	36:ROQUE "ROCKY" DE LA FUENTE	37:MATTHEW JOHN MATERN	38:ZOLTAN G. ISTVAN	39:DONALD J. TRUMP	185:DENIS C. GRASSKA	186:ROBERT LEE MANNING JR.
PCT7874	ED	119	4	0	0	0	4	0	0	1	0	0	0	0	3	0	0
PCT7874	TO	489	6	0	0	0	6	0	0	1	0	0	0	0	5	0	0
PCT7875	MV	500	7	0	0	1	6	0	0	0	0	1	0	0	5	0	0
PCT7875	ED	147	7	0	0	1	6	1	0	0	0	0	0	0	5	0	0
PCT7875	TO	647	14	0	0	2	12	1	0	0	0	1	0	0	10	0	0
PCT7876	MV	462	4	0	0	0	4	0	1	1	0	0	0	0	2	0	0
PCT7876	ED	106	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0
PCT7876	TO	568	6	0	0	0	6	0	1	1	0	0	0	0	4	0	0
PCT7901	MV	399	7	0	0	1	6	0	0	0	1	1	0	0	4	0	0
PCT7901	ED	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7901	TO	549	7	0	0	1	6	0	0	0	1	1	0	0	4	0	0
PCT7902	MV	678	4	0	0	1	3	0	0	0	0	0	0	0	3	0	0
PCT7902	ED	234	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
PCT7902	TO	912	5	0	0	1	4	0	0	0	0	0	0	0	4	0	0
PCT7903	MV	620	6	0	0	0	6	0	0	0	0	0	0	0	6	0	0
PCT7903	ED	232	2	0	0	0	2	0	0	0	1	0	0	0	1	0	0
PCT7903	TO	852	8	0	0	0	8	0	0	0	1	0	0	0	7	0	0
PCT7904	MV	675	8	0	0	0	8	0	0	0	1	0	0	0	7	0	0
PCT7904	ED	162	5	0	0	0	5	0	0	0	0	0	0	0	5	0	0
PCT7904	TO	837	13	0	0	0	13	0	0	0	1	0	0	0	12	0	0
PCT7905	MV	683	4	0	0	0	4	0	0	0	1	0	0	0	3	0	0
PCT7905	ED	192	3	0	0	0	3	0	0	0	1	0	0	0	2	0	0
PCT7905	TO	875	7	0	0	0	7	0	0	0	2	0	0	0	5	0	0
PCT7906	MV	596	4	0	0	0	4	0	0	0	2	0	0	0	2	0	0
PCT7906	ED	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7906	TO	786	4	0	0	0	4	0	0	0	2	0	0	0	2	0	0
PCT7907	MV	702	3	0	0	1	2	0	0	0	0	1	0	0	1	0	0
PCT7907	ED	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7907	TO	942	3	0	0	1	2	0	0	0	0	1	0	0	1	0	0
PCT7908	MV	748	5	0	0	0	5	0	0	1	0	0	0	0	4	0	0
PCT7908	ED	244	3	0	0	0	3	0	0	0	1	0	0	0	2	0	0
PCT7908	TO	992	8	0	0	0	8	0	0	1	1	0	0	0	6	0	0
PCT7909	MV	558	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
PCT7909	ED	185	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0
PCT7909	TO	743	2	0	0	0	2	0	0	0	0	0	1	0	1	0	0
PCT7911	MV	666	9	0	0	0	9	0	0	0	2	1	0	0	6	0	0
PCT7911	ED	205	2	0	0	0	2	0	0	1	0	1	0	0	0	0	0
PCT7911	TO	871	11	0	0	0	11	0	0	1	2	2	0	0	6	0	0
PCT7912	MV	799	4	0	0	0	4	0	0	0	0	0	0	0	4	0	0
PCT7912	ED	260	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
PCT7912	TO	1059	5	0	0	0	5	0	1	0	0	0	0	0	4	0	0
PCT7913	MV	658	5	0	0	0	5	0	0	0	1	1	0	0	3	0	0
PCT7913	ED	265	2	0	0	0	2	0	1	0	0	0	0	0	1	0	0
PCT7913	TO	923	7	0	0	0	7	0	1	0	1	1	0	0	4	0	0
PCT7914	MV	715	5	0	0	0	5	0	0	0	1	0	0	0	4	0	0
PCT7914	ED	187	4	0	0	0	4	0	0	0	0	0	0	0	4	0	0
PCT7914	TO	902	9	0	0	0	9	0	0	0	1	0	0	0	8	0	0
PCT7915	MV	604	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0
PCT7915	ED	239	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0
PCT7915	TO	843	4	0	0	0	4	0	0	0	0	0	0	0	4	0	0
PCT7916	MV	637	4	0	0	0	4	0	0	2	1	0	0	0	1	0	0
PCT7916	ED	221	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
PCT7916	TO	858	5	0	0	0	5	0	0	2	1	0	0	0	2	0	0
PCT7917	MV	714	8	0	0	0	8	0	0	1	0	0	0	0	7	0	0
PCT7917	ED	273	3	0	0	0	3	0	1	1	0	0	0	0	1	0	0
PCT7917	TO	987	11	0	0	0	11	0	1	2	0	0	0	0	8	0	0
PCT7918	MV	594	3	0	0	0	3	0	0	0	0	0	0	0	3	0	0
PCT7918	ED	230	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PCT7918	TO	824	4	0	0	1	3	0	0	0	0	0	0	0	3	0	0
PCT7919	MV	608	8	0	0	0	8	0	0	0	0	0	0	0	8	0	0
PCT7919	ED	258	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
PCT7919	TO	866	9	0	0	0	9	0	0	0	0	0	0	0	9	0	0
PCT7921	MV	679	10	0	0	2	8	0	0	0	0	0	0	0	8	0	0
PCT7921	ED	232	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
PCT7921	TO	911	11	0	0	2	9	0	0	0	0	0	0	0	9	0	0
PCT7922	MV	644	8	0	0	1	7	0	0	0	2	0	0	0	5	0	0
PCT7922	ED	214	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0
PCT7922	TO	858	10	0	0	1	9	0	0	0	2	0	0	0	7	0	0
PCT7923	MV	665	8	0	0	1	7	0	0	0	0	0	0	0	7	0	0
PCT7923	ED	215	5	0	0	1	4	0	0	2	1	0	0	0	1	0	0
PCT7923	TO	880	13	0	0	2	11	0	0	2	1	0	0	0	8	0	0
PCT7924	MV	648	5	0	0	0	5	0	0	0	0	0	0	0	5	0	0
PCT7924	ED	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7924	TO	851	5	0	0	0	5	0	0	0	0	0	0	0	5	0	0
PCT7925	MV	434	4	0	0	1	3	0	0	0	0	0	0	0	3	0	0
PCT7925	ED	110	5	0	0	0	5	0	0	1	1	0	0	0	3	0	0
PCT7925	TO	544	9	0	0	1	8	0	0	1	1	0	0	0	6	0	0
PCT7926	MV	610	4	0	0	0	4	0	0	0	0	0	0	0	4	0	0
PCT7926	ED	178	3	0	0	0	3	0	0	1	0	0	0	0	2	0	0
PCT7926	TO	788	7	0	0	0	7	0	0	1	0	0	0	0	6	0	0
PCT7927	MV	579	5	0	0	0	5	0	0	0	0	0	0	0	5	0	0
PCT7927	ED	163	2	0	0	0	2	0	0	0	1	1	0	0	0	0	0
PCT7927	TO	742	7	0	0	0	7	0	0	0	1	1	0	0	5	0	0
PCT7928	MV	700	9	0	0	0	9	0	0	0	2	0	0	0	7	0	0
PCT7928	ED	217	3	0	0	0	3	0	0	0	0	0	0	0	3	0	0
PCT7928	TO	917	12	0	0	0	12	0	0	0	2	0	0	0	10	0	0
PCT7929	MV	678	6	0	0	1	5	0	0	0	0	0	0	1	4	0	0
PCT7929	ED	169	5	0	0	1	4	0	0	0	0	1	0	0	3	0	0
PCT7929	TO	847	11	0	0	2	9	0	0	0	0	1	0	1	7	0	0
PCT7931	MV	609	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0
PCT7931	ED	142	4	0	0	0	4	0	0	0	1	0	0	0	3	0	0
PCT7931	TO	751	6	0	0	0	6	0	0	0	1	0	0	0	5	0	0
PCT7932	MV	442	5	0	0	0	5	0	0	1	0	0	0	0	4	0	0
PCT7932	ED	119	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
PCT7932	TO	561	6	0	0	0	6	0	0	1	0	0	0	0	5	0	0
PCT7933	MV	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7933	ED	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7933	TO	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7934	MV	701	3	0	0	0	3	0	0	0	1	0	0	0	2	0	0
PCT7934	ED	183	3	0	0	0	3	0	0	0	0	0	0	0	3	0	0
PCT7934	TO	884	6	0	0	0	6	0	0	0	1	0	0	0	5	0	0
PCT7935	MV	715	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PCT7935	ED	228	4	0	0	0	4	0	0	2	1	1	0	0	0	0	0
PCT7935	TO	943	5	0	0	1	4	0	0	2	1	1	0	0	0	0	0
PCT7936	MV	619	2	0	0	0	2	0	1	0	0	0	0	0	1	0	0
PCT7936	ED	237	4	0	0	0	4	0	0	0	0	0	0	0	4	0	0
PCT7936	TO	856	6	0	0	0	6	0	1	0	0	0	0	0	5	0	0
PCT7937	MV	697	5	0	0	1	4	0	0	0	2	0	0	0	2	0	0
PCT7937	ED	203	5	0	0	0	5	0	0	2	0	0	0	0	3	0	0
PCT7937	TO	900	10	0	0	1	9	0	0	2	2	0	0	0	5	0	0
PCT7938	MV	536	2	0	0	0	2	0	0	1	0	0	0	0	1	0	0
PCT7938	ED	215	2	0	0	0	2	0	0	0	0	0	1	0	1	0	0
PCT7938	TO	751	4	0	0	0	4	0	0	1	0	0	1	0	2	0	0
PCT7939	MV	480	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0
PCT7939	ED	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7939	TO	686	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0
PCT7941	MV	574	4	0	0	0	4	0	0	0	0	0	0	0	4	0	0
PCT7941	ED	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7941	TO	772	4	0	0	0	4	0	0	0	0	0	0	0	4	0	0
PCT7942	MV	658	8	0	0	1	7	0	0	0	0	0	0	0	7	0	0
PCT7942	ED	274	5	0	0	0	5	0	0	0	0	0	0	0	5	0	0
PCT7942	TO	932	13	0	0	1	12	0	0	0	0	0	0	0	12	0	0
PCT7943	MV	686	10	0	0	0	10	0	0	0	1	0	0	0	9	0	0
PCT7943	ED	214	7	0	0	0	7	0	0	0	0	0	0	0	7	0	0
PCT7943	TO	900	17	0	0	0	17	0	0	0	1	0	0	0	16	0	0
PCT7944	MV	583	4	0	0	0	4	0	0	0	0	0	0	0	4	0	0
PCT7944	ED	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7944	TO	814	4	0	0	0	4	0	0	0	0	0	0	0	4	0	0
PCT7945	MV	725	11	0	0	0	11	0	0	0	1	0	0	0	10	0	0
PCT7945	ED	229	4	0	0	0	4	0	0	0	0	0	0	0	4	0	0
PCT7945	TO	954	15	0	0	0	15	0	0	0	1	0	0	0	14	0	0
PCT7946	MV	779	13	0	0	2	11	0	0	1	0	0	0	0	10	0	0
PCT7946	ED	206	5	0	0	0	5	0	0	0	0	0	0	0	5	0	0
PCT7946	TO	985	18	0	0	2	16	0	0	1	0	0	0	0	15	0	0
PCT7947	MV	791	16	0	0	1	15	0	1	0	2	0	0	0	12	0	0
PCT7947	ED	195	3	0	0	0	3	2	0	0	0	0	0	0	1	0	0
PCT7947	TO	986	19	0	0	1	18	2	1	0	2	0	0	0	13	0	0
PCT7948	MV	730	12	0	0	3	9	0	0	1	1	0	0	0	7	0	0
PCT7948	ED	200	5	0	0	0	5	0	0	0	1	0	0	0	4	0	0
PCT7948	TO	930	17	0	0	3	14	0	0	1	2	0	0	0	11	0	0
PCT7949	MV	483	15	0	0	3	12	0	0	1	0	1	0	0	10	0	0
PCT7949	ED	107	6	0	0	0	6	0	0	0	0	0	0	0	6	0	0
PCT7949	TO	590	21	0	0	3	18	0	0	1	0	1	0	0	16	0	0
PCT7951	MV	729	23	0	0	0	23	0	0	0	1	0	0	0	22	0	0
PCT7951	ED	158	8	0	0	0	8	0	0	1	0	0	1	0	6	0	0
PCT7951	TO	887	31	0	0	0	31	0	0	1	1	0	1	0	28	0	0
PCT7952	MV	730	11	0	0	2	9	0	0	0	0	0	0	0	9	0	0
PCT7952	ED	182	8	0	0	0	8	0	0	0	0	0	0	0	8	0	0
PCT7952	TO	912	19	0	0	2	17	0	0	0	0	0	0	0	17	0	0
PCT7953	MV	668	17	0	0	0	17	0	0	1	2	2	0	0	12	0	0
PCT7953	ED	162	5	0	0	0	5	0	0	0	2	0	0	0	3	0	0
PCT7953	TO	830	22	0	0	0	22	0	0	1	4	2	0	0	15	0	0
PCT7954	MV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7954	ED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7954	TO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7955	MV	774	17	0	0	3	14	0	0	1	4	1	1	1	6	0	0
PCT7955	ED	173	7	0	0	0	7	0	0	1	0	0	0	1	5	0	0
PCT7955	TO	947	24	0	0	3	21	0	0	2	4	1	1	2	11	0	0
PCT7956	MV	699	16	0	0	0	16	0	1	1	0	0	0	0	14	0	0
PCT7956	ED	170	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
PCT7956	TO	869	17	0	0	0	17	0	1	1	0	0	0	0	15	0	0
PCT7957	MV	537	9	0	0	3	6	0	0	1	0	0	0	0	5	0	0
PCT7957	ED	136	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0
PCT7957	TO	673	10	0	0	3	7	0	0	1	0	1	0	0	5	0	0
PCT7958	MV	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7958	ED	-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7958	TO	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7959	MV	537	5	0	0	0	5	0	0	1	0	0	0	0	4	0	0
PCT7959	ED	149	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
PCT7959	TO	686	6	0	0	0	6	0	0	1	0	0	0	0	5	0	0
PCT9001	MV	313	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0
PCT9001	ED	-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9001	TO	284	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0
PCT9101	MV	711	28	0	0	1	27	0	0	0	2	0	0	1	24	0	0
PCT9101	ED	202	9	0	0	0	9	0	0	2	0	0	0	0	7	0	0
PCT9101	TO	913	37	0	0	1	36	0	0	2	2	0	0	1	31	0	0
PCT9102	MV	785	15	0	0	0	15	0	0	0	0	1	0	0	14	0	0
PCT9102	ED	207	11	0	0	0	11	1	1	0	0	1	1	0	7	0	0
PCT9102	TO	992	26	0	0	0	26	1	1	0	0	2	1	0	21	0	0
PCT9103	MV	717	20	0	0	2	18	0	0	2	1	0	0	0	15	0	0
PCT9103	ED	240	14	0	0	2	12	1	0	0	0	0	0	0	11	0	0
PCT9103	TO	957	34	0	0	4	30	1	0	2	1	0	0	0	26	0	0
PCT9104	MV	808	23	0	0	4	19	0	0	0	0	0	0	1	18	0	0
PCT9104	ED	222	6	0	0	1	5	0	0	0	0	0	0	0	5	0	0
PCT9104	TO	1030	29	0	0	5	24	0	0	0	0	0	0	1	23	0	0
PCT9105	MV	719	20	0	0	2	18	0	0	1	0	1	0	0	16	0	0
PCT9105	ED	199	8	0	0	0	8	0	0	1	0	0	0	0	7	0	0
PCT9105	TO	918	28	0	0	2	26	0	0	2	0	1	0	0	23	0	0
PCT9106	MV	745	19	0	0	2	17	0	0	0	4	0	0	0	13	0	0
PCT9106	ED	201	8	0	0	2	6	1	0	1	0	0	0	0	4	0	0
PCT9106	TO	946	27	0	0	4	23	1	0	1	4	0	0	0	17	0	0
PCT9107	MV	635	15	0	0	2	13	0	0	0	1	0	0	1	11	0	0
PCT9107	ED	209	9	0	0	0	9	1	0	0	0	0	3	0	5	0	0
PCT9107	TO	844	24	0	0	2	22	1	0	0	1	0	3	1	16	0	0
PCT9108	MV	610	14	0	0	1	13	0	0	0	0	1	3	0	9	0	0
PCT9108	ED	200	7	0	0	0	7	0	0	1	0	0	0	0	6	0	0
PCT9108	TO	810	21	0	0	1	20	0	0	1	0	1	3	0	15	0	0
PCT9109	MV	672	10	0	0	1	9	0	0	0	4	0	1	1	3	0	0
PCT9109	ED	211	6	0	0	1	5	0	0	0	0	0	0	0	5	0	0
PCT9109	TO	883	16	0	0	2	14	0	0	0	4	0	1	1	8	0	0
PCT9111	MV	638	18	0	0	0	18	0	0	0	0	1	1	0	16	0	0
PCT9111	ED	196	8	0	0	0	8	0	0	0	0	0	0	0	8	0	0
PCT9111	TO	834	26	0	0	0	26	0	0	0	0	1	1	0	24	0	0
PCT9112	MV	742	4	0	0	0	4	0	0	0	1	0	1	0	2	0	0
PCT9112	ED	219	12	0	0	0	12	0	0	0	1	0	0	0	11	0	0
PCT9112	TO	961	16	0	0	0	16	0	0	0	2	0	1	0	13	0	0
PCT9113	MV	795	17	0	0	0	17	0	0	1	4	0	1	0	11	0	0
PCT9113	ED	209	9	0	0	0	9	0	0	2	0	0	0	0	7	0	0
PCT9113	TO	1004	26	0	0	0	26	0	0	3	4	0	1	0	18	0	0
PCT9114	MV	657	10	0	0	2	8	0	0	0	0	0	0	0	8	0	0
PCT9114	ED	233	7	0	0	1	6	0	0	0	1	0	0	0	5	0	0
PCT9114	TO	890	17	0	0	3	14	0	0	0	1	0	0	0	13	0	0
PCT9115	MV	697	17	0	0	1	16	0	0	1	2	1	0	0	12	0	0
PCT9115	ED	184	10	0	0	0	10	0	0	0	0	2	0	1	7	0	0
PCT9115	TO	881	27	0	0	1	26	0	0	1	2	3	0	1	19	0	0
PCT9116	MV	781	17	0	0	1	16	0	0	1	0	0	1	0	14	0	0
PCT9116	ED	180	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0
PCT9116	TO	961	19	0	0	1	18	0	0	1	0	0	1	0	16	0	0
PCT9117	MV	628	15	0	0	1	14	0	0	0	2	0	0	0	12	0	0
PCT9117	ED	172	8	0	0	1	7	0	0	0	1	0	0	0	6	0	0
PCT9117	TO	800	23	0	0	2	21	0	0	0	3	0	0	0	18	0	0
PCT9118	MV	738	15	0	0	0	15	0	0	2	0	0	0	0	13	0	0
PCT9118	ED	246	16	0	0	0	16	2	1	1	0	0	0	0	12	0	0
PCT9118	TO	984	31	0	0	0	31	2	1	3	0	0	0	0	25	0	0
PCT9119	MV	703	20	0	0	0	20	0	0	0	1	0	0	0	19	0	0
PCT9119	ED	197	6	0	0	0	6	0	0	0	0	1	0	0	5	0	0
PCT9119	TO	900	26	0	0	0	26	0	0	0	1	1	0	0	24	0	0
PCT9121	MV	733	11	0	0	3	8	0	0	1	1	0	0	0	6	0	0
PCT9121	ED	220	7	0	0	1	6	0	0	0	0	0	0	0	6	0	0
PCT9121	TO	953	18	0	0	4	14	0	0	1	1	0	0	0	12	0	0
PCT9122	MV	773	20	0	0	2	18	0	0	0	0	0	1	0	17	0	0
PCT9122	ED	194	5	0	0	0	5	0	0	1	0	0	0	0	4	0	0
PCT9122	TO	967	25	0	0	2	23	0	0	1	0	0	1	0	21	0	0
PCT9123	MV	661	21	0	0	0	21	0	0	0	0	0	1	0	20	0	0
PCT9123	ED	191	7	0	0	0	7	0	0	0	1	0	0	0	6	0	0
PCT9123	TO	852	28	0	0	0	28	0	0	0	1	0	1	0	26	0	0
PCT9124	MV	734	18	0	0	3	15	0	0	0	2	0	1	0	12	0	0
PCT9124	ED	169	2	0	0	0	2	1	0	0	0	0	0	0	1	0	0
PCT9124	TO	903	20	0	0	3	17	1	0	0	2	0	1	0	13	0	0
PCT9125	MV	680	11	0	0	1	10	0	2	0	0	0	0	0	8	0	0
PCT9125	ED	189	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
PCT9125	TO	869	12	0	0	1	11	0	2	0	0	0	0	0	9	0	0
PCT9126	MV	817	19	0	0	5	14	0	0	2	3	0	0	0	9	0	0
PCT9126	ED	196	8	0	0	1	7	0	0	1	0	0	0	0	6	0	0
PCT9126	TO	1013	27	0	0	6	21	0	0	3	3	0	0	0	15	0	0
PCT9127	MV	748	16	0	0	1	15	0	0	1	1	0	1	0	12	0	0
PCT9127	ED	223	16	0	0	0	16	0	1	1	1	0	1	1	11	0	0
PCT9127	TO	971	32	0	0	1	31	0	1	2	2	0	2	1	23	0	0
PCT9128	MV	626	8	0	0	0	8	0	0	1	1	0	1	0	5	0	0
PCT9128	ED	192	13	0	0	1	12	0	0	2	2	0	0	0	8	0	0
PCT9128	TO	818	21	0	0	1	20	0	0	3	3	0	1	0	13	0	0
PCT9129	MV	586	17	0	0	0	17	0	1	0	1	0	0	0	15	0	0
PCT9129	ED	152	2	0	0	0	2	0	0	0	0	0	0	1	1	0	0
PCT9129	TO	738	19	0	0	0	19	0	1	0	1	0	0	1	16	0	0
PCT9131	MV	596	11	0	0	2	9	0	0	1	0	0	1	0	7	0	0
PCT9131	ED	138	5	0	0	1	4	1	0	1	0	0	0	0	2	0	0
PCT9131	TO	734	16	0	0	3	13	1	0	2	0	0	1	0	9	0	0
PCT9132	MV	628	4	0	0	0	4	0	0	0	1	0	0	0	3	0	0
PCT9132	ED	193	3	0	0	0	3	0	0	0	0	0	0	0	3	0	0
PCT9132	TO	821	7	0	0	0	7	0	0	0	1	0	0	0	6	0	0
PCT9133	MV	806	11	0	0	2	9	0	0	0	2	0	0	0	7	0	0
PCT9133	ED	211	5	0	0	1	4	0	0	1	0	1	0	0	2	0	0
PCT9133	TO	1017	16	0	0	3	13	0	0	1	2	1	0	0	9	0	0
PCT9134	MV	734	16	0	0	3	13	0	0	0	0	1	1	0	11	0	0
PCT9134	ED	157	10	0	0	2	8	0	0	0	1	0	0	0	7	0	0
PCT9134	TO	891	26	0	0	5	21	0	0	0	1	1	1	0	18	0	0
PCT9135	MV	639	21	0	0	0	21	0	0	2	0	0	0	0	19	0	0
PCT9135	ED	183	11	0	0	1	10	0	0	0	0	0	0	1	9	0	0
PCT9135	TO	822	32	0	0	1	31	0	0	2	0	0	0	1	28	0	0
PCT9136	MV	706	12	0	0	0	12	0	0	0	0	0	0	0	12	0	0
PCT9136	ED	212	7	0	0	0	7	1	0	0	2	0	0	0	4	0	0
PCT9136	TO	918	19	0	0	0	19	1	0	0	2	0	0	0	16	0	0
PCT9137	MV	804	12	0	0	0	12	0	0	1	0	0	0	0	11	0	0
PCT9137	ED	211	12	0	0	1	11	0	0	2	0	0	0	0	9	0	0
PCT9137	TO	1015	24	0	0	1	23	0	0	3	0	0	0	0	20	0	0
PCT9138	MV	769	20	0	0	1	19	0	0	0	0	0	0	2	17	0	0
PCT9138	ED	176	6	0	0	0	6	0	0	0	0	0	0	0	6	0	0
PCT9138	TO	945	26	0	0	1	25	0	0	0	0	0	0	2	23	0	0
PCT9139	MV	826	26	0	0	0	26	0	0	2	1	1	0	0	22	0	0
PCT9139	ED	192	10	0	0	0	10	0	0	0	2	0	0	0	8	0	0
PCT9139	TO	1018	36	0	0	0	36	0	0	2	3	1	0	0	30	0	0
PCT9141	MV	788	20	0	0	3	17	0	0	1	0	0	1	1	14	0	0
PCT9141	ED	185	10	0	0	3	7	0	0	2	0	0	0	0	5	0	0
PCT9141	TO	973	30	0	0	6	24	0	0	3	0	0	1	1	19	0	0
PCT9142	MV	747	13	0	0	2	11	0	0	1	2	0	0	0	8	0	0
PCT9142	ED	239	12	0	0	0	12	0	0	0	1	0	0	0	11	0	0
PCT9142	TO	986	25	0	0	2	23	0	0	1	3	0	0	0	19	0	0
PCT9143	MV	703	24	0	0	2	22	0	0	1	1	0	1	0	19	0	0
PCT9143	ED	211	8	0	0	0	8	1	0	0	0	0	0	0	7	0	0
PCT9143	TO	914	32	0	0	2	30	1	0	1	1	0	1	0	26	0	0
PCT9144	MV	765	18	0	0	2	16	0	0	3	0	0	0	0	13	0	0
PCT9144	ED	205	5	0	0	0	5	1	0	0	0	0	0	0	4	0	0
PCT9144	TO	970	23	0	0	2	21	1	0	3	0	0	0	0	17	0	0
PCT9145	MV	680	13	0	0	0	13	0	0	1	1	0	0	0	11	0	0
PCT9145	ED	195	8	0	0	0	8	0	0	0	1	0	0	0	7	0	0
PCT9145	TO	875	21	0	0	0	21	0	0	1	2	0	0	0	18	0	0
PCT9146	MV	725	13	0	0	1	12	0	0	0	1	0	0	0	11	0	0
PCT9146	ED	160	4	0	0	1	3	0	0	1	0	0	0	0	2	0	0
PCT9146	TO	885	17	0	0	2	15	0	0	1	1	0	0	0	13	0	0
PCT9147	MV	763	7	0	0	0	7	0	0	0	1	0	1	0	5	0	0
PCT9147	ED	227	8	0	0	0	8	1	0	0	1	0	0	0	6	0	0
PCT9147	TO	990	15	0	0	0	15	1	0	0	2	0	1	0	11	0	0
PCT9148	MV	778	12	0	0	2	10	0	0	1	3	0	0	0	6	0	0
PCT9148	ED	236	9	0	0	0	9	1	0	0	1	0	0	0	7	0	0
PCT9148	TO	1014	21	0	0	2	19	1	0	1	4	0	0	0	13	0	0
PCT9149	MV	808	16	0	0	2	14	0	0	0	0	0	1	0	13	0	0
PCT9149	ED	183	5	0	0	2	3	0	0	0	0	0	0	0	3	0	0
PCT9149	TO	991	21	0	0	4	17	0	0	0	0	0	1	0	16	0	0
PCT9151	MV	691	11	0	0	2	9	0	0	0	0	1	1	0	7	0	0
PCT9151	ED	170	10	0	0	0	10	1	0	0	0	0	0	0	9	0	0
PCT9151	TO	861	21	0	0	2	19	1	0	0	0	1	1	0	16	0	0
PCT9152	MV	544	6	0	0	0	6	0	0	0	0	0	0	0	6	0	0
PCT9152	ED	193	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
PCT9152	TO	737	7	0	0	0	7	0	0	0	0	0	0	0	7	0	0
PCT9201	MV	784	4	0	0	0	4	0	0	0	0	1	0	0	3	0	0
PCT9201	ED	187	2	0	0	1	1	0	0	0	0	0	0	0	1	0	0
PCT9201	TO	971	6	0	0	1	5	0	0	0	0	1	0	0	4	0	0
PCT9202	MV	819	8	0	0	1	7	0	0	0	2	0	0	0	5	0	0
PCT9202	ED	177	5	0	0	1	4	0	1	0	1	0	0	0	2	0	0
PCT9202	TO	996	13	0	0	2	11	0	1	0	3	0	0	0	7	0	0
PCT9203	MV	847	35	0	0	4	31	0	0	0	3	1	0	0	27	0	0
PCT9203	ED	155	13	0	0	1	12	0	0	0	0	0	0	0	12	0	0
PCT9203	TO	1002	48	0	0	5	43	0	0	0	3	1	0	0	39	0	0
PCT9204	MV	686	35	0	0	3	32	0	0	2	3	0	2	0	25	0	0
PCT9204	ED	176	17	0	0	2	15	1	0	1	0	0	1	0	12	0	0
PCT9204	TO	862	52	0	0	5	47	1	0	3	3	0	3	0	37	0	0
PCT9205	MV	620	14	0	0	1	13	0	0	1	3	0	1	0	8	0	0
PCT9205	ED	116	10	0	0	0	10	0	1	0	0	0	2	0	7	0	0
PCT9205	TO	736	24	0	0	1	23	0	1	1	3	0	3	0	15	0	0
PCT9206	MV	741	38	0	0	6	32	0	0	0	3	2	0	0	27	0	0
PCT9206	ED	188	21	0	0	2	19	0	0	1	0	0	1	0	17	0	0
PCT9206	TO	929	59	0	0	8	51	0	0	1	3	2	1	0	44	0	0
PCT9207	MV	824	32	0	0	4	28	0	0	1	1	0	1	0	25	0	0
PCT9207	ED	165	14	0	0	1	13	0	0	1	0	0	0	0	12	0	0
PCT9207	TO	989	46	0	0	5	41	0	0	2	1	0	1	0	37	0	0
PCT9208	MV	806	22	0	0	3	19	0	0	1	2	0	1	0	15	0	0
