area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	RSWri	50:HOWIE HAWKINS	51:GLORIA LA RIVA
PCT7909	ED	0	0	0	0	0	0	0	0	0
PCT7909	TO	1	0	0	0	0	0	0	0	0
PCT7911	MV	3	0	0	0	0	0	0	0	0
PCT7911	ED	2	0	0	0	0	0	0	0	0
PCT7911	TO	5	0	0	0	0	0	0	0	0
PCT7912	MV	3	1	0	0	0	1	0	0	1
PCT7912	ED	0	1	0	0	1	0	0	0	0
PCT7912	TO	3	2	0	0	1	1	0	0	1
PCT7913	MV	1	0	0	0	0	0	0	0	0
PCT7913	ED	0	0	0	0	0	0	0	0	0
PCT7913	TO	1	0	0	0	0	0	0	0	0
PCT7914	MV	1	0	0	0	0	0	0	0	0
PCT7914	ED	1	1	0	0	0	1	0	0	1
PCT7914	TO	2	1	0	0	0	1	0	0	1
PCT7915	MV	2	0	0	0	0	0	0	0	0
PCT7915	ED	1	0	0	0	0	0	0	0	0
PCT7915	TO	3	0	0	0	0	0	0	0	0
PCT7916	MV	2	1	0	0	0	1	0	0	1
PCT7916	ED	3	0	0	0	0	0	0	0	0
PCT7916	TO	5	1	0	0	0	1	0	0	1
PCT7917	MV	3	1	0	0	0	1	0	1	0
PCT7917	ED	1	0	0	0	0	0	0	0	0
PCT7917	TO	4	1	0	0	0	1	0	1	0
PCT7918	MV	4	1	0	0	1	0	0	0	0
PCT7918	ED	0	0	0	0	0	0	0	0	0
PCT7918	TO	4	1	0	0	1	0	0	0	0
PCT7919	MV	3	0	0	0	0	0	0	0	0
PCT7919	ED	2	0	0	0	0	0	0	0	0
PCT7919	TO	5	0	0	0	0	0	0	0	0
PCT7921	MV	3	1	0	0	0	1	0	0	1
PCT7921	ED	4	1	0	0	0	1	0	1	0
PCT7921	TO	7	2	0	0	0	2	0	1	1
PCT7922	MV	1	1	0	0	0	1	0	1	0
PCT7922	ED	4	2	0	0	0	2	0	0	2
PCT7922	TO	5	3	0	0	0	3	0	1	2
PCT7923	MV	4	0	0	0	0	0	0	0	0
PCT7923	ED	4	3	0	0	0	3	2	0	1
PCT7923	TO	8	3	0	0	0	3	2	0	1
PCT7924	MV	4	1	0	0	0	1	0	1	0
PCT7924	ED	1	0	0	0	0	0	0	0	0
PCT7924	TO	5	1	0	0	0	1	0	1	0
PCT7925	MV	0	0	0	0	0	0	0	0	0
PCT7925	ED	0	0	0	0	0	0	0	0	0
PCT7925	TO	0	0	0	0	0	0	0	0	0
PCT7926	MV	6	0	0	0	0	0	0	0	0
PCT7926	ED	-1	0	0	0	0	0	0	0	0
PCT7926	TO	5	0	0	0	0	0	0	0	0
PCT7927	MV	2	1	0	0	1	0	0	0	0
PCT7927	ED	-1	0	0	0	0	0	0	0	0
PCT7927	TO	1	1	0	0	1	0	0	0	0
PCT7928	MV	0	0	0	0	0	0	0	0	0
PCT7928	ED	3	1	0	0	1	0	0	0	0
PCT7928	TO	3	1	0	0	1	0	0	0	0
PCT7929	MV	1	0	0	0	0	0	0	0	0
PCT7929	ED	0	0	0	0	0	0	0	0	0
PCT7929	TO	1	0	0	0	0	0	0	0	0
PCT7931	MV	0	0	0	0	0	0	0	0	0
PCT7931	ED	0	0	0	0	0	0	0	0	0
PCT7931	TO	0	0	0	0	0	0	0	0	0
PCT7932	MV	3	1	0	0	0	1	0	0	1
PCT7932	ED	0	0	0	0	0	0	0	0	0
PCT7932	TO	3	1	0	0	0	1	0	0	1
PCT7933	MV	0	0	0	0	0	0	0	0	0
PCT7933	ED	0	0	0	0	0	0	0	0	0
PCT7933	TO	0	0	0	0	0	0	0	0	0
PCT7934	MV	4	1	0	0	1	0	0	0	0
PCT7934	ED	3	2	0	0	0	2	0	0	2
PCT7934	TO	7	3	0	0	1	2	0	0	2
PCT7935	MV	1	0	0	0	0	0	0	0	0
PCT7935	ED	0	0	0	0	0	0	0	0	0
PCT7935	TO	1	0	0	0	0	0	0	0	0
PCT7936	MV	2	2	0	0	0	2	0	0	2
PCT7936	ED	1	1	0	0	0	1	0	0	1
PCT7936	TO	3	3	0	0	0	3	0	0	3
PCT7937	MV	2	0	0	0	0	0	0	0	0
PCT7937	ED	1	0	0	0	0	0	0	0	0
PCT7937	TO	3	0	0	0	0	0	0	0	0
PCT7938	MV	6	2	0	0	0	2	0	2	0
PCT7938	ED	2	0	0	0	0	0	0	0	0
PCT7938	TO	8	2	0	0	0	2	0	2	0
PCT7939	MV	1	0	0	0	0	0	0	0	0
PCT7939	ED	0	1	0	0	1	0	0	0	0
PCT7939	TO	1	1	0	0	1	0	0	0	0
PCT7941	MV	0	0	0	0	0	0	0	0	0
PCT7941	ED	1	0	0	0	0	0	0	0	0
PCT7941	TO	1	0	0	0	0	0	0	0	0
PCT7942	MV	0	0	0	0	0	0	0	0	0
PCT7942	ED	1	0	0	0	0	0	0	0	0
PCT7942	TO	1	0	0	0	0	0	0	0	0
PCT7943	MV	3	2	0	0	0	2	0	0	2
PCT7943	ED	2	1	0	0	0	1	0	0	1
PCT7943	TO	5	3	0	0	0	3	0	0	3
PCT7944	MV	4	1	0	0	0	1	0	0	1
PCT7944	ED	0	0	0	0	0	0	0	0	0
PCT7944	TO	4	1	0	0	0	1	0	0	1
PCT7945	MV	2	0	0	0	0	0	0	0	0
PCT7945	ED	0	0	0	0	0	0	0	0	0
PCT7945	TO	2	0	0	0	0	0	0	0	0
PCT7946	MV	2	0	0	0	0	0	0	0	0
PCT7946	ED	0	0	0	0	0	0	0	0	0
PCT7946	TO	2	0	0	0	0	0	0	0	0
PCT7947	MV	4	1	0	0	0	1	0	1	0
PCT7947	ED	0	1	0	0	0	1	0	0	1
PCT7947	TO	4	2	0	0	0	2	0	1	1
PCT7948	MV	2	0	0	0	0	0	0	0	0
PCT7948	ED	1	0	0	0	0	0	0	0	0
PCT7948	TO	3	0	0	0	0	0	0	0	0
PCT7949	MV	2	0	0	0	0	0	0	0	0
PCT7949	ED	1	0	0	0	0	0	0	0	0
PCT7949	TO	3	0	0	0	0	0	0	0	0
PCT7951	MV	3	1	0	0	1	0	0	0	0
PCT7951	ED	0	0	0	0	0	0	0	0	0
PCT7951	TO	3	1	0	0	1	0	0	0	0
PCT7952	MV	7	0	0	0	0	0	0	0	0
PCT7952	ED	0	0	0	0	0	0	0	0	0
PCT7952	TO	7	0	0	0	0	0	0	0	0
PCT7953	MV	1	0	0	0	0	0	0	0	0
PCT7953	ED	1	0	0	0	0	0	0	0	0
PCT7953	TO	2	0	0	0	0	0	0	0	0
PCT7954	MV	0	0	0	0	0	0	0	0	0
PCT7954	ED	0	0	0	0	0	0	0	0	0
PCT7954	TO	0	0	0	0	0	0	0	0	0
PCT7955	MV	4	1	0	0	0	1	0	0	1
PCT7955	ED	2	0	0	0	0	0	0	0	0
PCT7955	TO	6	1	0	0	0	1	0	0	1
PCT7956	MV	8	3	0	0	2	1	0	1	0
PCT7956	ED	2	0	0	0	0	0	0	0	0
PCT7956	TO	10	3	0	0	2	1	0	1	0
PCT7957	MV	3	3	0	0	1	2	0	2	0
PCT7957	ED	1	0	0	0	0	0	0	0	0
PCT7957	TO	4	3	0	0	1	2	0	2	0
PCT7958	MV	3	1	0	0	1	0	0	0	0
PCT7958	ED	0	0	0	0	0	0	0	0	0
PCT7958	TO	3	1	0	0	1	0	0	0	0
PCT7959	MV	3	0	0	0	0	0	0	0	0
PCT7959	ED	1	0	0	0	0	0	0	0	0
PCT7959	TO	4	0	0	0	0	0	0	0	0
PCT9001	MV	1	0	0	0	0	0	0	0	0
PCT9001	ED	0	0	0	0	0	0	0	0	0
PCT9001	TO	1	0	0	0	0	0	0	0	0
PCT9101	MV	1	0	0	0	0	0	0	0	0
PCT9101	ED	0	0	0	0	0	0	0	0	0
PCT9101	TO	1	0	0	0	0	0	0	0	0
PCT9102	MV	0	0	0	0	0	0	0	0	0
PCT9102	ED	0	0	0	0	0	0	0	0	0
PCT9102	TO	0	0	0	0	0	0	0	0	0
PCT9103	MV	1	0	0	0	0	0	0	0	0
PCT9103	ED	2	0	0	0	0	0	0	0	0
PCT9103	TO	3	0	0	0	0	0	0	0	0
PCT9104	MV	1	0	0	0	0	0	0	0	0
PCT9104	ED	2	0	0	0	0	0	0	0	0
PCT9104	TO	3	0	0	0	0	0	0	0	0
PCT9105	MV	0	0	0	0	0	0	0	0	0
PCT9105	ED	0	0	0	0	0	0	0	0	0
PCT9105	TO	0	0	0	0	0	0	0	0	0
PCT9106	MV	0	0	0	0	0	0	0	0	0
PCT9106	ED	0	0	0	0	0	0	0	0	0
PCT9106	TO	0	0	0	0	0	0	0	0	0
PCT9107	MV	2	0	0	0	0	0	0	0	0
PCT9107	ED	2	1	0	0	0	1	0	0	1
PCT9107	TO	4	1	0	0	0	1	0	0	1
PCT9108	MV	3	0	0	0	0	0	0	0	0
PCT9108	ED	0	0	0	0	0	0	0	0	0
PCT9108	TO	3	0	0	0	0	0	0	0	0
PCT9109	MV	0	0	0	0	0	0	0	0	0
PCT9109	ED	0	0	0	0	0	0	0	0	0
PCT9109	TO	0	0	0	0	0	0	0	0	0
PCT9111	MV	1	0	0	0	0	0	0	0	0
PCT9111	ED	0	0	0	0	0	0	0	0	0
PCT9111	TO	1	0	0	0	0	0	0	0	0
PCT9112	MV	1	0	0	0	0	0	0	0	0
PCT9112	ED	1	0	0	0	0	0	0	0	0
PCT9112	TO	2	0	0	0	0	0	0	0	0
PCT9113	MV	2	0	0	0	0	0	0	0	0
PCT9113	ED	0	0	0	0	0	0	0	0	0
PCT9113	TO	2	0	0	0	0	0	0	0	0
PCT9114	MV	4	1	0	0	1	0	0	0	0
PCT9114	ED	-1	0	0	0	0	0	0	0	0
PCT9114	TO	3	1	0	0	1	0	0	0	0
PCT9115	MV	2	1	0	0	1	0	0	0	0
PCT9115	ED	0	0	0	0	0	0	0	0	0
PCT9115	TO	2	1	0	0	1	0	0	0	0
PCT9116	MV	0	0	0	0	0	0	0	0	0
PCT9116	ED	1	1	0	0	0	1	0	0	1
PCT9116	TO	1	1	0	0	0	1	0	0	1
PCT9117	MV	0	0	0	0	0	0	0	0	0
PCT9117	ED	0	0	0	0	0	0	0	0	0
PCT9117	TO	0	0	0	0	0	0	0	0	0
PCT9118	MV	3	0	0	0	0	0	0	0	0
PCT9118	ED	1	0	0	0	0	0	0	0	0
PCT9118	TO	4	0	0	0	0	0	0	0	0
PCT9119	MV	4	0	0	0	0	0	0	0	0
PCT9119	ED	-2	0	0	0	0	0	0	0	0
PCT9119	TO	2	0	0	0	0	0	0	0	0
PCT9121	MV	2	1	0	0	1	0	0	0	0
PCT9121	ED	1	0	0	0	0	0	0	0	0
PCT9121	TO	3	1	0	0	1	0	0	0	0
PCT9122	MV	0	0	0	0	0	0	0	0	0
PCT9122	ED	0	0	0	0	0	0	0	0	0
PCT9122	TO	0	0	0	0	0	0	0	0	0
PCT9123	MV	3	0	0	0	0	0	0	0	0
PCT9123	ED	-1	0	0	0	0	0	0	0	0
PCT9123	TO	2	0	0	0	0	0	0	0	0
PCT9124	MV	2	0	0	0	0	0	0	0	0
PCT9124	ED	0	0	0	0	0	0	0	0	0
PCT9124	TO	2	0	0	0	0	0	0	0	0
PCT9125	MV	0	0	0	0	0	0	0	0	0
PCT9125	ED	0	0	0	0	0	0	0	0	0
PCT9125	TO	0	0	0	0	0	0	0	0	0
PCT9126	MV	1	0	0	0	0	0	0	0	0
PCT9126	ED	2	1	0	0	0	1	0	1	0
PCT9126	TO	3	1	0	0	0	1	0	1	0
PCT9127	MV	1	0	0	0	0	0	0	0	0
PCT9127	ED	0	0	0	0	0	0	0	0	0
PCT9127	TO	1	0	0	0	0	0	0	0	0
PCT9128	MV	0	0	0	0	0	0	0	0	0
PCT9128	ED	1	0	0	0	0	0	0	0	0
PCT9128	TO	1	0	0	0	0	0	0	0	0
PCT9129	MV	4	2	0	0	0	2	0	0	2
PCT9129	ED	0	1	0	0	0	1	0	1	0
PCT9129	TO	4	3	0	0	0	3	0	1	2
PCT9131	MV	1	0	0	0	0	0	0	0	0
PCT9131	ED	0	0	0	0	0	0	0	0	0
PCT9131	TO	1	0	0	0	0	0	0	0	0
PCT9132	MV	2	0	0	0	0	0	0	0	0
PCT9132	ED	1	0	0	0	0	0	0	0	0
PCT9132	TO	3	0	0	0	0	0	0	0	0
PCT9133	MV	4	2	0	0	0	2	0	2	0
PCT9133	ED	0	0	0	0	0	0	0	0	0
PCT9133	TO	4	2	0	0	0	2	0	2	0
PCT9134	MV	0	0	0	0	0	0	0	0	0
PCT9134	ED	0	0	0	0	0	0	0	0	0
PCT9134	TO	0	0	0	0	0	0	0	0	0
PCT9135	MV	1	0	0	0	0	0	0	0	0
PCT9135	ED	0	0	0	0	0	0	0	0	0
PCT9135	TO	1	0	0	0	0	0	0	0	0
PCT9136	MV	3	1	0	0	0	1	0	0	1
PCT9136	ED	0	0	0	0	0	0	0	0	0
PCT9136	TO	3	1	0	0	0	1	0	0	1
PCT9137	MV	2	0	0	0	0	0	0	0	0
PCT9137	ED	0	0	0	0	0	0	0	0	0
PCT9137	TO	2	0	0	0	0	0	0	0	0
PCT9138	MV	3	1	0	0	0	1	0	0	1
PCT9138	ED	0	0	0	0	0	0	0	0	0
PCT9138	TO	3	1	0	0	0	1	0	0	1
PCT9139	MV	1	0	0	0	0	0	0	0	0
PCT9139	ED	0	0	0	0	0	0	0	0	0
PCT9139	TO	1	0	0	0	0	0	0	0	0
PCT9141	MV	0	0	0	0	0	0	0	0	0
PCT9141	ED	1	0	0	0	0	0	0	0	0
PCT9141	TO	1	0	0	0	0	0	0	0	0
PCT9142	MV	2	0	0	0	0	0	0	0	0
PCT9142	ED	3	0	0	0	0	0	0	0	0
PCT9142	TO	5	0	0	0	0	0	0	0	0
PCT9143	MV	1	1	0	0	0	1	0	0	1
PCT9143	ED	1	0	0	0	0	0	0	0	0
PCT9143	TO	2	1	0	0	0	1	0	0	1
PCT9144	MV	2	0	0	0	0	0	0	0	0
PCT9144	ED	1	0	0	0	0	0	0	0	0
PCT9144	TO	3	0	0	0	0	0	0	0	0
PCT9145	MV	2	1	0	0	0	1	0	0	1
PCT9145	ED	0	0	0	0	0	0	0	0	0
PCT9145	TO	2	1	0	0	0	1	0	0	1
PCT9146	MV	2	0	0	0	0	0	0	0	0
PCT9146	ED	1	0	0	0	0	0	0	0	0
PCT9146	TO	3	0	0	0	0	0	0	0	0
PCT9147	MV	2	1	0	0	0	1	0	1	0
PCT9147	ED	3	0	0	0	0	0	0	0	0
PCT9147	TO	5	1	0	0	0	1	0	1	0
PCT9148	MV	2	1	0	0	0	1	0	1	0
PCT9148	ED	1	0	0	0	0	0	0	0	0
PCT9148	TO	3	1	0	0	0	1	0	1	0
PCT9149	MV	1	0	0	0	0	0	0	0	0
PCT9149	ED	2	0	0	0	0	0	0	0	0
PCT9149	TO	3	0	0	0	0	0	0	0	0
PCT9151	MV	2	0	0	0	0	0	0	0	0
PCT9151	ED	2	0	0	0	0	0	0	0	0
PCT9151	TO	4	0	0	0	0	0	0	0	0
PCT9152	MV	1	1	0	0	0	1	0	0	1
PCT9152	ED	0	0	0	0	0	0	0	0	0
PCT9152	TO	1	1	0	0	0	1	0	0	1
PCT9201	MV	3	2	0	0	2	0	0	0	0
PCT9201	ED	1	0	0	0	0	0	0	0	0
PCT9201	TO	4	2	0	0	2	0	0	0	0
PCT9202	MV	1	0	0	0	0	0	0	0	0
PCT9202	ED	0	0	0	0	0	0	0	0	0
PCT9202	TO	1	0	0	0	0	0	0	0	0
PCT9203	MV	2	0	0	0	0	0	0	0	0
PCT9203	ED	0	0	0	0	0	0	0	0	0
PCT9203	TO	2	0	0	0	0	0	0	0	0
PCT9204	MV	1	0	0	0	0	0	0	0	0
PCT9204	ED	0	0	0	0	0	0	0	0	0
PCT9204	TO	1	0	0	0	0	0	0	0	0
PCT9205	MV	0	0	0	0	0	0	0	0	0
PCT9205	ED	0	0	0	0	0	0	0	0	0
PCT9205	TO	0	0	0	0	0	0	0	0	0
PCT9206	MV	0	0	0	0	0	0	0	0	0
PCT9206	ED	0	0	0	0	0	0	0	0	0
PCT9206	TO	0	0	0	0	0	0	0	0	0
PCT9207	MV	0	0	0	0	0	0	0	0	0
PCT9207	ED	0	0	0	0	0	0	0	0	0
PCT9207	TO	0	0	0	0	0	0	0	0	0
PCT9208	MV	0	0	0	0	0	0	0	0	0
PCT9208	ED	0	0	0	0	0	0	0	0	0
PCT9208	TO	0	0	0	0	0	0	0	0	0
PCT9209	MV	1	1	0	0	0	1	0	1	0
PCT9209	ED	0	0	0	0	0	0	0	0	0
PCT9209	TO	1	1	0	0	0	1	0	1	0
PCT9211	MV	0	0	0	0	0	0	0	0	0
PCT9211	ED	0	0	0	0	0	0	0	0	0
PCT9211	TO	0	0	0	0	0	0	0	0	0
PCT9212	MV	0	0	0	0	0	0	0	0	0
PCT9212	ED	0	0	0	0	0	0	0	0	0
PCT9212	TO	0	0	0	0	0	0	0	0	0
PCT9213	MV	0	0	0	0	0	0	0	0	0
PCT9213	ED	0	0	0	0	0	0	0	0	0
PCT9213	TO	0	0	0	0	0	0	0	0	0
PCT9214	MV	1	1	0	0	0	1	0	1	0
PCT9214	ED	0	0	0	0	0	0	0	0	0
PCT9214	TO	1	1	0	0	0	1	0	1	0
PCT9215	MV	0	0	0	0	0	0	0	0	0
PCT9215	ED	0	0	0	0	0	0	0	0	0
PCT9215	TO	0	0	0	0	0	0	0	0	0
PCT9216	MV	0	0	0	0	0	0	0	0	0
PCT9216	ED	0	0	0	0	0	0	0	0	0
PCT9216	TO	0	0	0	0	0	0	0	0	0
PCT9217	MV	0	0	0	0	0	0	0	0	0
PCT9217	ED	0	0	0	0	0	0	0	0	0
PCT9217	TO	0	0	0	0	0	0	0	0	0
PCT9218	MV	1	0	0	0	0	0	0	0	0
PCT9218	ED	0	0	0	0	0	0	0	0	0
PCT9218	TO	1	0	0	0	0	0	0	0	0
PCT9219	MV	0	0	0	0	0	0	0	0	0
PCT9219	ED	0	0	0	0	0	0	0	0	0
PCT9219	TO	0	0	0	0	0	0	0	0	0
PCT9221	MV	0	0	0	0	0	0	0	0	0
PCT9221	ED	0	0	0	0	0	0	0	0	0
PCT9221	TO	0	0	0	0	0	0	0	0	0
PCT9222	MV	0	0	0	0	0	0	0	0	0
PCT9222	ED	0	0	0	0	0	0	0	0	0
PCT9222	TO	0	0	0	0	0	0	0	0	0
PCT9223	MV	0	0	0	0	0	0	0	0	0
PCT9223	ED	0	0	0	0	0	0	0	0	0
PCT9223	TO	0	0	0	0	0	0	0	0	0
PCT9224	MV	0	0	0	0	0	0	0	0	0
PCT9224	ED	1	0	0	0	0	0	0	0	0
PCT9224	TO	1	0	0	0	0	0	0	0	0
PCT9225	MV	0	0	0	0	0	0	0	0	0
PCT9225	ED	0	0	0	0	0	0	0	0	0
PCT9225	TO	0	0	0	0	0	0	0	0	0
PCT9226	MV	0	0	0	0	0	0	0	0	0
PCT9226	ED	0	0	0	0	0	0	0	0	0
PCT9226	TO	0	0	0	0	0	0	0	0	0
PCT9227	MV	0	0	0	0	0	0	0	0	0
PCT9227	ED	0	1	0	0	0	1	0	0	1
PCT9227	TO	0	1	0	0	0	1	0	0	1
PCT9228	MV	0	0	0	0	0	0	0	0	0
PCT9228	ED	0	0	0	0	0	0	0	0	0
PCT9228	TO	0	0	0	0	0	0	0	0	0
PCT9229	MV	0	0	0	0	0	0	0	0	0
PCT9229	ED	0	0	0	0	0	0	0	0	0
PCT9229	TO	0	0	0	0	0	0	0	0	0
PCT9231	MV	3	2	0	0	0	2	0	0	2
PCT9231	ED	0	1	0	0	0	1	1	0	0
PCT9231	TO	3	3	0	0	0	3	1	0	2
PCT9232	MV	1	0	0	0	0	0	0	0	0
PCT9232	ED	0	0	0	0	0	0	0	0	0
PCT9232	TO	1	0	0	0	0	0	0	0	0
PCT9233	MV	0	0	0	0	0	0	0	0	0
PCT9233	ED	0	0	0	0	0	0	0	0	0
PCT9233	TO	0	0	0	0	0	0	0	0	0
PCT9234	MV	0	0	0	0	0	0	0	0	0
PCT9234	ED	0	0	0	0	0	0	0	0	0
PCT9234	TO	0	0	0	0	0	0	0	0	0
PCT9235	MV	0	0	0	0	0	0	0	0	0
PCT9235	ED	0	0	0	0	0	0	0	0	0
PCT9235	TO	0	0	0	0	0	0	0	0	0
PCT9236	MV	1	1	0	0	0	1	0	0	1
PCT9236	ED	0	0	0	0	0	0	0	0	0
PCT9236	TO	1	1	0	0	0	1	0	0	1
PCT9237	MV	1	1	0	0	1	0	0	0	0
PCT9237	ED	0	0	0	0	0	0	0	0	0
PCT9237	TO	1	1	0	0	1	0	0	0	0
PCT9238	MV	0	0	0	0	0	0	0	0	0
PCT9238	ED	0	0	0	0	0	0	0	0	0
PCT9238	TO	0	0	0	0	0	0	0	0	0
PCT9239	MV	0	0	0	0	0	0	0	0	0
PCT9239	ED	0	0	0	0	0	0	0	0	0
PCT9239	TO	0	0	0	0	0	0	0	0	0
PCT9241	MV	1	0	0	0	0	0	0	0	0
PCT9241	ED	-1	0	0	0	0	0	0	0	0
PCT9241	TO	0	0	0	0	0	0	0	0	0
PCT9242	MV	0	0	0	0	0	0	0	0	0
PCT9242	ED	0	0	0	0	0	0	0	0	0
PCT9242	TO	0	0	0	0	0	0	0	0	0
PCT9243	MV	0	0	0	0	0	0	0	0	0
PCT9243	ED	0	0	0	0	0	0	0	0	0
PCT9243	TO	0	0	0	0	0	0	0	0	0
PCT9244	MV	1	1	0	0	0	1	0	1	0
PCT9244	ED	0	0	0	0	0	0	0	0	0
PCT9244	TO	1	1	0	0	0	1	0	1	0
PCT9245	MV	1	1	0	0	0	1	0	0	1
PCT9245	ED	0	0	0	0	0	0	0	0	0
PCT9245	TO	1	1	0	0	0	1	0	0	1
PCT9246	MV	0	0	0	0	0	0	0	0	0
PCT9246	ED	0	0	0	0	0	0	0	0	0
PCT9246	TO	0	0	0	0	0	0	0	0	0
PCT9247	MV	0	0	0	0	0	0	0	0	0
PCT9247	ED	1	0	0	0	0	0	0	0	0
PCT9247	TO	1	0	0	0	0	0	0	0	0
PCT9248	MV	1	1	0	0	0	1	0	0	1
PCT9248	ED	0	0	0	0	0	0	0	0	0
PCT9248	TO	1	1	0	0	0	1	0	0	1
PCT9249	MV	1	0	0	0	0	0	0	0	0
PCT9249	ED	0	0	0	0	0	0	0	0	0
PCT9249	TO	1	0	0	0	0	0	0	0	0
PCT9251	MV	2	0	0	0	0	0	0	0	0
PCT9251	ED	-1	0	0	0	0	0	0	0	0
PCT9251	TO	1	0	0	0	0	0	0	0	0
PCT9252	MV	0	0	0	0	0	0	0	0	0
PCT9252	ED	1	0	0	0	0	0	0	0	0
PCT9252	TO	1	0	0	0	0	0	0	0	0
PCT9253	MV	0	0	0	0	0	0	0	0	0
PCT9253	ED	2	1	0	0	1	0	0	0	0
PCT9253	TO	2	1	0	0	1	0	0	0	0
PCT9254	MV	0	0	0	0	0	0	0	0	0
PCT9254	ED	0	0	0	0	0	0	0	0	0
PCT9254	TO	0	0	0	0	0	0	0	0	0
PCT9255	MV	0	0	0	0	0	0	0	0	0
PCT9255	ED	0	0	0	0	0	0	0	0	0
PCT9255	TO	0	0	0	0	0	0	0	0	0
PCT9256	MV	0	0	0	0	0	0	0	0	0
PCT9256	ED	0	0	0	0	0	0	0	0	0
PCT9256	TO	0	0	0	0	0	0	0	0	0
PCT9257	MV	0	0	0	0	0	0	0	0	0
PCT9257	ED	0	0	0	0	0	0	0	0	0
PCT9257	TO	0	0	0	0	0	0	0	0	0
PCT9258	MV	0	0	0	0	0	0	0	0	0
PCT9258	ED	0	1	0	0	1	0	0	0	0
PCT9258	TO	0	1	0	0	1	0	0	0	0
PCT9401	MV	3	0	0	0	0	0	0	0	0
PCT9401	ED	0	1	0	0	0	1	0	0	1
PCT9401	TO	3	1	0	0	0	1	0	0	1
PCT9402	MV	2	0	0	0	0	0	0	0	0
PCT9402	ED	-1	0	0	0	0	0	0	0	0
PCT9402	TO	1	0	0	0	0	0	0	0	0
PCT9403	MV	2	0	0	0	0	0	0	0	0
PCT9403	ED	1	1	0	0	0	1	0	1	0
PCT9403	TO	3	1	0	0	0	1	0	1	0
PCT9404	MV	0	0	0	0	0	0	0	0	0
PCT9404	ED	0	0	0	0	0	0	0	0	0
PCT9404	TO	0	0	0	0	0	0	0	0	0
PCT9405	MV	1	0	0	0	0	0	0	0	0
PCT9405	ED	1	0	0	0	0	0	0	0	0
PCT9405	TO	2	0	0	0	0	0	0	0	0
PCT9406	MV	5	1	0	0	1	0	0	0	0
PCT9406	ED	1	0	0	0	0	0	0	0	0
PCT9406	TO	6	1	0	0	1	0	0	0	0
PCT9407	MV	6	0	0	0	0	0	0	0	0
PCT9407	ED	1	0	0	0	0	0	0	0	0
PCT9407	TO	7	0	0	0	0	0	0	0	0
PCT9408	MV	1	0	0	0	0	0	0	0	0
PCT9408	ED	0	0	0	0	0	0	0	0	0
PCT9408	TO	1	0	0	0	0	0	0	0	0
PCT9409	MV	0	0	0	0	0	0	0	0	0
PCT9409	ED	0	0	0	0	0	0	0	0	0
PCT9409	TO	0	0	0	0	0	0	0	0	0
PCT9411	MV	5	0	0	0	0	0	0	0	0
PCT9411	ED	1	1	0	0	0	1	0	0	1
PCT9411	TO	6	1	0	0	0	1	0	0	1
PCT9412	MV	1	0	0	0	0	0	0	0	0
PCT9412	ED	0	0	0	0	0	0	0	0	0
PCT9412	TO	1	0	0	0	0	0	0	0	0
PCT9413	MV	2	1	0	0	0	1	0	1	0
PCT9413	ED	0	0	0	0	0	0	0	0	0
PCT9413	TO	2	1	0	0	0	1	0	1	0
PCT9414	MV	1	0	0	0	0	0	0	0	0
PCT9414	ED	2	0	0	0	0	0	0	0	0
PCT9414	TO	3	0	0	0	0	0	0	0	0
PCT9415	MV	2	1	0	0	0	1	0	1	0
PCT9415	ED	0	0	0	0	0	0	0	0	0
PCT9415	TO	2	1	0	0	0	1	0	1	0
PCT9416	MV	2	0	0	0	0	0	0	0	0
PCT9416	ED	0	0	0	0	0	0	0	0	0
PCT9416	TO	2	0	0	0	0	0	0	0	0
PCT9417	MV	2	0	0	0	0	0	0	0	0
PCT9417	ED	1	0	0	0	0	0	0	0	0
PCT9417	TO	3	0	0	0	0	0	0	0	0
PCT9418	MV	2	0	0	0	0	0	0	0	0
PCT9418	ED	1	0	0	0	0	0	0	0	0
PCT9418	TO	3	0	0	0	0	0	0	0	0
PCT9419	MV	1	0	0	0	0	0	0	0	0
PCT9419	ED	0	0	0	0	0	0	0	0	0
PCT9419	TO	1	0	0	0	0	0	0	0	0
PCT9421	MV	3	1	0	0	1	0	0	0	0
PCT9421	ED	0	0	0	0	0	0	0	0	0
PCT9421	TO	3	1	0	0	1	0	0	0	0
PCT9422	MV	4	0	0	0	0	0	0	0	0
PCT9422	ED	0	0	0	0	0	0	0	0	0
PCT9422	TO	4	0	0	0	0	0	0	0	0
PCT9423	MV	4	2	0	0	0	2	0	1	1
PCT9423	ED	1	0	0	0	0	0	0	0	0
PCT9423	TO	5	2	0	0	0	2	0	1	1
PCT9424	MV	1	1	0	0	0	1	0	1	0
PCT9424	ED	0	0	0	0	0	0	0	0	0
PCT9424	TO	1	1	0	0	0	1	0	1	0
PCT9425	MV	2	0	0	0	0	0	0	0	0
PCT9425	ED	1	1	0	0	0	1	0	1	0
PCT9425	TO	3	1	0	0	0	1	0	1	0
PCT9426	MV	2	1	0	0	1	0	0	0	0
PCT9426	ED	2	0	0	0	0	0	0	0	0
PCT9426	TO	4	1	0	0	1	0	0	0	0
PCT9427	MV	2	1	0	0	1	0	0	0	0
PCT9427	ED	0	0	0	0	0	0	0	0	0
PCT9427	TO	2	1	0	0	1	0	0	0	0
