area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	RSWri	X01401:DAVID CHIU	X01402:Starchild
PCT7944	TO	0	0	0	0	0	0	0	0	0
PCT7945	MV	0	0	0	0	0	0	0	0	0
PCT7945	ED	0	0	0	0	0	0	0	0	0
PCT7945	TO	0	0	0	0	0	0	0	0	0
PCT7946	MV	0	0	0	0	0	0	0	0	0
PCT7946	ED	0	0	0	0	0	0	0	0	0
PCT7946	TO	0	0	0	0	0	0	0	0	0
PCT7947	MV	0	0	0	0	0	0	0	0	0
PCT7947	ED	0	0	0	0	0	0	0	0	0
PCT7947	TO	0	0	0	0	0	0	0	0	0
PCT7948	MV	0	0	0	0	0	0	0	0	0
PCT7948	ED	0	0	0	0	0	0	0	0	0
PCT7948	TO	0	0	0	0	0	0	0	0	0
PCT7949	MV	0	0	0	0	0	0	0	0	0
PCT7949	ED	0	0	0	0	0	0	0	0	0
PCT7949	TO	0	0	0	0	0	0	0	0	0
PCT7951	MV	0	0	0	0	0	0	0	0	0
PCT7951	ED	0	0	0	0	0	0	0	0	0
PCT7951	TO	0	0	0	0	0	0	0	0	0
PCT7952	MV	0	0	0	0	0	0	0	0	0
PCT7952	ED	0	0	0	0	0	0	0	0	0
PCT7952	TO	0	0	0	0	0	0	0	0	0
PCT7953	MV	0	0	0	0	0	0	0	0	0
PCT7953	ED	0	0	0	0	0	0	0	0	0
PCT7953	TO	0	0	0	0	0	0	0	0	0
PCT7954	MV	0	0	0	0	0	0	0	0	0
PCT7954	ED	0	0	0	0	0	0	0	0	0
PCT7954	TO	0	0	0	0	0	0	0	0	0
PCT7955	MV	0	0	0	0	0	0	0	0	0
PCT7955	ED	0	0	0	0	0	0	0	0	0
PCT7955	TO	0	0	0	0	0	0	0	0	0
PCT7956	MV	0	0	0	0	0	0	0	0	0
PCT7956	ED	0	0	0	0	0	0	0	0	0
PCT7956	TO	0	0	0	0	0	0	0	0	0
PCT7957	MV	0	0	0	0	0	0	0	0	0
PCT7957	ED	0	0	0	0	0	0	0	0	0
PCT7957	TO	0	0	0	0	0	0	0	0	0
PCT7958	MV	0	0	0	0	0	0	0	0	0
PCT7958	ED	0	0	0	0	0	0	0	0	0
PCT7958	TO	0	0	0	0	0	0	0	0	0
PCT7959	MV	0	0	0	0	0	0	0	0	0
PCT7959	ED	0	0	0	0	0	0	0	0	0
PCT7959	TO	0	0	0	0	0	0	0	0	0
PCT9900	MV	0	0	0	0	0	0	0	0	0
PCT9900	ED	0	0	0	0	0	0	0	0	0
PCT9900	TO	0	0	0	0	0	0	0	0	0
PCT9901	MV	0	0	0	0	0	0	0	0	0
PCT9901	ED	0	0	0	0	0	0	0	0	0
PCT9901	TO	0	0	0	0	0	0	0	0	0
PCT9902	MV	0	0	0	0	0	0	0	0	0
PCT9902	ED	0	0	0	0	0	0	0	0	0
PCT9902	TO	0	0	0	0	0	0	0	0	0
