area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	RSWri	13:JULIÁN CASTRO	14:MICHAEL A. ELLINGER	15:ELIZABETH WARREN	16:MARIANNE WILLIAMSON	17:ANDREW YANG	18:ROQUE "ROCKY" DE LA FUENTE III	19:JOHN K. DELANEY	20:AMY KLOBUCHAR	21:BERNIE SANDERS	22:JOE SESTAK	23:TOM STEYER	24:DEVAL PATRICK	25:MICHAEL BENNET	26:MICHAEL R. BLOOMBERG	27:MOSIE BOYD	28:CORY BOOKER	29:PETE BUTTIGIEG	30:JOSEPH R. BIDEN	31:TULSI GABBARD	32:MARK STEWART GREENSTEIN	178:NAKIA L. ANTHONY	179:DAPHNE DENISE BRADFORD	180:WILLIE FELIX CARTER	181:MICHAEL DENAME	182:JEFFREY H. DROBMAN	183:ROBERT JORDAN	184:HEATHER MARIE STAGG
PCT7509	TO	929	275	0	0	0	275	0	0	0	64	0	0	0	0	5	86	0	2	0	0	35	0	0	29	54	0	0	0	0	0	0	0	0	0
PCT7512	MV	473	64	0	0	3	61	0	0	0	11	0	1	0	0	3	15	0	0	0	0	14	0	0	10	6	0	1	0	0	0	0	0	0	0
PCT7512	ED	127	76	0	0	0	76	0	0	0	15	0	0	0	0	0	28	0	2	0	0	7	0	0	0	24	0	0	0	0	0	0	0	0	0
PCT7512	TO	600	140	0	0	3	137	0	0	0	26	0	1	0	0	3	43	0	2	0	0	21	0	0	10	30	0	1	0	0	0	0	0	0	0
PCT7513	MV	573	72	0	0	1	71	0	0	1	9	0	3	0	0	0	26	0	1	0	0	13	0	0	6	12	0	0	0	0	0	0	0	0	0
PCT7513	ED	233	105	0	0	0	105	0	0	0	20	0	1	0	0	0	48	0	0	0	0	6	0	0	0	28	2	0	0	0	0	0	0	0	0
PCT7513	TO	806	177	0	0	1	176	0	0	1	29	0	4	0	0	0	74	0	1	0	0	19	0	0	6	40	2	0	0	0	0	0	0	0	0
PCT7514	MV	707	86	0	0	3	83	0	0	0	5	1	1	0	0	0	25	0	1	0	0	18	0	0	1	30	0	1	0	0	0	0	0	0	0
PCT7514	ED	209	55	0	0	0	55	0	0	0	0	0	0	0	0	0	22	0	0	0	0	8	0	0	0	24	0	1	0	0	0	0	0	0	0
PCT7514	TO	916	141	0	0	3	138	0	0	0	5	1	1	0	0	0	47	0	1	0	0	26	0	0	1	54	0	2	0	0	0	0	0	0	0
PCT7515	MV	660	66	0	0	0	66	0	0	0	10	0	1	0	0	2	18	0	0	0	0	10	0	0	6	19	0	0	0	0	0	0	0	0	0
PCT7515	ED	204	87	0	0	0	87	0	0	0	17	0	0	0	0	0	34	0	0	0	0	5	0	0	0	31	0	0	0	0	0	0	0	0	0
PCT7515	TO	864	153	0	0	0	153	0	0	0	27	0	1	0	0	2	52	0	0	0	0	15	0	0	6	50	0	0	0	0	0	0	0	0	0
PCT7516	MV	771	131	0	0	0	131	0	0	0	20	0	4	0	0	8	37	0	5	0	1	24	0	0	19	13	0	0	0	0	0	0	0	0	0
PCT7516	ED	149	112	0	0	0	112	0	0	0	21	0	1	0	0	1	31	0	0	0	0	20	0	0	0	38	0	0	0	0	0	0	0	0	0
PCT7516	TO	920	243	0	0	0	243	0	0	0	41	0	5	0	0	9	68	0	5	0	1	44	0	0	19	51	0	0	0	0	0	0	0	0	0
PCT7517	MV	644	112	0	0	1	111	0	0	0	30	0	2	0	0	2	39	0	4	0	0	13	0	0	8	13	0	0	0	0	0	0	0	0	0
PCT7517	ED	224	177	0	0	0	177	0	0	0	68	0	0	0	0	0	50	0	0	0	1	13	0	0	0	45	0	0	0	0	0	0	0	0	0
PCT7517	TO	868	289	0	0	1	288	0	0	0	98	0	2	0	0	2	89	0	4	0	1	26	0	0	8	58	0	0	0	0	0	0	0	0	0
PCT7518	MV	707	93	0	0	0	93	0	0	0	30	0	3	0	0	6	29	0	1	0	0	8	0	1	9	6	0	0	0	0	0	0	0	0	0
PCT7518	ED	219	179	0	0	0	179	0	0	0	59	0	0	0	0	0	73	0	0	0	0	6	0	0	0	41	0	0	0	0	0	0	0	0	0
PCT7518	TO	926	272	0	0	0	272	0	0	0	89	0	3	0	0	6	102	0	1	0	0	14	0	1	9	47	0	0	0	0	0	0	0	0	0
PCT7519	MV	541	54	0	0	0	54	0	0	0	17	0	0	0	0	3	18	0	0	0	0	3	0	0	6	7	0	0	0	0	0	0	0	0	0
PCT7519	ED	174	134	0	0	0	134	0	0	0	41	0	1	0	0	1	52	0	1	0	0	9	0	0	1	28	0	0	0	0	0	0	0	0	0
PCT7519	TO	715	188	0	0	0	188	0	0	0	58	0	1	0	0	4	70	0	1	0	0	12	0	0	7	35	0	0	0	0	0	0	0	0	0
PCT7521	MV	595	96	0	0	0	96	0	0	0	30	0	2	0	0	0	34	0	1	0	0	8	0	0	17	4	0	0	0	0	0	0	0	0	0
PCT7521	ED	184	143	0	0	0	143	0	0	0	40	0	0	0	0	0	51	0	0	0	0	12	0	0	0	40	0	0	0	0	0	0	0	0	0
PCT7521	TO	779	239	0	0	0	239	0	0	0	70	0	2	0	0	0	85	0	1	0	0	20	0	0	17	44	0	0	0	0	0	0	0	0	0
PCT7522	MV	586	79	0	0	0	79	0	0	0	20	0	0	0	0	5	28	0	1	0	0	9	0	0	9	7	0	0	0	0	0	0	0	0	0
PCT7522	ED	173	153	0	0	1	152	0	0	0	55	0	0	0	0	0	60	0	0	0	0	6	0	0	0	31	0	0	0	0	0	0	0	0	0
PCT7522	TO	759	232	0	0	1	231	0	0	0	75	0	0	0	0	5	88	0	1	0	0	15	0	0	9	38	0	0	0	0	0	0	0	0	0
PCT7523	MV	561	67	0	0	0	67	0	0	0	23	0	0	0	0	3	20	0	0	0	0	8	0	0	9	3	1	0	0	0	0	0	0	0	0
PCT7523	ED	183	162	0	0	0	162	0	0	0	43	0	0	0	0	0	67	0	0	0	0	4	0	0	1	47	0	0	0	0	0	0	0	0	0
PCT7523	TO	744	229	0	0	0	229	0	0	0	66	0	0	0	0	3	87	0	0	0	0	12	0	0	10	50	1	0	0	0	0	0	0	0	0
PCT7524	MV	476	61	0	0	0	61	0	0	0	13	0	0	0	0	0	21	0	2	0	0	9	0	0	5	10	1	0	0	0	0	0	0	0	0
PCT7524	ED	148	100	0	0	0	100	0	0	0	24	0	0	0	0	0	31	0	0	0	0	9	0	0	0	36	0	0	0	0	0	0	0	0	0
PCT7524	TO	624	161	0	0	0	161	0	0	0	37	0	0	0	0	0	52	0	2	0	0	18	0	0	5	46	1	0	0	0	0	0	0	0	0
PCT7525	MV	592	65	0	0	0	65	0	0	0	16	0	1	0	0	2	22	0	0	0	0	10	0	0	7	7	0	0	0	0	0	0	0	0	0
PCT7525	ED	172	91	0	0	0	91	0	0	0	25	0	0	0	0	0	27	0	0	0	0	4	0	0	0	35	0	0	0	0	0	0	0	0	0
PCT7525	TO	764	156	0	0	0	156	0	0	0	41	0	1	0	0	2	49	0	0	0	0	14	0	0	7	42	0	0	0	0	0	0	0	0	0
PCT7526	MV	818	108	0	0	0	108	0	0	0	25	0	1	0	0	5	30	0	2	0	0	18	0	0	19	8	0	0	0	0	0	0	0	0	0
PCT7526	ED	170	144	0	0	0	144	0	0	0	36	0	0	0	0	0	56	0	0	0	0	16	0	0	0	36	0	0	0	0	0	0	0	0	0
PCT7526	TO	988	252	0	0	0	252	0	0	0	61	0	1	0	0	5	86	0	2	0	0	34	0	0	19	44	0	0	0	0	0	0	0	0	0
PCT7527	MV	536	67	0	1	1	65	0	3	0	7	1	1	0	0	1	19	0	0	0	0	13	0	0	11	9	0	0	0	0	0	0	0	0	0
PCT7527	ED	174	96	0	0	2	94	0	0	0	33	0	1	0	0	0	28	0	0	0	0	9	0	0	0	23	0	0	0	0	0	0	0	0	0
PCT7527	TO	710	163	0	1	3	159	0	3	0	40	1	2	0	0	1	47	0	0	0	0	22	0	0	11	32	0	0	0	0	0	0	0	0	0
PCT7529	MV	747	96	0	0	0	96	0	0	0	20	0	0	0	0	1	47	0	0	0	0	5	0	0	14	8	1	0	0	0	0	0	0	0	0
PCT7529	ED	156	180	0	0	0	180	1	0	0	44	0	2	0	0	1	82	0	0	0	0	12	0	0	0	38	0	0	0	0	0	0	0	0	0
PCT7529	TO	903	276	0	0	0	276	1	0	0	64	0	2	0	0	2	129	0	0	0	0	17	0	0	14	46	1	0	0	0	0	0	0	0	0
PCT7531	MV	713	70	0	0	0	70	0	0	0	20	0	2	0	0	3	25	0	0	0	0	6	0	0	10	4	0	0	0	0	0	0	0	0	0
PCT7531	ED	160	131	0	0	0	131	1	0	0	34	0	0	0	0	0	61	0	0	0	0	5	0	0	0	30	0	0	0	0	0	0	0	0	0
PCT7531	TO	873	201	0	0	0	201	1	0	0	54	0	2	0	0	3	86	0	0	0	0	11	0	0	10	34	0	0	0	0	0	0	0	0	0
PCT7532	MV	665	85	0	0	1	84	0	0	0	19	0	4	0	0	5	31	0	0	0	0	7	0	0	9	9	0	0	0	0	0	0	0	0	0
PCT7532	ED	170	118	0	0	2	116	1	0	0	27	0	1	0	0	1	43	0	2	0	0	7	0	0	0	33	1	0	0	0	0	0	0	0	0
PCT7532	TO	835	203	0	0	3	200	1	0	0	46	0	5	0	0	6	74	0	2	0	0	14	0	0	9	42	1	0	0	0	0	0	0	0	0
PCT7533	MV	774	102	0	0	0	102	0	0	0	32	0	2	0	0	2	46	0	1	0	0	7	0	0	11	1	0	0	0	0	0	0	0	0	0
PCT7533	ED	196	178	0	0	0	178	0	0	0	37	0	0	0	0	1	80	0	1	0	0	12	0	0	0	45	2	0	0	0	0	0	0	0	0
PCT7533	TO	970	280	0	0	0	280	0	0	0	69	0	2	0	0	3	126	0	2	0	0	19	0	0	11	46	2	0	0	0	0	0	0	0	0
PCT7534	MV	667	94	0	0	2	92	0	0	0	29	0	0	0	1	1	45	0	0	0	0	7	0	0	6	3	0	0	0	0	0	0	0	0	0
PCT7534	ED	236	176	0	0	0	176	0	0	0	52	0	2	0	0	0	78	0	0	0	0	7	0	0	0	37	0	0	0	0	0	0	0	0	0
PCT7534	TO	903	270	0	0	2	268	0	0	0	81	0	2	0	1	1	123	0	0	0	0	14	0	0	6	40	0	0	0	0	0	0	0	0	0
PCT7535	MV	604	77	0	0	1	76	0	0	0	21	0	2	0	0	5	27	0	1	0	0	5	0	0	7	8	0	0	0	0	0	0	0	0	0
PCT7535	ED	141	153	0	0	0	153	0	0	0	50	0	0	0	0	0	52	0	0	0	0	6	0	0	0	45	0	0	0	0	0	0	0	0	0
PCT7535	TO	745	230	0	0	1	229	0	0	0	71	0	2	0	0	5	79	0	1	0	0	11	0	0	7	53	0	0	0	0	0	0	0	0	0
PCT7536	MV	669	84	0	0	1	83	0	0	0	17	0	2	0	0	4	31	0	0	0	0	8	0	0	14	7	0	0	0	0	0	0	0	0	0
PCT7536	ED	164	164	0	0	0	164	0	0	0	61	0	0	0	0	0	57	0	0	0	0	4	0	0	0	42	0	0	0	0	0	0	0	0	0
PCT7536	TO	833	248	0	0	1	247	0	0	0	78	0	2	0	0	4	88	0	0	0	0	12	0	0	14	49	0	0	0	0	0	0	0	0	0
PCT7537	MV	616	69	0	0	0	69	0	0	0	19	0	2	0	0	3	17	0	0	0	0	9	0	0	10	9	0	0	0	0	0	0	0	0	0
PCT7537	ED	129	145	0	0	0	145	1	0	0	42	0	0	0	0	0	57	0	0	0	0	10	0	0	1	34	0	0	0	0	0	0	0	0	0
PCT7537	TO	745	214	0	0	0	214	1	0	0	61	0	2	0	0	3	74	0	0	0	0	19	0	0	11	43	0	0	0	0	0	0	0	0	0
PCT7538	MV	561	87	0	0	0	87	0	0	0	23	0	0	0	0	1	28	0	0	0	1	14	0	0	12	7	0	1	0	0	0	0	0	0	0
PCT7538	ED	190	168	0	1	0	167	0	0	0	51	0	0	0	0	0	71	0	0	0	0	5	0	0	1	39	0	0	0	0	0	0	0	0	0
PCT7538	TO	751	255	0	1	0	254	0	0	0	74	0	0	0	0	1	99	0	0	0	1	19	0	0	13	46	0	1	0	0	0	0	0	0	0
PCT7539	MV	694	85	0	0	1	84	0	0	0	19	0	1	0	0	6	33	0	0	0	0	5	0	0	13	7	0	0	0	0	0	0	0	0	0
PCT7539	ED	227	184	0	0	0	184	0	0	0	63	0	0	0	0	1	83	0	0	0	0	12	0	0	0	25	0	0	0	0	0	0	0	0	0
PCT7539	TO	921	269	0	0	1	268	0	0	0	82	0	1	0	0	7	116	0	0	0	0	17	0	0	13	32	0	0	0	0	0	0	0	0	0
PCT7541	MV	597	72	0	0	1	71	0	0	0	21	0	2	0	0	2	20	0	0	0	0	12	0	0	9	5	0	0	0	0	0	0	0	0	0
PCT7541	ED	173	156	0	0	0	156	0	0	0	54	1	0	0	0	0	61	0	0	0	0	5	0	0	0	35	0	0	0	0	0	0	0	0	0
PCT7541	TO	770	228	0	0	1	227	0	0	0	75	1	2	0	0	2	81	0	0	0	0	17	0	0	9	40	0	0	0	0	0	0	0	0	0
PCT7542	MV	630	77	0	0	0	77	0	0	0	18	0	1	0	0	1	33	0	2	2	0	7	0	0	10	3	0	0	0	0	0	0	0	0	0
PCT7542	ED	194	161	0	0	0	161	1	0	0	50	0	0	0	0	0	69	0	0	0	0	9	0	0	0	32	0	0	0	0	0	0	0	0	0
PCT7542	TO	824	238	0	0	0	238	1	0	0	68	0	1	0	0	1	102	0	2	2	0	16	0	0	10	35	0	0	0	0	0	0	0	0	0
PCT7543	MV	692	89	0	0	0	89	0	0	0	30	0	0	0	0	1	19	0	1	0	0	12	0	0	16	9	0	1	0	0	0	0	0	0	0
PCT7543	ED	232	137	0	0	1	136	0	0	0	38	0	0	0	0	0	56	0	1	0	0	5	0	0	0	36	0	0	0	0	0	0	0	0	0
PCT7543	TO	924	226	0	0	1	225	0	0	0	68	0	0	0	0	1	75	0	2	0	0	17	0	0	16	45	0	1	0	0	0	0	0	0	0
PCT7544	MV	731	119	0	1	0	118	0	0	0	33	0	0	0	0	4	34	0	0	0	0	17	0	0	24	6	0	0	0	0	0	0	0	0	0
PCT7544	ED	168	152	0	0	0	152	0	0	0	40	0	1	0	0	1	57	0	0	0	0	12	0	0	0	41	0	0	0	0	0	0	0	0	0
PCT7544	TO	899	271	0	1	0	270	0	0	0	73	0	1	0	0	5	91	0	0	0	0	29	0	0	24	47	0	0	0	0	0	0	0	0	0
PCT7545	MV	720	111	0	0	0	111	0	0	0	31	0	2	0	0	3	29	0	1	0	0	11	0	0	26	8	0	0	0	0	0	0	0	0	0
PCT7545	ED	175	145	0	0	0	145	0	0	0	33	0	0	0	0	0	56	0	0	0	0	11	0	0	0	44	1	0	0	0	0	0	0	0	0
PCT7545	TO	895	256	0	0	0	256	0	0	0	64	0	2	0	0	3	85	0	1	0	0	22	0	0	26	52	1	0	0	0	0	0	0	0	0
PCT7546	MV	769	95	0	0	0	95	0	0	0	25	0	0	0	0	6	34	0	0	0	0	14	0	0	8	8	0	0	0	0	0	0	0	0	0
PCT7546	ED	184	202	0	0	1	201	1	0	0	48	0	0	0	0	0	81	0	0	0	0	10	0	0	0	60	1	0	0	0	0	0	0	0	0
PCT7546	TO	953	297	0	0	1	296	1	0	0	73	0	0	0	0	6	115	0	0	0	0	24	0	0	8	68	1	0	0	0	0	0	0	0	0
PCT7547	MV	791	124	0	0	0	124	0	0	0	28	0	1	0	0	3	49	0	0	0	0	15	0	0	14	9	5	0	0	0	0	0	0	0	0
PCT7547	ED	190	170	0	0	0	170	0	0	0	52	0	0	0	0	0	71	0	0	0	0	6	0	0	0	41	0	0	0	0	0	0	0	0	0
PCT7547	TO	981	294	0	0	0	294	0	0	0	80	0	1	0	0	3	120	0	0	0	0	21	0	0	14	50	5	0	0	0	0	0	0	0	0
PCT7548	MV	801	139	0	0	0	139	0	0	1	37	0	2	0	0	1	47	0	5	0	0	22	0	0	17	7	0	0	0	0	0	0	0	0	0
PCT7548	ED	250	189	0	0	0	189	1	0	0	64	0	0	0	0	0	64	0	0	0	0	11	0	2	0	47	0	0	0	0	0	0	0	0	0
PCT7548	TO	1051	328	0	0	0	328	1	0	1	101	0	2	0	0	1	111	0	5	0	0	33	0	2	17	54	0	0	0	0	0	0	0	0	0
PCT7549	MV	659	117	0	0	1	116	0	1	0	32	0	2	0	0	3	44	0	0	0	0	11	0	0	10	13	0	0	0	0	0	0	0	0	0
PCT7549	ED	147	133	0	0	1	132	1	0	0	38	0	0	0	0	0	51	0	0	0	0	9	0	0	0	33	0	0	0	0	0	0	0	0	0
PCT7549	TO	806	250	0	0	2	248	1	1	0	70	0	2	0	0	3	95	0	0	0	0	20	0	0	10	46	0	0	0	0	0	0	0	0	0
PCT7551	MV	586	73	0	0	1	72	0	0	0	16	0	0	0	0	6	26	0	0	0	0	14	0	0	7	3	0	0	0	0	0	0	0	0	0
PCT7551	ED	137	166	0	0	0	166	0	0	0	55	0	3	0	0	0	43	0	0	0	0	5	0	0	1	59	0	0	0	0	0	0	0	0	0
PCT7551	TO	723	239	0	0	1	238	0	0	0	71	0	3	0	0	6	69	0	0	0	0	19	0	0	8	62	0	0	0	0	0	0	0	0	0
PCT7552	MV	561	82	0	0	0	82	0	0	0	18	0	2	0	0	6	20	0	0	0	0	19	0	0	12	5	0	0	0	0	0	0	0	0	0
PCT7552	ED	124	122	0	0	0	122	0	0	0	34	0	1	0	0	0	30	0	0	0	0	12	0	0	0	45	0	0	0	0	0	0	0	0	0
PCT7552	TO	685	204	0	0	0	204	0	0	0	52	0	3	0	0	6	50	0	0	0	0	31	0	0	12	50	0	0	0	0	0	0	0	0	0
PCT7553	MV	210	27	0	0	0	27	0	0	0	12	0	1	0	0	0	10	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0
PCT7553	ED	-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7553	TO	191	27	0	0	0	27	0	0	0	12	0	1	0	0	0	10	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0
PCT7554	MV	653	98	0	0	1	97	0	0	0	20	1	2	0	0	8	20	0	3	0	0	18	0	0	19	5	1	0	0	0	0	0	0	0	0
PCT7554	ED	168	171	0	0	0	171	0	0	0	48	0	2	0	0	1	38	0	0	0	0	8	0	0	0	73	1	0	0	0	0	0	0	0	0
PCT7554	TO	821	269	0	0	1	268	0	0	0	68	1	4	0	0	9	58	0	3	0	0	26	0	0	19	78	2	0	0	0	0	0	0	0	0
PCT7555	MV	662	113	0	0	1	112	0	0	0	24	0	1	0	0	9	40	0	1	0	0	21	0	0	11	5	0	0	0	0	0	0	0	0	0
PCT7555	ED	210	200	0	0	0	200	0	0	0	60	0	0	0	0	0	38	0	0	0	0	14	0	0	0	88	0	0	0	0	0	0	0	0	0
PCT7555	TO	872	313	0	0	1	312	0	0	0	84	0	1	0	0	9	78	0	1	0	0	35	0	0	11	93	0	0	0	0	0	0	0	0	0
PCT7556	MV	813	135	0	0	0	135	0	0	0	34	0	2	0	0	11	31	0	1	0	0	26	0	0	20	10	0	0	0	0	0	0	0	0	0
PCT7556	ED	153	153	0	0	0	153	0	0	0	49	0	0	0	0	0	33	0	0	0	0	17	0	0	1	52	1	0	0	0	0	0	0	0	0
PCT7556	TO	966	288	0	0	0	288	0	0	0	83	0	2	0	0	11	64	0	1	0	0	43	0	0	21	62	1	0	0	0	0	0	0	0	0
PCT7601	MV	484	72	0	2	0	70	0	0	0	9	0	1	0	0	2	27	0	3	0	0	7	0	0	6	14	1	0	0	0	0	0	0	0	0
PCT7601	ED	193	77	0	0	0	77	0	0	0	19	0	0	1	0	0	35	0	0	0	0	5	0	0	2	15	0	0	0	0	0	0	0	0	0
PCT7601	TO	677	149	0	2	0	147	0	0	0	28	0	1	1	0	2	62	0	3	0	0	12	0	0	8	29	1	0	0	0	0	0	0	0	0
PCT7602	MV	653	93	0	1	0	92	0	0	0	10	0	0	0	0	0	39	0	3	0	0	11	0	0	15	14	0	0	0	0	0	0	0	0	0
PCT7602	ED	233	93	0	0	0	93	0	0	0	18	0	1	0	0	0	44	0	1	0	0	2	0	0	0	25	2	0	0	0	0	0	0	0	0
PCT7602	TO	886	186	0	1	0	185	0	0	0	28	0	1	0	0	0	83	0	4	0	0	13	0	0	15	39	2	0	0	0	0	0	0	0	0
PCT7603	MV	610	92	0	1	0	91	0	0	0	18	0	2	0	0	1	42	0	2	0	0	9	0	0	9	8	0	0	0	0	0	0	0	0	0
PCT7603	ED	205	160	0	0	1	159	0	0	0	35	1	2	0	1	1	80	0	0	0	0	10	0	0	0	26	3	0	0	0	0	0	0	0	0
PCT7603	TO	815	252	0	1	1	250	0	0	0	53	1	4	0	1	2	122	0	2	0	0	19	0	0	9	34	3	0	0	0	0	0	0	0	0
PCT7604	MV	684	92	0	1	2	89	0	0	0	15	0	1	0	0	2	30	0	3	0	0	13	0	0	15	10	0	0	0	0	0	0	0	0	0
PCT7604	ED	260	120	0	0	0	120	0	1	0	26	0	0	0	0	0	46	0	0	0	0	10	0	0	3	31	3	0	0	0	0	0	0	0	0
PCT7604	TO	944	212	0	1	2	209	0	1	0	41	0	1	0	0	2	76	0	3	0	0	23	0	0	18	41	3	0	0	0	0	0	0	0	0
PCT7605	MV	466	69	0	1	0	68	0	0	0	6	0	5	0	0	0	24	0	1	0	0	10	0	0	6	16	0	0	0	0	0	0	0	0	0
PCT7605	ED	195	57	0	1	0	56	0	0	0	6	0	1	0	0	0	27	0	0	0	0	5	0	0	1	16	0	0	0	0	0	0	0	0	0
PCT7605	TO	661	126	0	2	0	124	0	0	0	12	0	6	0	0	0	51	0	1	0	0	15	0	0	7	32	0	0	0	0	0	0	0	0	0
PCT7606	MV	671	85	0	0	2	83	0	0	1	11	0	1	0	0	2	47	0	2	0	0	8	0	0	7	4	0	0	0	0	0	0	0	0	0
PCT7606	ED	212	76	0	0	0	76	0	0	0	8	0	2	0	0	0	42	0	0	0	0	4	0	0	0	19	0	1	0	0	0	0	0	0	0
PCT7606	TO	883	161	0	0	2	159	0	0	1	19	0	3	0	0	2	89	0	2	0	0	12	0	0	7	23	0	1	0	0	0	0	0	0	0
PCT7607	MV	707	87	0	0	1	86	0	0	1	12	0	5	0	0	3	32	0	0	0	0	10	0	0	16	4	1	2	0	0	0	0	0	0	0
PCT7607	ED	212	94	0	1	1	92	0	0	0	16	0	2	0	0	0	42	0	0	0	2	6	0	0	0	22	2	0	0	0	0	0	0	0	0
PCT7607	TO	919	181	0	1	2	178	0	0	1	28	0	7	0	0	3	74	0	0	0	2	16	0	0	16	26	3	2	0	0	0	0	0	0	0
PCT7608	MV	279	38	0	1	0	37	0	1	0	2	0	6	0	0	0	11	0	1	0	0	5	0	0	6	5	0	0	0	0	0	0	0	0	0
PCT7608	ED	101	18	0	0	0	18	0	0	0	2	0	0	0	0	0	6	0	0	0	0	2	0	0	3	5	0	0	0	0	0	0	0	0	0
PCT7608	TO	380	56	0	1	0	55	0	1	0	4	0	6	0	0	0	17	0	1	0	0	7	0	0	9	10	0	0	0	0	0	0	0	0	0
PCT7609	MV	698	100	0	0	2	98	0	1	0	4	0	11	0	0	0	37	0	0	0	0	24	0	0	7	13	1	0	0	0	0	0	0	0	0
PCT7609	ED	186	42	0	0	0	42	1	0	0	4	0	0	0	0	0	13	0	0	0	0	5	0	0	0	19	0	0	0	0	0	0	0	0	0
PCT7609	TO	884	142	0	0	2	140	1	1	0	8	0	11	0	0	0	50	0	0	0	0	29	0	0	7	32	1	0	0	0	0	0	0	0	0
PCT7611	MV	586	92	0	1	1	90	0	0	0	8	0	5	1	0	2	35	0	4	0	0	11	0	0	6	17	1	0	0	0	0	0	0	0	0
PCT7611	ED	202	31	0	0	0	31	0	0	0	6	0	1	0	0	1	14	0	0	0	0	3	0	0	0	6	0	0	0	0	0	0	0	0	0
PCT7611	TO	788	123	0	1	1	121	0	0	0	14	0	6	1	0	3	49	0	4	0	0	14	0	0	6	23	1	0	0	0	0	0	0	0	0
PCT7612	MV	452	59	0	0	0	59	0	0	0	9	0	6	0	0	1	14	0	2	0	0	11	0	0	11	5	0	0	0	0	0	0	0	0	0
PCT7612	ED	105	26	0	0	0	26	0	0	0	3	0	0	0	0	0	15	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0
PCT7612	TO	557	85	0	0	0	85	0	0	0	12	0	6	0	0	1	29	0	2	0	0	11	0	0	13	11	0	0	0	0	0	0	0	0	0
PCT7613	MV	629	70	0	3	2	65	0	1	0	6	2	0	0	0	2	25	0	2	0	0	11	0	0	3	10	2	1	0	0	0	0	0	0	0
PCT7613	ED	254	77	0	0	1	76	0	0	0	10	0	0	0	0	0	38	0	2	0	0	9	0	0	1	16	0	0	0	0	0	0	0	0	0
PCT7613	TO	883	147	0	3	3	141	0	1	0	16	2	0	0	0	2	63	0	4	0	0	20	0	0	4	26	2	1	0	0	0	0	0	0	0
PCT7614	MV	708	88	0	0	0	88	0	0	0	18	0	1	0	0	0	36	0	1	0	0	11	0	1	5	15	0	0	0	0	0	0	0	0	0
PCT7614	ED	208	72	0	0	1	71	0	0	0	17	0	0	0	0	0	36	0	0	0	0	7	0	0	1	10	0	0	0	0	0	0	0	0	0
PCT7614	TO	916	160	0	0	1	159	0	0	0	35	0	1	0	0	0	72	0	1	0	0	18	0	1	6	25	0	0	0	0	0	0	0	0	0
PCT7615	MV	510	45	0	1	1	43	0	0	0	2	0	1	0	0	1	17	0	0	0	0	10	0	0	2	9	1	0	0	0	0	0	0	0	0
PCT7615	ED	240	48	0	1	0	47	0	0	0	5	0	0	0	1	0	21	0	2	0	0	3	0	0	1	12	1	1	0	0	0	0	0	0	0
PCT7615	TO	750	93	0	2	1	90	0	0	0	7	0	1	0	1	1	38	0	2	0	0	13	0	0	3	21	2	1	0	0	0	0	0	0	0
PCT7616	MV	750	61	0	0	0	61	0	0	0	9	0	0	0	0	6	18	0	2	0	0	7	0	0	18	1	0	0	0	0	0	0	0	0	0
PCT7616	ED	86	84	0	0	0	84	0	0	0	18	0	1	0	0	0	31	0	0	0	0	6	0	0	0	28	0	0	0	0	0	0	0	0	0
PCT7616	TO	836	145	0	0	0	145	0	0	0	27	0	1	0	0	6	49	0	2	0	0	13	0	0	18	29	0	0	0	0	0	0	0	0	0
PCT7617	MV	583	70	0	2	1	67	0	0	0	9	0	4	0	0	2	17	0	1	0	0	11	0	0	7	16	0	0	0	0	0	0	0	0	0
PCT7617	ED	169	34	0	0	0	34	0	0	0	8	0	1	0	0	0	13	0	0	0	0	3	0	0	1	8	0	0	0	0	0	0	0	0	0
PCT7617	TO	752	104	0	2	1	101	0	0	0	17	0	5	0	0	2	30	0	1	0	0	14	0	0	8	24	0	0	0	0	0	0	0	0	0
PCT7618	MV	762	106	0	0	0	106	0	0	0	17	0	4	0	0	3	43	0	3	0	0	7	0	0	20	8	1	0	0	0	0	0	0	0	0
PCT7618	ED	152	77	0	0	1	76	0	0	0	19	0	0	0	0	0	39	0	0	0	0	3	0	0	0	15	0	0	0	0	0	0	0	0	0
PCT7618	TO	914	183	0	0	1	182	0	0	0	36	0	4	0	0	3	82	0	3	0	0	10	0	0	20	23	1	0	0	0	0	0	0	0	0
PCT7619	MV	932	124	0	0	0	124	0	0	0	22	0	6	0	0	2	43	0	3	0	0	18	0	0	22	7	1	0	0	0	0	0	0	0	0
PCT7619	ED	175	115	0	0	0	115	0	0	0	26	0	1	0	0	0	49	0	0	0	0	8	0	0	1	30	0	0	0	0	0	0	0	0	0
PCT7619	TO	1107	239	0	0	0	239	0	0	0	48	0	7	0	0	2	92	0	3	0	0	26	0	0	23	37	1	0	0	0	0	0	0	0	0
