area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	RSWri	45:DAVID ROLDE	46:HOWIE HAWKINS	47:DARIO HUNTER	48:DENNIS LAMBERT	49:SEDINAM MOYOWASIFZA-CURRY	187:KENT MESPLAY
PCT9104	ED	3	2	0	0	0	2	0	0	0	1	1	0	0
PCT9104	TO	6	4	0	0	0	4	0	0	0	2	2	0	0
PCT9105	MV	7	2	0	0	0	2	0	0	1	1	0	0	0
PCT9105	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9105	TO	7	2	0	0	0	2	0	0	1	1	0	0	0
PCT9106	MV	5	0	0	0	0	0	0	0	0	0	0	0	0
PCT9106	ED	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9106	TO	7	0	0	0	0	0	0	0	0	0	0	0	0
PCT9107	MV	4	0	0	0	0	0	0	0	0	0	0	0	0
PCT9107	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9107	TO	4	0	0	0	0	0	0	0	0	0	0	0	0
PCT9108	MV	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9108	ED	2	1	0	0	0	1	0	0	0	0	0	1	0
PCT9108	TO	4	1	0	0	0	1	0	0	0	0	0	1	0
PCT9109	MV	5	1	0	0	1	0	0	0	0	0	0	0	0
PCT9109	ED	0	1	0	0	0	1	0	0	0	0	1	0	0
PCT9109	TO	5	2	0	0	1	1	0	0	0	0	1	0	0
PCT9111	MV	2	1	0	0	1	0	0	0	0	0	0	0	0
PCT9111	ED	-1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9111	TO	1	1	0	0	1	0	0	0	0	0	0	0	0
PCT9112	MV	6	3	0	0	2	1	0	0	0	0	0	1	0
PCT9112	ED	1	1	0	0	0	1	0	0	1	0	0	0	0
PCT9112	TO	7	4	0	0	2	2	0	0	1	0	0	1	0
PCT9113	MV	3	1	0	0	0	1	0	0	0	1	0	0	0
PCT9113	ED	3	1	0	0	0	1	0	0	0	0	0	1	0
PCT9113	TO	6	2	0	0	0	2	0	0	0	1	0	1	0
PCT9114	MV	4	1	0	0	0	1	0	0	0	1	0	0	0
PCT9114	ED	4	1	0	0	0	1	0	0	0	0	1	0	0
PCT9114	TO	8	2	0	0	0	2	0	0	0	1	1	0	0
PCT9115	MV	5	2	0	0	1	1	0	0	1	0	0	0	0
PCT9115	ED	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT9115	TO	8	2	0	0	1	1	0	0	1	0	0	0	0
PCT9116	MV	3	2	0	0	2	0	0	0	0	0	0	0	0
PCT9116	ED	3	2	0	0	1	1	0	0	1	0	0	0	0
PCT9116	TO	6	4	0	0	3	1	0	0	1	0	0	0	0
PCT9117	MV	7	2	0	0	2	0	0	0	0	0	0	0	0
PCT9117	ED	1	2	0	0	0	2	0	0	0	1	0	1	0
PCT9117	TO	8	4	0	0	2	2	0	0	0	1	0	1	0
PCT9118	MV	9	3	0	0	3	0	0	0	0	0	0	0	0
PCT9118	ED	0	1	0	0	0	1	0	0	1	0	0	0	0
PCT9118	TO	9	4	0	0	3	1	0	0	1	0	0	0	0
PCT9119	MV	2	1	0	0	1	0	0	0	0	0	0	0	0
PCT9119	ED	7	1	0	0	0	1	0	0	0	1	0	0	0
PCT9119	TO	9	2	0	0	1	1	0	0	0	1	0	0	0
PCT9121	MV	3	1	0	0	0	1	0	0	0	1	0	0	0
PCT9121	ED	2	1	0	0	1	0	0	0	0	0	0	0	0
PCT9121	TO	5	2	0	0	1	1	0	0	0	1	0	0	0
PCT9122	MV	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT9122	ED	1	1	0	0	1	0	0	0	0	0	0	0	0
PCT9122	TO	4	1	0	0	1	0	0	0	0	0	0	0	0
PCT9123	MV	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9123	ED	0	1	0	0	0	1	0	0	1	0	0	0	0
PCT9123	TO	2	1	0	0	0	1	0	0	1	0	0	0	0
PCT9124	MV	9	3	0	0	1	2	0	0	1	0	0	1	0
PCT9124	ED	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT9124	TO	12	3	0	0	1	2	0	0	1	0	0	1	0
PCT9125	MV	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9125	ED	5	3	0	0	2	1	0	0	1	0	0	0	0
PCT9125	TO	7	3	0	0	2	1	0	0	1	0	0	0	0
PCT9126	MV	6	0	0	0	0	0	0	0	0	0	0	0	0
PCT9126	ED	-1	1	0	0	0	1	0	0	0	0	0	1	0
PCT9126	TO	5	1	0	0	0	1	0	0	0	0	0	1	0
PCT9127	MV	4	2	0	0	2	0	0	0	0	0	0	0	0
PCT9127	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9127	TO	5	2	0	0	2	0	0	0	0	0	0	0	0
PCT9128	MV	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9128	ED	0	1	0	0	0	1	0	0	0	0	1	0	0
PCT9128	TO	2	1	0	0	0	1	0	0	0	0	1	0	0
PCT9129	MV	5	3	0	0	1	2	0	0	1	0	1	0	0
PCT9129	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9129	TO	5	3	0	0	1	2	0	0	1	0	1	0	0
PCT9131	MV	3	1	0	0	1	0	0	0	0	0	0	0	0
PCT9131	ED	2	1	0	0	0	1	0	0	0	0	0	1	0
PCT9131	TO	5	2	0	0	1	1	0	0	0	0	0	1	0
PCT9132	MV	3	1	0	0	1	0	0	0	0	0	0	0	0
PCT9132	ED	-1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9132	TO	2	1	0	0	1	0	0	0	0	0	0	0	0
PCT9133	MV	6	2	0	0	2	0	0	0	0	0	0	0	0
PCT9133	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9133	TO	6	2	0	0	2	0	0	0	0	0	0	0	0
PCT9134	MV	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT9134	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9134	TO	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT9135	MV	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9135	ED	3	2	0	0	0	2	0	0	0	1	1	0	0
PCT9135	TO	3	2	0	0	0	2	0	0	0	1	1	0	0
PCT9136	MV	4	1	0	0	0	1	0	0	0	0	1	0	0
PCT9136	ED	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT9136	TO	7	1	0	0	0	1	0	0	0	0	1	0	0
PCT9137	MV	10	1	0	0	1	0	0	0	0	0	0	0	0
PCT9137	ED	1	1	0	0	0	1	0	0	1	0	0	0	0
PCT9137	TO	11	2	0	0	1	1	0	0	1	0	0	0	0
PCT9138	MV	3	1	0	0	1	0	0	0	0	0	0	0	0
PCT9138	ED	1	1	0	0	0	1	0	0	1	0	0	0	0
PCT9138	TO	4	2	0	0	1	1	0	0	1	0	0	0	0
PCT9139	MV	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT9139	ED	0	1	0	0	1	0	0	0	0	0	0	0	0
PCT9139	TO	3	1	0	0	1	0	0	0	0	0	0	0	0
PCT9141	MV	6	1	0	0	1	0	0	0	0	0	0	0	0
PCT9141	ED	6	5	0	0	2	3	0	0	1	0	2	0	0
PCT9141	TO	12	6	0	0	3	3	0	0	1	0	2	0	0
PCT9142	MV	5	3	0	0	3	0	0	0	0	0	0	0	0
PCT9142	ED	6	1	0	0	0	1	0	0	0	0	1	0	0
PCT9142	TO	11	4	0	0	3	1	0	0	0	0	1	0	0
PCT9143	MV	6	4	0	0	0	4	0	0	2	0	1	1	0
PCT9143	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9143	TO	7	4	0	0	0	4	0	0	2	0	1	1	0
PCT9144	MV	10	3	0	0	0	3	0	0	1	0	2	0	0
PCT9144	ED	0	2	0	0	1	1	0	0	0	1	0	0	0
PCT9144	TO	10	5	0	0	1	4	0	0	1	1	2	0	0
PCT9145	MV	6	1	0	0	1	0	0	0	0	0	0	0	0
PCT9145	ED	3	2	0	0	2	0	0	0	0	0	0	0	0
PCT9145	TO	9	3	0	0	3	0	0	0	0	0	0	0	0
PCT9146	MV	7	4	0	0	3	1	0	0	0	1	0	0	0
PCT9146	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9146	TO	7	4	0	0	3	1	0	0	0	1	0	0	0
PCT9147	MV	6	4	0	0	4	0	0	0	0	0	0	0	0
PCT9147	ED	1	1	0	0	1	0	0	0	0	0	0	0	0
PCT9147	TO	7	5	0	0	5	0	0	0	0	0	0	0	0
PCT9148	MV	5	2	0	0	2	0	0	0	0	0	0	0	0
PCT9148	ED	-1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9148	TO	4	2	0	0	2	0	0	0	0	0	0	0	0
PCT9149	MV	6	2	0	0	0	2	0	0	2	0	0	0	0
PCT9149	ED	2	1	0	0	0	1	0	0	0	0	0	1	0
PCT9149	TO	8	3	0	0	0	3	0	0	2	0	0	1	0
PCT9151	MV	3	1	0	0	1	0	0	0	0	0	0	0	0
PCT9151	ED	2	1	0	0	0	1	0	0	0	1	0	0	0
PCT9151	TO	5	2	0	0	1	1	0	0	0	1	0	0	0
PCT9152	MV	4	0	0	0	0	0	0	0	0	0	0	0	0
PCT9152	ED	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9152	TO	6	0	0	0	0	0	0	0	0	0	0	0	0
PCT9201	MV	8	2	0	0	1	1	0	0	1	0	0	0	0
PCT9201	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9201	TO	9	2	0	0	1	1	0	0	1	0	0	0	0
PCT9202	MV	5	1	0	0	0	1	0	0	0	0	0	1	0
PCT9202	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9202	TO	6	1	0	0	0	1	0	0	0	0	0	1	0
PCT9203	MV	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9203	ED	1	1	0	0	0	1	0	0	0	1	0	0	0
PCT9203	TO	1	1	0	0	0	1	0	0	0	1	0	0	0
PCT9204	MV	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9204	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9204	TO	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9205	MV	2	1	0	0	1	0	0	0	0	0	0	0	0
PCT9205	ED	-1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9205	TO	1	1	0	0	1	0	0	0	0	0	0	0	0
PCT9206	MV	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9206	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9206	TO	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9207	MV	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9207	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9207	TO	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9208	MV	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9208	ED	0	1	0	0	0	1	0	1	0	0	0	0	0
PCT9208	TO	1	1	0	0	0	1	0	1	0	0	0	0	0
PCT9209	MV	1	1	0	0	0	1	0	0	1	0	0	0	0
PCT9209	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9209	TO	2	1	0	0	0	1	0	0	1	0	0	0	0
PCT9211	MV	2	2	0	0	2	0	0	0	0	0	0	0	0
PCT9211	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9211	TO	2	2	0	0	2	0	0	0	0	0	0	0	0
PCT9212	MV	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9212	ED	1	1	0	0	0	1	0	0	0	1	0	0	0
PCT9212	TO	1	1	0	0	0	1	0	0	0	1	0	0	0
PCT9213	MV	4	1	0	0	0	1	0	0	1	0	0	0	0
PCT9213	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9213	TO	4	1	0	0	0	1	0	0	1	0	0	0	0
PCT9214	MV	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9214	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9214	TO	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9215	MV	1	1	0	0	1	0	0	0	0	0	0	0	0
PCT9215	ED	-1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9215	TO	0	1	0	0	1	0	0	0	0	0	0	0	0
PCT9216	MV	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9216	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9216	TO	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9217	MV	1	1	0	0	1	0	0	0	0	0	0	0	0
PCT9217	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9217	TO	1	1	0	0	1	0	0	0	0	0	0	0	0
PCT9218	MV	1	1	0	0	1	0	0	0	0	0	0	0	0
PCT9218	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9218	TO	1	1	0	0	1	0	0	0	0	0	0	0	0
PCT9219	MV	3	1	0	0	1	0	0	0	0	0	0	0	0
PCT9219	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9219	TO	3	1	0	0	1	0	0	0	0	0	0	0	0
PCT9221	MV	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9221	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9221	TO	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9222	MV	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9222	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9222	TO	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9223	MV	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9223	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9223	TO	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9224	MV	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9224	ED	-1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9224	TO	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9225	MV	2	1	0	0	0	1	0	0	1	0	0	0	0
PCT9225	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9225	TO	2	1	0	0	0	1	0	0	1	0	0	0	0
PCT9226	MV	4	0	0	0	0	0	0	0	0	0	0	0	0
PCT9226	ED	-1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9226	TO	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT9227	MV	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9227	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9227	TO	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9228	MV	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9228	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9228	TO	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9229	MV	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9229	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9229	TO	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9231	MV	5	0	0	0	0	0	0	0	0	0	0	0	0
PCT9231	ED	6	0	0	0	0	0	0	0	0	0	0	0	0
PCT9231	TO	11	0	0	0	0	0	0	0	0	0	0	0	0
PCT9232	MV	1	1	0	0	0	1	0	0	1	0	0	0	0
PCT9232	ED	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9232	TO	3	1	0	0	0	1	0	0	1	0	0	0	0
PCT9233	MV	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9233	ED	-1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9233	TO	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9234	MV	6	3	0	0	2	1	0	0	0	1	0	0	0
PCT9234	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9234	TO	6	3	0	0	2	1	0	0	0	1	0	0	0
PCT9235	MV	3	1	0	0	1	0	0	0	0	0	0	0	0
PCT9235	ED	-1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9235	TO	2	1	0	0	1	0	0	0	0	0	0	0	0
PCT9236	MV	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT9236	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9236	TO	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT9237	MV	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9237	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9237	TO	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9238	MV	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9238	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9238	TO	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9239	MV	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9239	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9239	TO	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9241	MV	1	1	0	0	1	0	0	0	0	0	0	0	0
PCT9241	ED	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9241	TO	3	1	0	0	1	0	0	0	0	0	0	0	0
PCT9242	MV	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9242	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9242	TO	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9243	MV	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9243	ED	-1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9243	TO	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9244	MV	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9244	ED	0	1	0	0	0	1	0	0	0	1	0	0	0
PCT9244	TO	2	1	0	0	0	1	0	0	0	1	0	0	0
PCT9245	MV	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9245	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9245	TO	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9246	MV	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9246	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9246	TO	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9247	MV	1	1	0	0	1	0	0	0	0	0	0	0	0
PCT9247	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9247	TO	1	1	0	0	1	0	0	0	0	0	0	0	0
PCT9248	MV	3	2	0	0	1	1	0	0	0	0	0	1	0
PCT9248	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9248	TO	4	2	0	0	1	1	0	0	0	0	0	1	0
PCT9249	MV	1	1	0	0	1	0	0	0	0	0	0	0	0
PCT9249	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9249	TO	1	1	0	0	1	0	0	0	0	0	0	0	0
PCT9251	MV	1	1	0	0	0	1	0	0	0	0	0	1	0
PCT9251	ED	2	1	0	0	0	1	0	1	0	0	0	0	0
PCT9251	TO	3	2	0	0	0	2	0	1	0	0	0	1	0
PCT9252	MV	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9252	ED	1	1	0	0	0	1	0	0	0	1	0	0	0
PCT9252	TO	3	1	0	0	0	1	0	0	0	1	0	0	0
PCT9253	MV	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9253	ED	1	1	0	0	1	0	0	0	0	0	0	0	0
PCT9253	TO	1	1	0	0	1	0	0	0	0	0	0	0	0
PCT9254	MV	4	1	0	0	0	1	0	0	0	1	0	0	0
PCT9254	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9254	TO	4	1	0	0	0	1	0	0	0	1	0	0	0
PCT9255	MV	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9255	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9255	TO	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9256	MV	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9256	ED	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9256	TO	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9257	MV	4	1	0	0	1	0	0	0	0	0	0	0	0
PCT9257	ED	-2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9257	TO	2	1	0	0	1	0	0	0	0	0	0	0	0
PCT9258	MV	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9258	ED	3	1	0	0	1	0	0	0	0	0	0	0	0
PCT9258	TO	5	1	0	0	1	0	0	0	0	0	0	0	0
PCT9401	MV	10	5	0	0	3	2	0	0	1	0	0	1	0
PCT9401	ED	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9401	TO	12	5	0	0	3	2	0	0	1	0	0	1	0
PCT9402	MV	4	2	0	0	1	1	0	0	1	0	0	0	0
PCT9402	ED	5	0	0	0	0	0	0	0	0	0	0	0	0
PCT9402	TO	9	2	0	0	1	1	0	0	1	0	0	0	0
PCT9403	MV	6	3	0	0	2	1	0	0	1	0	0	0	0
PCT9403	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9403	TO	7	3	0	0	2	1	0	0	1	0	0	0	0
PCT9404	MV	6	2	0	0	1	1	0	0	0	1	0	0	0
PCT9404	ED	4	1	0	0	0	1	0	0	0	0	0	1	0
PCT9404	TO	10	3	0	0	1	2	0	0	0	1	0	1	0
PCT9405	MV	2	1	0	0	0	1	0	0	0	1	0	0	0
PCT9405	ED	-1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9405	TO	1	1	0	0	0	1	0	0	0	1	0	0	0
PCT9406	MV	4	2	0	0	0	2	0	0	0	0	1	1	0
PCT9406	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9406	TO	4	2	0	0	0	2	0	0	0	0	1	1	0
PCT9407	MV	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT9407	ED	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9407	TO	5	0	0	0	0	0	0	0	0	0	0	0	0
PCT9408	MV	4	1	0	0	0	1	0	0	0	0	0	1	0
PCT9408	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9408	TO	5	1	0	0	0	1	0	0	0	0	0	1	0
PCT9409	MV	5	4	0	0	1	3	0	0	1	1	0	1	0
PCT9409	ED	0	1	0	0	0	1	0	0	1	0	0	0	0
PCT9409	TO	5	5	0	0	1	4	0	0	2	1	0	1	0
PCT9411	MV	11	3	0	0	1	2	0	0	0	0	2	0	0
PCT9411	ED	6	2	0	0	0	2	0	0	0	1	0	1	0
PCT9411	TO	17	5	0	0	1	4	0	0	0	1	2	1	0
PCT9412	MV	6	4	0	0	1	3	0	0	2	1	0	0	0
PCT9412	ED	3	4	0	0	0	4	0	0	1	2	0	1	0
PCT9412	TO	9	8	0	0	1	7	0	0	3	3	0	1	0
PCT9413	MV	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9413	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9413	TO	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT9414	MV	7	3	0	0	1	2	0	0	1	0	1	0	0
PCT9414	ED	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9414	TO	9	3	0	0	1	2	0	0	1	0	1	0	0
PCT9415	MV	3	1	0	0	1	0	0	0	0	0	0	0	0
PCT9415	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9415	TO	4	1	0	0	1	0	0	0	0	0	0	0	0
PCT9416	MV	4	0	0	0	0	0	0	0	0	0	0	0	0
PCT9416	ED	1	1	0	0	0	1	0	0	0	0	1	0	0
PCT9416	TO	5	1	0	0	0	1	0	0	0	0	1	0	0
PCT9417	MV	2	1	0	0	1	0	0	0	0	0	0	0	0
PCT9417	ED	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9417	TO	4	1	0	0	1	0	0	0	0	0	0	0	0
PCT9418	MV	2	2	0	0	1	1	0	0	0	0	1	0	0
PCT9418	ED	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9418	TO	4	2	0	0	1	1	0	0	0	0	1	0	0
PCT9419	MV	5	2	0	0	0	2	0	0	1	0	0	1	0
PCT9419	ED	0	1	0	0	1	0	0	0	0	0	0	0	0
PCT9419	TO	5	3	0	0	1	2	0	0	1	0	0	1	0
PCT9421	MV	4	2	0	0	1	1	0	0	0	0	1	0	0
PCT9421	ED	2	1	0	0	0	1	0	0	0	0	1	0	0
PCT9421	TO	6	3	0	0	1	2	0	0	0	0	2	0	0
PCT9422	MV	4	1	0	0	1	0	0	0	0	0	0	0	0
PCT9422	ED	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT9422	TO	7	1	0	0	1	0	0	0	0	0	0	0	0
PCT9423	MV	5	2	0	0	2	0	0	0	0	0	0	0	0
PCT9423	ED	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT9423	TO	5	2	0	0	2	0	0	0	0	0	0	0	0
PCT9424	MV	6	1	0	0	0	1	0	0	0	0	0	1	0
PCT9424	ED	1	2	0	0	0	2	0	0	1	1	0	0	0
PCT9424	TO	7	3	0	0	0	3	0	0	1	1	0	1	0
PCT9425	MV	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT9425	ED	2	1	0	0	0	1	0	0	1	0	0	0	0
PCT9425	TO	5	1	0	0	0	1	0	0	1	0	0	0	0
PCT9426	MV	4	1	0	0	1	0	0	0	0	0	0	0	0
PCT9426	ED	0	1	0	0	1	0	0	0	0	0	0	0	0
PCT9426	TO	4	2	0	0	2	0	0	0	0	0	0	0	0
PCT9427	MV	3	1	0	0	1	0	0	0	0	0	0	0	0
PCT9427	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9427	TO	4	1	0	0	1	0	0	0	0	0	0	0	0
PCT9428	MV	3	1	0	0	1	0	0	0	0	0	0	0	0
PCT9428	ED	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9428	TO	5	1	0	0	1	0	0	0	0	0	0	0	0
PCT9429	MV	6	1	0	0	0	1	0	0	0	0	1	0	0
PCT9429	ED	1	1	0	0	0	1	0	0	0	1	0	0	0
PCT9429	TO	7	2	0	0	0	2	0	0	0	1	1	0	0
PCT9431	MV	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9431	ED	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9431	TO	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT9432	MV	4	0	0	0	0	0	0	0	0	0	0	0	0
PCT9432	ED	1	1	0	0	0	1	0	0	0	0	1	0	0
PCT9432	TO	5	1	0	0	0	1	0	0	0	0	1	0	0
PCT9433	MV	4	1	0	0	1	0	0	0	0	0	0	0	0
PCT9433	ED	1	1	0	0	1	0	0	0	0	0	0	0	0
PCT9433	TO	5	2	0	0	2	0	0	0	0	0	0	0	0
PCT9434	MV	8	4	0	0	2	2	0	0	1	0	1	0	0
PCT9434	ED	1	1	0	0	0	1	0	0	0	1	0	0	0
PCT9434	TO	9	5	0	0	2	3	0	0	1	1	1	0	0
PCT9435	MV	4	2	0	0	2	0	0	0	0	0	0	0	0
PCT9435	ED	-1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9435	TO	3	2	0	0	2	0	0	0	0	0	0	0	0
PCT9436	MV	4	1	0	0	1	0	0	0	0	0	0	0	0
PCT9436	ED	2	1	0	0	1	0	0	0	0	0	0	0	0
PCT9436	TO	6	2	0	0	2	0	0	0	0	0	0	0	0
PCT9437	MV	3	0	0	0	0	0	0	0	0	0	0	0	0
PCT9437	ED	0	1	0	0	0	1	0	0	0	0	0	1	0
PCT9437	TO	3	1	0	0	0	1	0	0	0	0	0	1	0
PCT9438	MV	2	0	0	0	0	0	0	0	0	0	0	0	0
PCT9438	ED	1	0	0	0	0	0	0	0	0	0	0	0	0
PCT9438	TO	3	0	0	0	0	0	0	0	0	0	0	0	0
