ElectionAbbr	PollingSiteID	PollingSiteName	TableID	PollingPlaceDesc1	PollingPlaceDesc2	SamBalAddr1	SamBalAddr2	VotingPctID	VotingPctName	PollPlaceRegPctID	PollPlaceRegPctPortion	BallotTypeList
2019MUNI  	3001	7873 - 126 Chenery St		Garage	126 Chenery St	Btw Randell & Fairmont Sts	4.2% Slope	7873   	Pct 7873/7865	7873   		9  
2019MUNI  	3009	7628 - 1346 Folsom St		Tenderloin Neighborhood Develop - Lobby	1346 Folsom St	Btw 9th St And Dore St	2.2% Slope	7628   	Pct 7628	7628   		7  
2019MUNI  	3015	9503/04 - 1550 Scott St		Western Addition Library - Program Rm	1550 Scott St	Btw Post St & Geary Blvd	4.3% Slope	9503   	Pct 9503/9504	9503   		6  
2019MUNI  	3015	9503/04 - 1550 Scott St		Western Addition Library - Program Rm	1550 Scott St	Btw Post St & Geary Blvd	4.3% Slope	9503   	Pct 9503/9504	9504   		6  
2019MUNI  	3020	9751 - 1298 Ocean Ave		Ingleside Branch Library - Program Room	1298 Ocean Ave	Btw Plymouth And Brighton Aves	1.7% Slope	9751   	Pct 9751	9751   		8  
2019MUNI  	3026	7346 - 1082 Post St		1082 Post Street Apartments	1082 Post St	Btw Polk & Larkin	1.2% Slope	7346   	Pct 7346	7346   		5  
2019MUNI  	3028	7637 - 425 1st Street		Rincon Hill Apartment Bldg - Lobby	425 1st Street	At Harrison Street	0.8% Slope	7637   	Pct 7637	7637   		7  
2019MUNI  	3029	9137 - 6220 Fulton St		Garage	6220 Fulton St	Btw 38th & 39th Aves	3.8% Slope	9137   	Pct 9137	9137   		3  
2019MUNI  	3030	1146 - 5051 Mission St		5051 Mission - Hall Of Mirrors	5051 Mission St	Between Amazon & Italy	2.4% Slope	1146   	Pct 1146	1146   		1  
2019MUNI  	3035	7926- 28 Mirabel Avenue		Garage	28 Mirabel Ave	Btw Coso Ave & Shotwell St	8.3% Slope	7926   	Pct 7926	7926   		10  
2019MUNI  	3037	9141 - 855 27th Ave		Fulton Playground - Fieldhouse	855 27th Ave	Btw Fulton & Cabrillo Sts	4.6% Slope	9141   	Pct 9141/9123	9123   		3  
2019MUNI  	3037	9141 - 855 27th Ave		Fulton Playground - Fieldhouse	855 27th Ave	Btw Fulton & Cabrillo Sts	4.6% Slope	9141   	Pct 9141/9123	9141   		3  
2019MUNI  	3039	9426 - 1867 32nd Avenue		Garage	1867 32nd Ave	Btw Ortega & Noriega	3.1% Slope	9426   	Pct 9426	9426   		11  
2019MUNI  	3052	7348 - 450 Sutter Street		450 Sutter Building - Mayan Room 310	450 Sutter St	Btw Powell & Stockton	3.6% Slope	7348   	Pct 7348/7347	7347   		5  
2019MUNI  	3052	7348 - 450 Sutter Street		450 Sutter Building - Mayan Room 310	450 Sutter St	Btw Powell & Stockton	3.6% Slope	7348   	Pct 7348/7347	7348   		5  
2019MUNI  	3055	9421 - 2201 Lawton St.		Sunset Recreation Ctr. - Club Room B	2201 Lawton St.	Enter At Corner Of Lawton & 28th Ave	5.4% Slope	9421   	Pct 9421	9421   		11  
2019MUNI  	3059	7024 - 1101 Fairfax Ave		Hunters View - Community Rm	1101 Fairfax Ave	Enter On Fairfax Ave Near Acacia Ave	2.9 % Slope	7024   	Pct 7024	7024   		2  
2019MUNI  	3068	1145 - 950 Avalon Ave		Swaminarayan Temple - Lobby	950 Avalon Ave	At Corner Of LA Grande Ave	2.0 % Slope	1145   	Pct 1145	1145   		1  
2019MUNI  	3077	7635 - 615 7th Street		Hoogasian Flowers - Display Area	615 7th St	Btw Townsend & Brannan	8.3% Ramped Access	7635   	Pct 7635	7635   		7  
2019MUNI  	3084	9149 - 278 Willard North St		Garage	276 Willard North St	Btw Golden Gate Ave & Mcallister St	6.4% Slope	9149   	Pct 9149	9149   		3  
2019MUNI  	3093	9717 - 2243 14th Ave		Garage	2243 14th Ave	Btw Rivera And Santiago	7.5% Slope At Entrance	9717   	Pct 9717/9713	9713   		8  
2019MUNI  	3093	9717 - 2243 14th Ave		Garage	2243 14th Ave	Btw Rivera And Santiago	7.5% Slope At Entrance	9717   	Pct 9717/9713	9717   		8  
2019MUNI  	3106	7053 - 150 Executive Park Blvd		Office Building - 1st Floor Conf Room	150 Executive Park Blvd, Suite 4000	Enter Rear Parking Lot Btw Thomas Mellon & Candlestick Cove	7.2% Slope	7053   	Pct 7053	7053   		2  
2019MUNI  	3110	1108 - 583 Victoria Street		Garage	583 Victoria St	Enter Btw Holloway & Garfield	7.1% Slope	1108   	Pct 1108	1108   		1  
2019MUNI  	3124	7834 - 3590 19th St.		Apartamentos De La Esperanza - Comm Room	3590 19th St.	Btw Guerrero St & Linda St	2.7% Slope	7834   	Pct 7834/7833	7833   		9  
2019MUNI  	3124	7834 - 3590 19th St.		Apartamentos De La Esperanza - Comm Room	3590 19th St.	Btw Guerrero St & Linda St	2.7% Slope	7834   	Pct 7834/7833	7834   		9  
2019MUNI  	3162	9213 - 1259 Bay Street		Garage	1259 Bay St	Enter Between Gough And Franklin	0.8% Slope At Entrance	9213   	Pct 9213	9213   		4  
2019MUNI  	3163	9227 - 211 27th Avenue		Garage (on Left Side)	211 27th Ave	Between Lake And California	6.8% Slope	9227   	Pct 9227	9227   		4  
2019MUNI  	3167	9405 - 1330 29th Ave		Garage	1330 29th Ave	Btw Irving & Judah	5% Slope	9405   	Pct 9405	9405   		11  
2019MUNI  	3171	9712 - 250 Laguna Honda Blvd		Church Lobby	250 Laguna Honda Blvd	Enter Off Laguna Honda Between Plaza And Clarendon	8.3% Slope - Ramped Access	9712   	Pct 9712/9715	9712   		8  
2019MUNI  	3171	9712 - 250 Laguna Honda Blvd		Church Lobby	250 Laguna Honda Blvd	Enter Off Laguna Honda Between Plaza And Clarendon	8.3% Slope - Ramped Access	9712   	Pct 9712/9715	9715   		8  
2019MUNI  	3181	1103 - 2 San Gabriel Avenue		Garage	2 San Gabriel Ave	Btw Capistrano & Santa Rosa	5.0% Slope	1103   	Pct 1103	1103   		1  
2019MUNI  	3187	7934 - 3469 Mission St		S F Taekwondo Center	3469 Mission St	Btw Kingston St & Cortland Ave	5.7% Slope	7934   	Pct 7934	7934   		10  
2019MUNI  	3188	7875 - 68 Park St		Garage	68 Park St	Btw Mission & Dead End Of Park	5.6% Slope	7875   	Pct 7875	7875   		9  
2019MUNI  	3189	7626 - 201 3rd St.		Starbucks Cafe	201 3rd St.	Btw Howard And Folsom	4.4% Slope	7626   	Pct 7626	7626   		7  
2019MUNI  	3191	9119 - 687 40th Ave		Garage	687 40th Ave	Btw Balboa & Anza Sts	4.2% Slope	9119   	Pct 9119	9119   		3  
2019MUNI  	3209	9205 - 1526 Francisco		Garage	1526 Francisco St	Btw Octavia & Laguna Sts	1.5% Slope	9205   	Pct 9205/9212	9205   		4  
2019MUNI  	3209	9205 - 1526 Francisco		Garage	1526 Francisco St	Btw Octavia & Laguna Sts	1.5% Slope	9205   	Pct 9205/9212	9212   		4  
2019MUNI  	3211	9109 - 249 17th Ave (loc 9108)		Garage	249 17th Ave	Between California And Clement	0.6% Slope	9109   	Pct 9109/9108	9108   		3  
2019MUNI  	3211	9109 - 249 17th Ave (loc 9108)		Garage	249 17th Ave	Between California And Clement	0.6% Slope	9109   	Pct 9109/9108	9109   		3  
2019MUNI  	3212	7803 - 38 Ord St		Garage	38 Ord St	Btw 17th St And Ord CT	1.8% Slope	7803   	Pct 7803	7803   		9  
2019MUNI  	3214	7629 - 1028 Howard St (loc 7623)		Mercy Housing - Community Room	1028 Howard St	Btw Russ St & 6th St	2.5% Slope	7629   	Pct 7629	7629   		7  
2019MUNI  	3216	7874 - 130 Milton St		Garage	130 Milton St.	Btw Bosworth St. & Mirando Way	6.5 % Slope	7874   	Pct 7874	7874   		9  
2019MUNI  	3220	1125 - 8 Capitol Ave		Firehouse #33	8 Capitol Ave	Btw Sagamore And End Of Capitol Ave	7.8% Slope Ramped Access	1125   	Pct 1125	1125   		1  
2019MUNI  	3222	7529 - 1035 Hayes St		Garage	1035 Hayes St	Btw Steiner & Pierce	8.1% Slope At Right Side Of Garage	7529   	Pct 7529	7529   		6  
2019MUNI  	3226	7031 - 1728 Bancroft Ave		3rd St Youth Center	1728 Bancroft Ave	Enter Bancroft Btw 3rd St & Mendell St	2.6% Slope	7031   	Pct 7031	7031   		2  
2019MUNI  	3231	7625 - 701 Mission St		Yerba Buena Center For The Arts - Grand Lobby	701 Mission St	Enter Mission St. Near 3rd St	7.9% Slope - Ramped Access	7625   	Pct 7625	7625   		7  
2019MUNI  	3234	7709 - 682 Monterey Blvd		Garage	682 Monterey Blvd	Btw Foerster & Gennessee	7.1% Slope	7709   	Pct 7709	7709   		8  
2019MUNI  	3240	9211 - 3201 Baker St (loc 9206)		Garage	3201 Baker St	Corner Of Francisco St. And Baker St.	5.8% Slope	9211   	Pct 9211/9206	9206   		4  
2019MUNI  	3240	9211 - 3201 Baker St (loc 9206)		Garage	3201 Baker St	Corner Of Francisco St. And Baker St.	5.8% Slope	9211   	Pct 9211/9206	9211   		4  
2019MUNI  	3242	7321 - 1430 Mason St		True Sunshine Episcopal Church - Garage	1430 Mason St.	Btw Broadway And Pacific Ave	8.3% Slope For 4 feet	7321   	Pct 7321/7322	7321   		5  
2019MUNI  	3242	7321 - 1430 Mason St		True Sunshine Episcopal Church - Garage	1430 Mason St.	Btw Broadway And Pacific Ave	8.3% Slope For 4 feet	7321   	Pct 7321/7322	7322   		5  
2019MUNI  	3244	9221 - 2835 Broadway St		Garage	2835 Broadway St	Btw Baker St. And Broderick St.	8.3% Slope	9221   	Pct 9221	9221   		4  
2019MUNI  	3249	9228 - 511 El Camino Del Mar		Garage	511 El Camino Del Mar	Near Corner Of 28th Ave	3.5% Slope	9228   	Pct 9228	9228   		4  
2019MUNI  	3250	7835 - 264 Glenview Dr		Garage	264 Glenview Dr	Near Corner Of Burnett Ave	8.3% Slope	7835   	Pct 7835	7835   		9  
2019MUNI  	3251	7034 - 90 Kiska Road		Westbrook House - Community Room	90 Kiska Road	Corner Of Kiska Rd. And Ingalls St.	6.8% Slope	7034   	Pct 7034	7034   		2  
2019MUNI  	3252	7862 - 1456 Church St.		Garage	1456 Church St	Btw Cesar Chavez St And 27th St	2% Slope	7862   	Pct 7862	7862   		9  
2019MUNI  	3258	9215 - 3155 Scott St		Edward I I Youth Housing - Program Room	3155 Scott St	Enter Scott St. Near Corner Of Lombard St.	0.4% Slope	9215   	Pct 9215	9215   		4  
2019MUNI  	3261	7811 - 30 Pearl St		Garage	30 Pearl St	Btw Pink Alley And Market St.	0.5% Slope	7811   	Pct 7811	7811   		9  
2019MUNI  	3262	7638 - 375 Beale St		Metropolitan Transportation Commission - Ohlone Room 107	375 Beale St	Btw Harrison & Folsom	1.5% Slope	7638   	Pct 7638/7656	7638   		7  
2019MUNI  	3262	7638 - 375 Beale St		Metropolitan Transportation Commission - Ohlone Room 107	375 Beale St	Btw Harrison & Folsom	1.5% Slope	7638   	Pct 7638/7656	7656   		7  
2019MUNI  	3263	7941 - 612 Moultrie St		Garage	612 Moultrie St	Btw Ogden Ave And Tompkins Ave	1% Slope	7941   	Pct 7941	7941   		10  
2019MUNI  	3269	9705 - 1539 10th Ave		Garage	1539 10th Ave	Btw Kirkham St. And Lawton St.	7.9% Slope	9705   	Pct 9705/9708	9705   		8  
2019MUNI  	3269	9705 - 1539 10th Ave		Garage	1539 10th Ave	Btw Kirkham St. And Lawton St.	7.9% Slope	9705   	Pct 9705/9708	9708   		8  
2019MUNI  	3271	9134 - 740 Anza St		Garage	740 Anza St.	Between Beaumont & Parker	4.2% Slope	9134   	Pct 9134	9134   		3  
2019MUNI  	3273	7929 - 39 Coleridge St		Garage	39 Coleridge St	Btw Fair Ave And Powers Ave	3.1% Slope	7929   	Pct 7929	7929   		10  
2019MUNI  	3280	9441 - 2618 45th Ave		Garage	2618 45th Ave	Between Vicente & Wawona	5.0% Slope	9441   	Pct 9441	9441   		11  
2019MUNI  	3290	7813 - 71 Landers St		Garage	71 Landers St	Btw 14th St & 15th St	5.7% Slope	7813   	Pct 7813	7813   		9  
2019MUNI  	3291	9237 - 2938 Washington St		Waldorf School - Dakin Hall Lobby	2938 Washington St	Between Broderick And Divisadero	1.3% Slope	9237   	Pct 9237	9237   		4  
2019MUNI  	3292	9216 - 2444 Greenwich St		Garage	2444 Greenwich St	Between Pierce And Scott	3.6% Slope	9216   	Pct 9216	9216   		4  
2019MUNI  	3295	7323 - 1755 Clay St		St Luke's Episcopal Church - Sanctuary	1755 Clay St	Enter Van Ness Ave Btw Clay & Sacramento	2.6% Slope Wheelchair Lift Access	7323   	Pct 7323/7319	7319   		5  
2019MUNI  	3295	7323 - 1755 Clay St		St Luke's Episcopal Church - Sanctuary	1755 Clay St	Enter Van Ness Ave Btw Clay & Sacramento	2.6% Slope Wheelchair Lift Access	7323   	Pct 7323/7319	7323   		5  
2019MUNI  	3296	9144 - 1437 Cabrillo St		Garage	1437 Cabrillo St	Between 15th Ave & 16th Ave	7.1% Slope	9144   	Pct 9144	9144   		3  
2019MUNI  	3303	9245 - 2262 California St		Congr. Sherith Israel - Newman Lobby	2262 California St	Between Webster & Buchanan St	8.3% Slope	9245   	Pct 9245/7206	7206   		4  
2019MUNI  	3303	9245 - 2262 California St		Congr. Sherith Israel - Newman Lobby	2262 California St	Between Webster & Buchanan St	8.3% Slope	9245   	Pct 9245/7206	9245   		4  
2019MUNI  	3305	7867 - 5587 Diamond Heights Blvd		Garage	5587 Diamond Heights Blvd	Btw Diamond St & Berkeley Way	5.3% Slope	7867   	Pct 7867	7867   		9  
2019MUNI  	3306	9719 - 29 Rockaway Ave		St Brendan's Parish - Parish Hall	29 Rockaway Ave	Enter On Ulloa Btwn Rockaway & Waithman Way	7.1% Slope Ramped Access	9719   	Pct 9719	9719   		8  
2019MUNI  	3309	7605 - 330 Ellis St		Glide Memorial United Church - Freedom Hall	330 Ellis St	Enter On Taylor Btwn Ellis & O' Farrell	8.0% Slope - Ramped Access	7605   	Pct 7605/7609	7605   		7  
2019MUNI  	3309	7605 - 330 Ellis St		Glide Memorial United Church - Freedom Hall	330 Ellis St	Enter On Taylor Btwn Ellis & O' Farrell	8.0% Slope - Ramped Access	7605   	Pct 7605/7609	7609   		7  
2019MUNI  	3310	7938 - 176 Highland Ave		Garage	176 Highland Ave	Between Holly Park & Patton	5.9% Slope	7938   	Pct 7938	7938   		10  
2019MUNI  	3317	9433 - 1201 Ortega St		Lycee Francais School	1201 Ortega St	Enter On 19th Ave. Between Ortega & Pacheco	5% Slope	9433   	Pct 9433/9428	9428   		11  
2019MUNI  	3317	9433 - 1201 Ortega St		Lycee Francais School	1201 Ortega St	Enter On 19th Ave. Between Ortega & Pacheco	5% Slope	9433   	Pct 9433/9428	9433   		11  
2019MUNI  	3318	7328 - 808 Kearny St		C C S F - Chinatown North Beach Campus - Lobby	808 Kearny St	Between Washington & Jackson	1.6% Slope	7328   	Pct 7328	7328   		5  
2019MUNI  	3320	9411 - 4242 Lawton St		Garage	4242 Lawton St	Between 48th Ave & Great Hwy	4.8% Slope	9411   	Pct 9411/9412	9411   		11  
2019MUNI  	3320	9411 - 4242 Lawton St		Garage	4242 Lawton St	Between 48th Ave & Great Hwy	4.8% Slope	9411   	Pct 9411/9412	9412   		11  
2019MUNI  	3321	7932 - 685 Peralta Ave		Garage	685 Peralta Ave	Between Powhattan & Esmerelda	5.6% Slope	7932   	Pct 7932	7932   		10  
2019MUNI  	3328	7935 - 246 Bocana St		Garage	246 Bocana St	Between Cortland & Eugenia	2% Slope	7935   	Pct 7935	7935   		10  
2019MUNI  	3342	7055 - 1111 8th St		California College Of The Arts - Student Lounge	1111 8th St	Btw Irwin & Hooper	3.5% Slope	7055   	Pct 7055	7055   		2  
2019MUNI  	3343	7649 - 758 Natoma St		Hostwell Warehouse	758 Natoma St	Btw 8th St & 9th St	8.3% Slope	7649   	Pct 7649	7649   		7  
2019MUNI  	3344	7651 - 44 Tehama St		Galvanize	44 Tehama St	Btw 1st & 2nd Sts	2.8% Slope	7651   	Pct 7651	7651   		7  
2019MUNI  	3345	7652 - 25 Essex St		Rene Cazenave Apartments - Program Rm	25 Essex St	Btw Folsom & Harrison	0.4% Slope	7652   	Pct 7652	7652   		7  
2019MUNI  	3346	7653 - 1180 4th St		1180 Fourth St Apartments - Comm Rm	1180 4th St	Enter On Channel St Near 4th St	4.6% Slope	7653   	Pct 7653/7657	7653   		7  
2019MUNI  	3346	7653 - 1180 4th St		1180 Fourth St Apartments - Comm Rm	1180 4th St	Enter On Channel St Near 4th St	4.6% Slope	7653   	Pct 7653/7657	7657   		7  
2019MUNI  	3347	7876 - 1800 Market St		The S F  L G B T Center	1800 Market St	Between Octavia Blvd & Laguna St	1.2% Slope	7876   	Pct 7876	7876   		9  
2019MUNI  	3349	7044 - 2600 Arelious Walker Dr		Alice Griffith Opportunity Center - Multi - Purpose Rm	2600 Arelious Walker Dr	Enter Egbert At Arelious Walker	2% Slope	7044   	Pct 7044	7044   		2  
2019MUNI  	3350	9754 - 250 Foerster St		Sunnyside Elementary - Main Hallway	250 Foerster St	Btw Hearst & Flood	8.3% - Ramped Access	9754   	Pct 9754	9754   		8  
2019MUNI  	3355	7512 - 1025 Fillmore Street		El Bethel Arms	1025 Fillmore St	Btw Mcallister & Golden Gate Ave	5.0% Slope	7512   	Pct 7512	7512   		6  
2019MUNI  	3360	7514 - 1050 Mcallister St		Ella Hill Hutch Center - Conference Rm	1050 Mcallister St	Btw Webster & Laguna	7.3% Slope - Ramped Access	7514   	Pct 7514	7514   		6  
2019MUNI  	3362	7526 - 624 Laguna St		The Village At Hayes Valley - Rooftop Lounge	624 Laguna St	Btw  Grove & Ivy	3% Slope	7526   	Pct 7526	7526   		6  
2019MUNI  	3364	7614 - 220 Golden Gate Ave		Kelly Cullen Community - 2nd Floor Auditorium	220 Golden Gate Ave	Btw Leavenworth & Hyde	2.2% Slope	7614   	Pct 7614	7614   		7  
2019MUNI  	3365	7616 - 150 Van Ness Ave		150 Van Ness Apartments - Yoga Room	150 Van Ness Ave	Enter Hayes Btw Polk & Van Ness Ave	0.7% Slope	7616   	Pct 7616/7654	7616   		7  
2019MUNI  	3365	7616 - 150 Van Ness Ave		150 Van Ness Apartments - Yoga Room	150 Van Ness Ave	Enter Hayes Btw Polk & Van Ness Ave	0.7% Slope	7616   	Pct 7616/7654	7654   		7  
2019MUNI  	3367	9217 - 3150 Steiner St (loc 9216)		Garage	3150 Steiner St	Between Greenwich & Pixley	8.2% Slope	9217   	Pct 9217	9217   		4  
2019MUNI  	3372	9756 - 306 Saint Charles Ave		Garage	306 Saint Charles Ave	Near Corner Of Belle Ave	4.1% Slope	9756   	Pct 9756	9756   		8  
2019MUNI  	3373	1122 - 721 Delano Ave		Garage	721 Delano Ave	Between Geneva And Seminole	5.1% Slope	1122   	Pct 1122	1122   		1  
2019MUNI  	3375	1147 - 437 Lisbon St		Garage	437 Lisbon St	Btw Russia Ave & Persia Ave	3.9% Slope	1147   	Pct 1147	1147   		1  
2019MUNI  	3379	7541 - 254 Laussat St		Garage	254 Laussat St	Btw Fillmore & Steiner	0.1% Slope	7541   	Pct 7541	7541   		6  
2019MUNI  	3383	9138 - 877 36th Ave		Garage	877 36th Ave	Btw Fulton & Cabrillo	4.8% Slope	9138   	Pct 9138	9138   		3  
2019MUNI  	3384	9218 - 3020 Laguna St		Garage	3020 Laguna St	Between Greenwich St And Harris Pl	4.0% Slope	9218   	Pct 9218	9218   		4  
2019MUNI  	3385	9226 - 1745 Vallejo St		Garage	1745 Vallejo St	Btw Franklin & Gough	1.8% Slope	9226   	Pct 9226	9226   		4  
2019MUNI  	3388	9432 - 1851 Noriega St		Adath Israel Synagogue	1851 Noriega St	Btw 25th Ave & 26th Ave	2.8% Slope	9432   	Pct 9432	9432   		11  
2019MUNI  	3390	9724 - 84 Middlefield Dr		Garage	84 Middlefield Dr	Btw Ocean & Sloat	2.5% Slope	9724   	Pct 9724	9724   		8  
2019MUNI  	3394	7047 - 66 Raymond Ave (loc 7051)		Asian Pacific American Community Center - Rm 3	66 Raymond Ave	Btw Alpha St & Bayshore Blvd	8.3% Slope - Ramped Access	7047   	Pct 7047/7051	7047   		2  
2019MUNI  	3394	7047 - 66 Raymond Ave (loc 7051)		Asian Pacific American Community Center - Rm 3	66 Raymond Ave	Btw Alpha St & Bayshore Blvd	8.3% Slope - Ramped Access	7047   	Pct 7047/7051	7051   		2  
2019MUNI  	3398	9517 - 1364 12th Ave		Garage	1364 12th Ave	Btw Irving & Judah	4.2% Slope	9517   	Pct 9517/9518	9517   		6  
2019MUNI  	3398	9517 - 1364 12th Ave		Garage	1364 12th Ave	Btw Irving & Judah	4.2% Slope	9517   	Pct 9517/9518	9518   		6  
2019MUNI  	3399	9738 - 1300 Junipero Serra Blvd		Saint Thomas More Church - Scanlan Hall	1300 Junipero Serra Blvd	Entrance Btw Thomas More Way & Junipero Serra	6.6% Slope - Ramped Access	9738   	Pct 9738	9738   		8  
2019MUNI  	3404	7549 - 321 Carl St		Carl Street Free Library - Garage	321 Carl St	Between Willard & Hillway	5.0% Slope	7549   	Pct 7549	7549   		6  
2019MUNI  	3408	7832 - 4046 20th St		Garage	4046 20th St	Between Sanchez And Noe St.	2.2% Slope	7832   	Pct 7832	7832   		9  
2019MUNI  	3411	9214 - 3002 Baker St		Garage	3002 Baker St	Enter On Lombard Near Corner Of Baker St.	2.7% Slope	9214   	Pct 9214	9214   		4  
2019MUNI  	3413	9135 - 837 47th Ave		Garage	837 47th Ave	Between Fulton And Cabrillo St	6.0% Slope For 2 Feet	9135   	Pct 9135	9135   		3  
2019MUNI  	3416	7953 - 363 Princeton St		Garage	363 Princeton St	Princeton St Near Bacon St	4.8% Slope	7953   	Pct 7953	7953   		10  
2019MUNI  	3422	7531 - 634 Oak St		Garage	634 Oak St	Btw Fillmore & Webster	4.3% Slope	7531   	Pct 7531	7531   		6  
2019MUNI  	3423	9132 - 560 4th Ave		Garage	560 4th Ave	Btw Anza & Balboa	6.0% Slope	9132   	Pct 9132	9132   		3  
2019MUNI  	3424	7519 - 1854 Grove St		Garage	1854 Grove St	Between Masonic & Ashbury	6.5% Slope	7519   	Pct 7519	7519   		6  
2019MUNI  	3426	7011 - 524 Connecticut St (loc 7008)		Garage	524 Connecticut St	Btw 20th St & Dead End	2.9% Slope	7011   	Pct 7011	7011   		2  
2019MUNI  	3428	7861 - 422 Day St		Garage	422 Day St	Btw Noe & Day	7.1% Slope	7861   	Pct 7861	7861   		9  
2019MUNI  	3429	9437 - 2271 35th Ave		Garage	2271 35th Ave	Btw Santiago & Rivera St	6.5% Slope	9437   	Pct 9437	9437   		11  
2019MUNI  	3434	7014 - 904 22nd St		Rickshaw Bagworks	904 22nd St	Between Minnesota And Indiana St	2.8% Slope	7014   	Pct 7014/7056	7014   		2  
2019MUNI  	3434	7014 - 904 22nd St		Rickshaw Bagworks	904 22nd St	Between Minnesota And Indiana St	2.8% Slope	7014   	Pct 7014/7056	7056   		2  
2019MUNI  	3438	9446 - 2550 25th Ave		Dianne Feinstein Elementary School - Cafeteria Hallway	2550 25th Ave	Between Vicente & Ulloa	8.3% Slope - Ramped Access	9446   	Pct 9446/9452	9446   		11  
2019MUNI  	3438	9446 - 2550 25th Ave		Dianne Feinstein Elementary School - Cafeteria Hallway	2550 25th Ave	Between Vicente & Ulloa	8.3% Slope - Ramped Access	9446   	Pct 9446/9452	9452   		11  
2019MUNI  	3440	9748 - 168 Dorado Ter		Garage	168 Dorado Ter	Between Dorado Terrace And Dead End	7.7% Slope	9748   	Pct 9748	9748   		8  
2019MUNI  	3442	1133 - 494 Pope St		Garage	494 Pope St	Corner Of Pope St And Bellevue Ave	4.8% Slope	1133   	Pct 1133	1133   		1  
2019MUNI  	3443	7805 - 46 Beaver St		Garage	46 Beaver St	Between Castro & Noe	6.0% Slope	7805   	Pct 7805/7804	7804   		9  
2019MUNI  	3443	7805 - 46 Beaver St		Garage	46 Beaver St	Between Castro & Noe	6.0% Slope	7805   	Pct 7805/7804	7805   		9  
2019MUNI  	3444	9722 - 261 Wawona St		Garage	261 Wawona St	Between 14th Ave And Vicente St.	6.4% Slope	9722   	Pct 9722	9722   		8  
2019MUNI  	3447	9709 - 1877 17th Ave		Garage	1877 17th Ave	Between Noriega And Ortega St	2.6% Slope	9709   	Pct 9709	9709   		8  
2019MUNI  	3448	9734 - 19 Maywood Dr		Garage	19 Maywood Dr	Between Yerba Buena And Ravenwood	5.9% Slope	9734   	Pct 9734/9735	9734   		8  
2019MUNI  	3448	9734 - 19 Maywood Dr		Garage	19 Maywood Dr	Between Yerba Buena And Ravenwood	5.9% Slope	9734   	Pct 9734/9735	9735   		8  
2019MUNI  	3456	9139 - 3245 Cabrillo St		Garage	3245 Cabrillo St	Between 33rd And 34th Ave.	3.8% Slope	9139   	Pct 9139	9139   		3  
2019MUNI  	3459	7655 - 255 Fremont St		Natalie Gubb Commons - Community Room	255 Fremont St	Btw Folsom & Howard	7.9% Slope - Ramped Access	7655   	Pct 7655/7627	7627   		7  
2019MUNI  	3459	7655 - 255 Fremont St		Natalie Gubb Commons - Community Room	255 Fremont St	Btw Folsom & Howard	7.9% Slope - Ramped Access	7655   	Pct 7655/7627	7655   		7  
2019MUNI  	3462	7947 - 311 Gaven St		Garage	311 Gaven St	Btw Boylston & Bowdoin Sts	8.1% Slope	7947   	Pct 7947	7947   		10  
2019MUNI  	3466	7022 - 1598 Oakdale Ave		Joseph Lee Rec Center - Large Conf Rm	1598 Oakdale Ave	Enter On Newcomb Ave Btw Mendell & Lane Sts	2.6% Slope	7022   	Pct 7022	7022   		2  
2019MUNI  	3467	7552 - 1055 Ashbury St		Garage	1055 Ashbury St	Btw Clayton And Downey	2.5% Slope	7552   	Pct 7552	7552   		6  
2019MUNI  	3480	7957 - 801 University St.		Garage	801 University St	Corner Of University & Olmstead	7.3% Slope	7957   	Pct 7957	7957   		10  
2019MUNI  	3484	9753 - 50 Frida Kahlo Way		City College - Visual Arts Building - Lobby	50 Frida Kahlo Way	Enter On Judson Btw Gennessee & Forester	8.3% Slope - Ramped Access	9753   	Pct 9753	9753   		8  
2019MUNI  	3487	9741 - 1 North State Dr		Annex I - Student Event Center	1 North State Dr	Between Lake Merced Blvd And Campus Cir	7.1% Slope	9741   	Pct 9741	9741   		8  
2019MUNI  	3488	9152 - 281 Masonic Ave (loc 9151)		Leo T Mc Carthy Center - Room 116	281 Masonic Ave	Btw Turk St & Ewing Terrace	8.3% Slope - Ramped Access - No Parking Avail	9152   	Pct 9152/9151	9151   		3  
2019MUNI  	3488	9152 - 281 Masonic Ave (loc 9151)		Leo T Mc Carthy Center - Room 116	281 Masonic Ave	Btw Turk St & Ewing Terrace	8.3% Slope - Ramped Access - No Parking Avail	9152   	Pct 9152/9151	9152   		3  
2019MUNI  	3500	9124 - 735 24th Ave (loc 9142)		Academic & Professional Dev - Room 118	735 24th Ave	Between Balboa & Cabrillo	3.3% Slope	9124   	Pct 9124/9142	9124   		3  
2019MUNI  	3500	9124 - 735 24th Ave (loc 9142)		Academic & Professional Dev - Room 118	735 24th Ave	Between Balboa & Cabrillo	3.3% Slope	9124   	Pct 9124/9142	9142   		3  
2019MUNI  	3504	9801 - 1392 Alemany Blvd		Garage	1392 Alemany Blvd	Between Tingley & Silver	6.7% Slope	9801   	Pct 9801	9801   		9  
2019MUNI  	3507	9727 - 2690 Ocean Ave		Unity Spiritual Center	2690 Ocean Ave	Btw 19th Ave & Lagunitas Dr	5.6% Slope	9727   	Pct 9727	9727   		8  
2019MUNI  	3508	1132 - 143 Pope St		Garage	143 Pope St	Between Cross & Morse	7.7% Slope	1132   	Pct 1132	1132   		1  
