area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSExh	RSTot	RSWri	1:JOEL VENTRESCA	2:WILMA PANG	3:ROBERT L. JORDAN, JR.	4:PAUL YBARRA ROBERTSON	5:ELLEN LEE ZHOU	6:LONDON N. BREED	53:MARC ROTH
PCT9136	MV	900	106	0	2	15	0	89	0	12	0	0	6	25	46	0
PCT9136	TO	900	203	0	2	27	0	174	2	21	6	3	11	34	97	0
PCT9137	ED	999	90	0	0	9	0	81	6	9	4	1	3	17	41	0
PCT9137	MV	999	129	0	1	16	0	112	0	12	5	0	4	24	67	0
PCT9137	TO	999	219	0	1	25	0	193	6	21	9	1	7	41	108	0
PCT9138	ED	929	69	0	0	7	0	62	4	6	2	0	2	14	34	0
PCT9138	MV	929	126	0	0	12	0	114	0	8	4	4	9	26	63	0
PCT9138	TO	929	195	0	0	19	0	176	4	14	6	4	11	40	97	0
PCT9139	ED	986	83	0	0	7	0	76	1	12	1	0	1	11	50	0
PCT9139	MV	986	150	0	2	19	0	129	0	10	7	0	9	42	61	0
PCT9139	TO	986	233	0	2	26	0	205	1	22	8	0	10	53	111	0
PCT9141	ED	1803	188	0	0	25	0	163	3	14	8	4	1	39	94	0
PCT9141	MV	1803	269	0	1	35	0	233	0	17	9	0	16	61	130	0
PCT9141	TO	1803	457	0	1	60	0	396	3	31	17	4	17	100	224	0
PCT9143	ED	895	103	0	0	9	0	94	2	8	5	0	4	12	63	0
PCT9143	MV	895	138	0	0	27	0	111	0	12	6	4	13	20	56	0
PCT9143	TO	895	241	0	0	36	0	205	2	20	11	4	17	32	119	0
PCT9144	ED	958	121	0	0	23	0	98	9	7	6	1	2	12	61	0
PCT9144	MV	958	139	0	1	18	0	120	0	12	3	1	4	26	74	0
PCT9144	TO	958	260	0	1	41	0	218	9	19	9	2	6	38	135	0
PCT9145	ED	851	89	0	0	11	0	78	5	9	3	0	1	10	50	0
PCT9145	MV	851	101	0	0	21	0	80	0	5	1	0	4	14	56	0
PCT9145	TO	851	190	0	0	32	0	158	5	14	4	0	5	24	106	0
PCT9146	ED	1837	209	0	0	20	0	189	13	18	10	4	10	28	106	0
PCT9146	MV	1837	208	0	1	31	0	176	0	20	4	2	4	24	122	0
PCT9146	TO	1837	417	0	1	51	0	365	13	38	14	6	14	52	228	0
PCT9149	ED	957	134	0	0	19	0	115	6	16	5	1	1	8	78	0
PCT9149	MV	957	108	0	0	19	0	89	0	8	1	2	5	19	54	0
PCT9149	TO	957	242	0	0	38	0	204	6	24	6	3	6	27	132	0
PCT9152	ED	1630	123	0	0	13	0	110	4	12	4	1	7	10	72	0
PCT9152	MV	1630	179	0	2	24	0	153	0	14	4	0	7	18	110	0
PCT9152	TO	1630	302	0	2	37	0	263	4	26	8	1	14	28	182	0
PCT9201	ED	950	76	0	0	10	0	66	3	6	4	1	0	5	47	0
PCT9201	MV	950	74	0	0	9	0	65	0	5	2	1	5	5	47	0
PCT9201	TO	950	150	0	0	19	0	131	3	11	6	2	5	10	94	0
PCT9202	ED	977	78	0	0	10	0	68	0	5	2	1	1	6	53	0
PCT9202	MV	977	76	0	0	10	0	66	0	3	1	1	8	9	44	0
PCT9202	TO	977	154	0	0	20	0	134	0	8	3	2	9	15	97	0
PCT9203	ED	984	51	0	0	5	0	46	1	3	2	0	3	7	30	0
PCT9203	MV	984	118	0	0	13	0	105	0	10	0	2	17	13	63	0
PCT9203	TO	984	169	0	0	18	0	151	1	13	2	2	20	20	93	0
PCT9204	ED	855	83	0	0	11	0	72	0	5	1	4	8	4	50	0
PCT9204	MV	855	99	0	0	5	0	94	0	4	0	0	7	17	66	0
PCT9204	TO	855	182	0	0	16	0	166	0	9	1	4	15	21	116	0
PCT9205	ED	1484	103	0	0	15	0	88	3	8	1	3	10	9	54	0
PCT9205	MV	1484	165	0	0	22	0	143	0	6	5	3	7	16	106	0
PCT9205	TO	1484	268	0	0	37	0	231	3	14	6	6	17	25	160	0
PCT9208	ED	1935	136	0	0	18	0	118	2	4	5	3	7	21	76	0
PCT9208	MV	1935	217	0	1	14	0	202	0	10	2	4	20	26	140	0
PCT9208	TO	1935	353	0	1	32	0	320	2	14	7	7	27	47	216	0
PCT9209	ED	742	65	0	0	7	0	58	0	0	0	1	2	3	52	0
PCT9209	MV	742	93	0	0	12	0	81	0	7	1	2	10	10	51	0
PCT9209	TO	742	158	0	0	19	0	139	0	7	1	3	12	13	103	0
PCT9211	ED	1788	140	0	0	9	0	131	3	11	4	0	5	19	89	0
PCT9211	MV	1788	226	0	2	20	0	204	0	10	2	4	22	21	145	0
PCT9211	TO	1788	366	0	2	29	0	335	3	21	6	4	27	40	234	0
PCT9213	ED	927	67	0	0	8	0	59	0	5	4	2	3	9	36	0
PCT9213	MV	927	126	0	2	10	0	114	0	5	1	2	9	14	83	0
PCT9213	TO	927	193	0	2	18	0	173	0	10	5	4	12	23	119	0
PCT9214	ED	633	52	0	0	5	0	47	0	2	0	3	3	6	33	0
PCT9214	MV	633	89	0	0	10	0	79	0	2	2	1	9	13	52	0
PCT9214	TO	633	141	0	0	15	0	126	0	4	2	4	12	19	85	0
PCT9215	ED	641	58	0	0	4	0	54	3	1	2	0	5	4	39	0
PCT9215	MV	641	94	0	0	13	0	81	0	8	4	0	7	3	59	0
PCT9215	TO	641	152	0	0	17	0	135	3	9	6	0	12	7	98	0
PCT9216	ED	818	58	0	0	5	0	53	0	4	0	0	1	5	43	0
PCT9216	MV	818	81	0	0	3	0	78	0	11	0	4	5	2	56	0
PCT9216	TO	818	139	0	0	8	0	131	0	15	0	4	6	7	99	0
PCT9217	ED	704	47	0	0	3	0	44	0	2	1	0	6	7	28	0
PCT9217	MV	704	89	0	0	7	0	82	0	7	5	2	5	8	55	0
PCT9217	TO	704	136	0	0	10	0	126	0	9	6	2	11	15	83	0
PCT9218	ED	805	66	0	0	6	0	60	1	0	4	2	1	6	46	0
PCT9218	MV	805	98	0	0	6	0	92	0	5	5	0	2	10	70	0
PCT9218	TO	805	164	0	0	12	0	152	1	5	9	2	3	16	116	0
PCT9219	ED	1727	142	0	0	14	0	128	3	8	7	1	8	11	90	0
PCT9219	MV	1727	171	0	0	16	0	155	0	14	6	2	11	13	109	0
PCT9219	TO	1727	313	0	0	30	0	283	3	22	13	3	19	24	199	0
PCT9221	ED	638	59	0	0	3	0	56	1	0	2	0	1	3	49	0
PCT9221	MV	638	135	0	0	10	0	125	0	6	5	1	11	10	92	0
PCT9221	TO	638	194	0	0	13	0	181	1	6	7	1	12	13	141	0
PCT9222	ED	886	63	0	0	3	0	60	1	7	2	0	6	3	41	0
PCT9222	MV	886	144	0	0	13	0	131	0	3	2	2	12	9	103	0
PCT9222	TO	886	207	0	0	16	0	191	1	10	4	2	18	12	144	0
PCT9223	ED	651	39	0	0	1	0	38	0	1	0	0	8	3	26	0
PCT9223	MV	651	108	0	0	11	0	97	0	4	4	1	9	11	68	0
PCT9223	TO	651	147	0	0	12	0	135	0	5	4	1	17	14	94	0
PCT9224	ED	928	77	0	0	10	0	67	1	4	0	1	4	6	51	0
PCT9224	MV	928	151	0	0	10	0	141	0	8	7	3	7	8	108	0
PCT9224	TO	928	228	0	0	20	0	208	1	12	7	4	11	14	159	0
PCT9226	ED	892	70	0	0	5	0	65	0	5	1	0	5	7	47	0
PCT9226	MV	892	128	0	0	17	0	111	0	8	2	2	5	15	79	0
PCT9226	TO	892	198	0	0	22	0	176	0	13	3	2	10	22	126	0
PCT9227	ED	713	72	0	0	7	0	65	0	7	2	2	2	9	43	0
PCT9227	MV	713	118	0	0	15	0	103	0	6	4	2	10	11	70	0
PCT9227	TO	713	190	0	0	22	0	168	0	13	6	4	12	20	113	0
PCT9228	ED	740	77	0	0	4	0	73	0	3	3	2	4	8	53	0
PCT9228	MV	740	105	0	0	8	0	97	0	3	2	0	7	11	74	0
PCT9228	TO	740	182	0	0	12	0	170	0	6	5	2	11	19	127	0
PCT9229	ED	574	80	0	0	3	0	77	0	3	1	0	6	9	58	0
PCT9229	MV	574	82	0	0	12	0	70	0	2	4	0	1	6	57	0
PCT9229	TO	574	162	0	0	15	0	147	0	5	5	0	7	15	115	0
PCT9231	ED	954	122	0	0	22	0	100	1	8	3	0	3	7	78	0
PCT9231	MV	954	116	0	1	12	0	103	0	9	5	0	3	13	73	0
PCT9231	TO	954	238	0	1	34	0	203	1	17	8	0	6	20	151	0
PCT9232	ED	716	74	0	0	13	0	61	1	5	4	1	3	1	46	0
PCT9232	MV	716	102	0	0	11	0	91	0	7	1	2	6	5	70	0
PCT9232	TO	716	176	0	0	24	0	152	1	12	5	3	9	6	116	0
PCT9233	ED	814	62	0	0	8	0	54	1	2	0	0	3	2	46	0
PCT9233	MV	814	127	0	1	7	0	119	0	3	0	1	7	8	100	0
PCT9233	TO	814	189	0	1	15	0	173	1	5	0	1	10	10	146	0
PCT9234	ED	747	56	0	0	3	0	53	1	0	1	2	3	9	37	0
PCT9234	MV	747	105	0	0	12	0	93	0	3	0	1	4	10	75	0
PCT9234	TO	747	161	0	0	15	0	146	1	3	1	3	7	19	112	0
PCT9235	ED	1439	127	0	1	8	0	118	2	14	4	0	4	10	84	0
PCT9235	MV	1439	214	0	0	17	0	197	0	13	1	0	11	14	158	0
PCT9235	TO	1439	341	0	1	25	0	315	2	27	5	0	15	24	242	0
PCT9236	ED	659	53	0	0	7	0	46	0	0	1	1	1	2	41	0
PCT9236	MV	659	110	0	0	11	0	99	0	8	3	0	3	5	80	0
PCT9236	TO	659	163	0	0	18	0	145	0	8	4	1	4	7	121	0
PCT9237	ED	874	60	0	0	4	0	56	2	1	1	0	3	3	46	0
PCT9237	MV	874	126	0	0	14	0	112	0	3	2	0	10	8	89	0
PCT9237	TO	874	186	0	0	18	0	168	2	4	3	0	13	11	135	0
PCT9238	ED	1769	122	0	0	8	0	114	2	4	4	2	9	9	84	0
PCT9238	MV	1769	273	0	1	21	0	251	0	16	8	3	17	26	181	0
PCT9238	TO	1769	395	0	1	29	0	365	2	20	12	5	26	35	265	0
PCT9239	ED	866	64	0	0	1	0	63	0	7	1	0	4	4	47	0
PCT9239	MV	866	154	0	0	10	0	144	0	5	0	2	8	14	115	0
PCT9239	TO	866	218	0	0	11	0	207	0	12	1	2	12	18	162	0
PCT9241	ED	968	78	0	0	2	0	76	1	6	3	2	6	4	54	0
PCT9241	MV	968	140	0	0	11	0	129	0	6	3	3	15	4	98	0
PCT9241	TO	968	218	0	0	13	0	205	1	12	6	5	21	8	152	0
PCT9242	ED	1845	122	0	0	13	0	109	5	7	4	3	6	13	71	0
PCT9242	MV	1845	258	0	0	17	0	241	0	10	6	2	16	27	180	0
PCT9242	TO	1845	380	0	0	30	0	350	5	17	10	5	22	40	251	0
PCT9244	ED	881	75	0	0	2	0	73	0	7	0	0	4	9	53	0
PCT9244	MV	881	95	0	0	5	0	90	0	6	0	0	7	6	71	0
PCT9244	TO	881	170	0	0	7	0	163	0	13	0	0	11	15	124	0
PCT9245	ED	1081	104	0	0	12	0	92	2	3	2	0	7	2	76	0
PCT9245	MV	1081	141	0	0	16	0	125	0	6	1	0	4	9	105	0
PCT9245	TO	1081	245	0	0	28	0	217	2	9	3	0	11	11	181	0
PCT9248	ED	870	68	0	0	3	0	65	0	8	4	0	7	4	42	0
PCT9248	MV	870	98	0	0	22	0	76	0	6	2	0	4	5	59	0
PCT9248	TO	870	166	0	0	25	0	141	0	14	6	0	11	9	101	0
PCT9251	ED	1887	220	0	1	24	0	195	4	19	4	2	10	19	137	0
PCT9251	MV	1887	259	0	0	33	0	226	0	9	13	3	13	15	173	0
PCT9251	TO	1887	479	0	1	57	0	421	4	28	17	5	23	34	310	0
PCT9252	ED	918	56	0	0	7	0	49	0	0	0	0	2	6	41	0
PCT9252	MV	918	113	0	0	11	0	102	0	5	3	2	7	9	76	0
PCT9252	TO	918	169	0	0	18	0	151	0	5	3	2	9	15	117	0
PCT9253	ED	752	63	0	0	5	0	58	0	1	3	1	5	14	34	0
PCT9253	MV	752	124	0	0	11	0	113	0	5	2	2	5	25	74	0
PCT9253	TO	752	187	0	0	16	0	171	0	6	5	3	10	39	108	0
PCT9255	ED	1236	119	0	0	11	0	108	1	6	2	3	3	8	85	0
PCT9255	MV	1236	143	0	0	13	0	130	0	10	2	4	9	13	92	0
PCT9255	TO	1236	262	0	0	24	0	238	1	16	4	7	12	21	177	0
PCT9256	ED	1373	112	0	0	12	0	100	1	3	3	1	2	9	81	0
PCT9256	MV	1373	216	0	0	26	0	190	0	8	8	4	7	19	144	0
PCT9256	TO	1373	328	0	0	38	0	290	1	11	11	5	9	28	225	0
PCT9257	MV	311	39	0	0	6	0	33	0	3	0	0	1	5	24	0
PCT9257	TO	311	39	0	0	6	0	33	0	3	0	0	1	5	24	0
PCT9401	ED	1015	120	0	0	18	0	102	2	12	4	1	6	8	69	0
PCT9401	MV	1015	113	0	0	12	0	101	0	11	4	1	6	20	59	0
PCT9401	TO	1015	233	0	0	30	0	203	2	23	8	2	12	28	128	0
PCT9402	ED	988	140	0	0	18	0	122	3	19	5	1	4	17	73	0
PCT9402	MV	988	102	0	0	12	0	90	0	4	0	4	4	30	48	0
PCT9402	TO	988	242	0	0	30	0	212	3	23	5	5	8	47	121	0
PCT9404	ED	1814	161	0	0	25	0	136	3	16	7	2	5	28	75	0
PCT9404	MV	1814	231	0	1	22	0	208	0	8	8	4	19	55	114	0
PCT9404	TO	1814	392	0	1	47	0	344	3	24	15	6	24	83	189	0
PCT9405	ED	770	89	0	0	3	0	86	0	4	1	3	2	21	55	0
PCT9405	MV	770	107	0	0	6	0	101	0	8	0	0	7	30	56	0
PCT9405	TO	770	196	0	0	9	0	187	0	12	1	3	9	51	111	0
PCT9406	ED	873	110	0	0	9	0	101	3	9	3	0	5	24	57	0
PCT9406	MV	873	110	0	0	9	0	101	0	10	3	1	7	20	60	0
PCT9406	TO	873	220	0	0	18	0	202	3	19	6	1	12	44	117	0
PCT9407	ED	887	96	0	1	10	0	85	1	9	7	0	2	19	47	0
PCT9407	MV	887	100	0	0	10	0	90	0	5	4	1	3	28	49	0
PCT9407	TO	887	196	0	1	20	0	175	1	14	11	1	5	47	96	0
PCT9408	ED	834	93	0	0	13	0	80	5	7	2	0	5	17	44	0
PCT9408	MV	834	77	0	0	11	0	66	0	2	2	2	3	13	44	0
PCT9408	TO	834	170	0	0	24	0	146	5	9	4	2	8	30	88	0
PCT9409	ED	591	89	0	0	16	0	73	1	4	3	1	4	3	57	0
PCT9409	MV	591	59	0	0	11	0	48	0	4	0	0	3	13	28	0
PCT9409	TO	591	148	0	0	27	0	121	1	8	3	1	7	16	85	0
PCT9411	ED	1842	165	0	1	16	0	148	2	15	5	1	10	21	94	0
PCT9411	MV	1842	232	0	0	13	0	219	0	18	2	11	12	49	127	0
PCT9411	TO	1842	397	0	1	29	0	367	2	33	7	12	22	70	221	0
PCT9413	ED	920	88	0	0	9	0	79	1	4	3	2	3	20	46	0
PCT9413	MV	920	126	0	0	17	0	109	0	7	2	4	2	27	67	0
PCT9413	TO	920	214	0	0	26	0	188	1	11	5	6	5	47	113	0
PCT9415	ED	779	56	0	0	5	0	51	0	5	3	0	2	11	30	0
PCT9415	MV	779	127	0	0	11	0	116	0	5	8	1	8	23	71	0
PCT9415	TO	779	183	0	0	16	0	167	0	10	11	1	10	34	101	0
PCT9416	ED	988	118	0	0	16	0	102	1	5	6	1	5	6	78	0
PCT9416	MV	988	139	0	0	7	0	132	0	6	5	3	8	46	64	0
PCT9416	TO	988	257	0	0	23	0	234	1	11	11	4	13	52	142	0
PCT9418	ED	1561	161	0	0	12	0	149	6	12	4	0	7	32	88	0
PCT9418	MV	1561	247	0	3	19	0	225	0	15	7	4	6	67	126	0
PCT9418	TO	1561	408	0	3	31	0	374	6	27	11	4	13	99	214	0
PCT9419	ED	1790	130	0	0	10	0	120	1	12	1	1	10	21	74	0
PCT9419	MV	1790	283	0	0	22	0	261	0	15	7	1	13	81	144	0
PCT9419	TO	1790	413	0	0	32	0	381	1	27	8	2	23	102	218	0
PCT9421	ED	917	65	0	0	9	0	56	1	5	3	2	7	12	26	0
PCT9421	MV	917	127	0	0	11	0	116	0	11	4	1	7	30	63	0
PCT9421	TO	917	192	0	0	20	0	172	1	16	7	3	14	42	89	0
PCT9422	ED	1068	100	0	0	11	0	89	1	5	3	2	5	19	54	0
PCT9422	MV	1068	169	0	0	6	0	163	0	9	3	1	13	41	96	0
PCT9422	TO	1068	269	0	0	17	0	252	1	14	6	3	18	60	150	0
PCT9423	ED	906	70	0	0	3	0	67	1	6	0	0	4	3	53	0
PCT9423	MV	906	93	0	0	1	0	92	0	7	2	0	8	19	56	0
PCT9423	TO	906	163	0	0	4	0	159	1	13	2	0	12	22	109	0
PCT9424	ED	1949	142	0	0	15	0	127	4	16	5	2	2	33	65	0
PCT9424	MV	1949	320	0	1	22	0	297	0	20	12	7	9	78	171	0
PCT9424	TO	1949	462	0	1	37	0	424	4	36	17	9	11	111	236	0
PCT9426	ED	832	61	0	0	4	0	57	1	5	7	1	4	15	24	0
PCT9426	MV	832	118	0	0	10	0	108	0	9	2	1	7	25	64	0
PCT9426	TO	832	179	0	0	14	0	165	1	14	9	2	11	40	88	0
PCT9427	ED	964	78	0	1	1	0	76	1	5	5	1	4	10	50	0
PCT9427	MV	964	142	0	0	7	0	135	0	4	8	1	12	48	62	0
PCT9427	TO	964	220	0	1	8	0	211	1	9	13	2	16	58	112	0
PCT9431	ED	1914	176	0	0	17	0	159	1	13	5	7	8	35	90	0
PCT9431	MV	1914	285	0	1	16	0	268	0	22	15	3	17	79	132	0
PCT9431	TO	1914	461	0	1	33	0	427	1	35	20	10	25	114	222	0
PCT9432	ED	943	76	0	0	5	0	71	3	3	1	2	4	17	41	0
PCT9432	MV	943	142	0	0	6	0	136	0	4	9	3	9	36	75	0
PCT9432	TO	943	218	0	0	11	0	207	3	7	10	5	13	53	116	0
PCT9433	ED	1923	120	0	0	14	0	106	3	11	5	0	11	25	51	0
PCT9433	MV	1923	289	0	0	27	0	262	0	8	6	4	13	72	159	0
PCT9433	TO	1923	409	0	0	41	0	368	3	19	11	4	24	97	210	0
PCT9434	ED	982	97	0	0	5	0	92	0	13	4	3	4	13	55	0
PCT9434	MV	982	120	0	0	4	0	116	0	6	7	0	6	31	66	0
PCT9434	TO	982	217	0	0	9	0	208	0	19	11	3	10	44	121	0
PCT9436	ED	1057	94	0	0	6	0	88	0	7	6	1	4	20	50	0
PCT9436	MV	1057	160	0	0	8	0	152	0	10	5	2	9	52	74	0
PCT9436	TO	1057	254	0	0	14	0	240	0	17	11	3	13	72	124	0
PCT9437	ED	908	76	0	0	9	0	67	0	3	1	1	3	12	47	0
PCT9437	MV	908	127	0	2	5	0	120	0	4	6	2	9	40	59	0
PCT9437	TO	908	203	0	2	14	0	187	0	7	7	3	12	52	106	0
PCT9439	ED	1863	124	0	0	9	0	115	3	14	0	1	6	26	65	0
PCT9439	MV	1863	310	0	2	17	0	291	0	20	8	1	17	97	148	0
PCT9439	TO	1863	434	0	2	26	0	406	3	34	8	2	23	123	213	0
PCT9441	ED	985	100	0	0	13	0	87	0	10	3	0	4	16	54	0
PCT9441	MV	985	169	0	0	9	0	160	0	7	6	1	14	51	81	0
PCT9441	TO	985	269	0	0	22	0	247	0	17	9	1	18	67	135	0
PCT9442	ED	2015	196	0	1	20	0	175	8	15	8	6	8	31	99	0
PCT9442	MV	2015	279	0	1	26	0	252	0	17	6	3	19	72	135	0
PCT9442	TO	2015	475	0	2	46	0	427	8	32	14	9	27	103	234	0
PCT9443	ED	1908	136	0	0	15	0	121	0	9	5	3	5	21	78	0
PCT9443	MV	1908	254	0	2	17	0	235	0	24	9	2	17	71	112	0
PCT9443	TO	1908	390	0	2	32	0	356	0	33	14	5	22	92	190	0
PCT9445	ED	971	72	0	0	9	0	63	1	3	2	2	2	16	37	0
PCT9445	MV	971	146	0	0	12	0	134	0	10	1	1	5	36	81	0
PCT9445	TO	971	218	0	0	21	0	197	1	13	3	3	7	52	118	0
PCT9446	ED	1940	185	0	0	14	0	171	4	14	8	4	12	23	106	0
PCT9446	MV	1940	264	0	2	12	0	250	0	20	7	2	16	88	117	0
PCT9446	TO	1940	449	0	2	26	0	421	4	34	15	6	28	111	223	0
PCT9447	ED	889	88	0	0	8	0	80	1	11	5	0	2	12	49	0
PCT9447	MV	889	131	0	2	7	0	122	0	7	2	1	10	38	64	0
PCT9447	TO	889	219	0	2	15	0	202	1	18	7	1	12	50	113	0
PCT9448	ED	936	76	0	0	5	0	71	0	10	6	1	3	14	37	0
PCT9448	MV	936	124	0	1	4	0	119	0	11	1	1	8	47	51	0
PCT9448	TO	936	200	0	1	9	0	190	0	21	7	2	11	61	88	0
PCT9449	ED	862	74	0	0	8	0	66	1	2	0	0	6	11	46	0
PCT9449	MV	862	147	0	0	12	0	135	0	9	4	1	7	38	76	0
PCT9449	TO	862	221	0	0	20	0	201	1	11	4	1	13	49	122	0
PCT9451	ED	437	32	0	0	3	0	29	1	5	0	0	4	6	13	0
PCT9451	MV	437	58	0	0	7	0	51	0	2	1	1	4	12	31	0
PCT9451	TO	437	90	0	0	10	0	80	1	7	1	1	8	18	44	0
PCT9453	ED	520	44	0	0	4	0	40	2	2	0	0	2	9	25	0
PCT9453	MV	520	83	0	0	3	0	80	0	6	1	1	2	13	57	0
PCT9453	TO	520	127	0	0	7	0	120	2	8	1	1	4	22	82	0
PCT9501	MV	147	41	0	0	3	0	38	0	1	0	1	4	5	27	0
PCT9501	TO	147	41	0	0	3	0	38	0	1	0	1	4	5	27	0
PCT9502	MV	253	46	0	0	6	0	40	0	4	1	0	0	4	31	0
PCT9502	TO	253	46	0	0	6	0	40	0	4	1	0	0	4	31	0
PCT9503	ED	667	61	0	1	5	0	55	0	5	1	0	0	4	45	0
PCT9503	MV	667	96	0	3	7	0	86	0	9	1	0	1	2	73	0
PCT9503	TO	667	157	0	4	12	0	141	0	14	2	0	1	6	118	0
PCT9505	ED	760	97	0	0	8	0	89	1	6	1	3	1	6	71	0
PCT9505	MV	760	114	0	1	5	0	108	0	9	0	1	6	12	80	0
PCT9505	TO	760	211	0	1	13	0	197	1	15	1	4	7	18	151	0
PCT9506	ED	750	73	0	0	8	0	65	1	5	1	1	2	6	49	0
PCT9506	MV	750	77	0	1	5	0	71	0	3	0	1	1	8	58	0
PCT9506	TO	750	150	0	1	13	0	136	1	8	1	2	3	14	107	0
PCT9507	ED	713	91	0	0	19	0	72	2	5	1	1	3	3	57	0
PCT9507	MV	713	83	0	0	11	0	72	0	3	0	0	1	6	62	0
PCT9507	TO	713	174	0	0	30	0	144	2	8	1	1	4	9	119	0
PCT9511	ED	1314	167	0	0	38	0	129	3	12	2	3	1	8	100	0
PCT9511	MV	1314	151	0	0	26	0	125	0	12	2	1	3	10	97	0
PCT9511	TO	1314	318	0	0	64	0	254	3	24	4	4	4	18	197	0
PCT9512	ED	1544	193	0	0	46	0	147	9	12	5	3	2	6	110	0
PCT9512	MV	1544	197	0	0	32	0	165	0	11	7	1	3	16	127	0
PCT9512	TO	1544	390	0	0	78	0	312	9	23	12	4	5	22	237	0
PCT9513	ED	872	127	0	1	27	0	99	3	5	3	0	2	9	77	0
PCT9513	MV	872	94	0	0	12	0	82	0	2	1	1	1	7	70	0
PCT9513	TO	872	221	0	1	39	0	181	3	7	4	1	3	16	147	0
PCT9514	ED	888	118	0	0	15	0	103	0	10	1	0	0	11	81	0
PCT9514	MV	888	102	0	0	12	0	90	0	7	2	0	3	8	70	0
PCT9514	TO	888	220	0	0	27	0	193	0	17	3	0	3	19	151	0
PCT9516	ED	1579	196	0	1	33	0	162	4	14	5	0	6	23	110	0
PCT9516	MV	1579	185	0	0	19	0	166	0	8	8	3	6	32	109	0
PCT9516	TO	1579	381	0	1	52	0	328	4	22	13	3	12	55	219	0
PCT9517	ED	1554	181	0	0	29	0	152	6	12	8	1	2	11	112	0
PCT9517	MV	1554	218	0	0	33	0	185	0	13	2	4	13	30	123	0
PCT9517	TO	1554	399	0	0	62	0	337	6	25	10	5	15	41	235	0
PCT9519	ED	882	112	0	1	16	0	95	3	8	3	1	5	9	66	0
PCT9519	MV	882	112	0	0	18	0	94	0	5	1	4	6	7	71	0
PCT9519	TO	882	224	0	1	34	0	189	3	13	4	5	11	16	137	0
PCT9521	ED	870	131	0	0	14	0	117	5	10	4	1	2	11	84	0
PCT9521	MV	870	123	0	0	19	0	104	0	6	1	1	1	13	82	0
PCT9521	TO	870	254	0	0	33	0	221	5	16	5	2	3	24	166	0
PCT9701	ED	652	100	0	0	16	0	84	4	9	1	1	1	10	58	0
PCT9701	MV	652	79	0	0	16	0	63	0	4	3	1	1	12	42	0
PCT9701	TO	652	179	0	0	32	0	147	4	13	4	2	2	22	100	0
PCT9702	ED	709	88	0	0	16	0	72	5	6	2	1	0	2	56	0
PCT9702	MV	709	80	0	0	16	0	64	0	5	0	3	0	8	48	0
PCT9702	TO	709	168	0	0	32	0	136	5	11	2	4	0	10	104	0
PCT9703	ED	981	91	0	0	5	0	86	2	5	1	3	0	17	58	0
PCT9703	MV	981	158	0	0	20	0	138	0	11	2	0	5	25	95	0
PCT9703	TO	981	249	0	0	25	0	224	2	16	3	3	5	42	153	0
PCT9704	ED	946	109	0	0	9	0	100	1	4	1	0	7	11	76	0
PCT9704	MV	946	143	0	2	17	0	124	0	7	2	0	4	20	91	0
PCT9704	TO	946	252	0	2	26	0	224	1	11	3	0	11	31	167	0
PCT9705	ED	1865	204	0	0	21	0	183	5	23	4	0	1	13	137	0
PCT9705	MV	1865	257	0	0	26	0	231	0	22	2	2	8	24	173	0
PCT9705	TO	1865	461	0	0	47	0	414	5	45	6	2	9	37	310	0
PCT9706	MV	48	6	0	0	1	0	5	0	0	0	0	0	0	5	0
PCT9706	TO	48	6	0	0	1	0	5	0	0	0	0	0	0	5	0
PCT9709	ED	1021	84	0	0	8	0	76	1	8	0	1	3	11	52	0
PCT9709	MV	1021	155	0	1	12	0	142	0	14	3	1	11	21	92	0
PCT9709	TO	1021	239	0	1	20	0	218	1	22	3	2	14	32	144	0
PCT9711	ED	1433	161	0	0	7	0	154	6	15	5	1	9	19	99	0
PCT9711	MV	1433	220	0	0	30	0	190	0	12	0	0	5	39	134	0
PCT9711	TO	1433	381	0	0	37	0	344	6	27	5	1	14	58	233	0
PCT9712	ED	1237	157	0	1	12	0	144	6	6	3	0	9	9	111	0
PCT9712	MV	1237	220	0	0	25	0	195	0	9	4	4	14	22	142	0
PCT9712	TO	1237	377	0	1	37	0	339	6	15	7	4	23	31	253	0
PCT9716	ED	951	109	0	1	14	0	94	4	5	3	1	4	9	68	0
PCT9716	MV	951	169	0	1	14	0	154	0	15	5	2	5	28	99	0
PCT9716	TO	951	278	0	2	28	0	248	4	20	8	3	9	37	167	0
PCT9717	ED	1917	177	0	0	17	0	160	4	12	6	7	12	20	99	0
PCT9717	MV	1917	317	0	3	21	0	293	0	34	15	0	12	47	185	0
PCT9717	TO	1917	494	0	3	38	0	453	4	46	21	7	24	67	284	0
PCT9718	ED	1833	225	0	1	18	0	206	6	15	6	2	8	27	142	0
PCT9718	MV	1833	365	0	0	53	0	312	0	28	4	2	23	44	211	0
PCT9718	TO	1833	590	0	1	71	0	518	6	43	10	4	31	71	353	0
PCT9719	ED	910	105	0	0	7	0	98	5	6	0	1	4	16	66	0
PCT9719	MV	910	160	0	0	19	0	141	0	12	1	0	8	18	102	0
PCT9719	TO	910	265	0	0	26	0	239	5	18	1	1	12	34	168	0
PCT9721	ED	660	114	0	0	6	0	108	4	9	0	1	5	7	82	0
PCT9721	MV	660	116	0	0	15	0	101	0	10	3	1	7	17	63	0
PCT9721	TO	660	230	0	0	21	0	209	4	19	3	2	12	24	145	0
