area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	RSWri	26:JENNY LAM	27:KIRSTEN STROBEL	28:ROBERT K. COLEMAN
PCT9753	ED	764	93	0	0	15	78	0	49	14	15
PCT9753	MV	764	239	0	1	44	194	0	137	35	22
PCT9753	TO	764	332	0	1	59	272	0	186	49	37
PCT9754	ED	686	111	0	1	14	96	0	55	26	15
PCT9754	MV	686	241	0	0	26	215	0	160	35	20
PCT9754	TO	686	352	0	1	40	311	0	215	61	35
PCT9755	ED	567	76	0	0	16	60	0	40	10	10
PCT9755	MV	567	170	0	0	25	145	0	113	22	10
PCT9755	TO	567	246	0	0	41	205	0	153	32	20
PCT9756	ED	940	69	0	0	14	55	0	39	10	6
PCT9756	MV	940	267	0	3	37	227	0	185	29	13
PCT9756	TO	940	336	0	3	51	282	0	224	39	19
PCT9801	ED	404	51	0	0	11	40	0	26	11	3
PCT9801	MV	404	135	0	1	22	112	0	88	17	7
PCT9801	TO	404	186	0	1	33	152	0	114	28	10
CONG12	ED	437850	53402	0	90	11192	42120	0	28134	8457	5529
CONG12	MV	437850	129604	0	462	25938	103204	2	79067	14344	9791
CONG12	TO	437850	183006	0	552	37130	145324	2	107201	22801	15320
CONG14	ED	57200	6017	0	14	1036	4967	0	3218	1059	690
CONG14	MV	57200	17289	0	73	2941	14275	0	10720	2174	1381
CONG14	TO	57200	23306	0	87	3977	19242	0	13938	3233	2071
ASSM17	ED	287476	34948	0	67	7500	27381	0	18022	5543	3816
ASSM17	MV	287476	85041	0	327	17101	67613	1	51443	9471	6698
ASSM17	TO	287476	119989	0	394	24601	94994	1	69465	15014	10514
ASSM19	ED	207574	24471	0	37	4728	19706	0	13330	3973	2403
ASSM19	MV	207574	61852	0	208	11778	49866	1	38344	7047	4474
ASSM19	TO	207574	86323	0	245	16506	69572	1	51674	11020	6877
SUPV1	ED	42447	5465	0	1	1092	4372	0	2977	837	558
SUPV1	MV	42447	12580	0	41	2446	10093	0	7820	1315	958
SUPV1	TO	42447	18045	0	42	3538	14465	0	10797	2152	1516
SUPV2	ED	49361	5274	0	9	1066	4199	0	2867	913	419
SUPV2	MV	49361	13966	0	41	2978	10947	1	8244	1752	950
SUPV2	TO	49361	19240	0	50	4044	15146	1	11111	2665	1369
SUPV3	ED	38836	3913	0	6	768	3139	0	2106	562	471
SUPV3	MV	38836	10918	0	48	2078	8792	0	6733	1129	930
SUPV3	TO	38836	14831	0	54	2846	11931	0	8839	1691	1401
SUPV4	ED	43341	5029	0	7	946	4076	0	2803	802	471
SUPV4	MV	43341	13029	0	46	2369	10614	0	8386	1341	887
SUPV4	TO	43341	18058	0	53	3315	14690	0	11189	2143	1358
SUPV5	ED	51976	8351	0	17	2026	6308	0	4256	1319	733
SUPV5	MV	51976	16419	0	54	3795	12570	1	9667	1877	1025
SUPV5	TO	51976	24770	0	71	5821	18878	1	13923	3196	1758
SUPV6	ED	42510	3311	0	11	630	2670	0	1622	563	485
SUPV6	MV	42510	11031	0	67	2045	8919	0	6534	1269	1116
SUPV6	TO	42510	14342	0	78	2675	11589	0	8156	1832	1601
SUPV7	ED	46757	6126	0	9	1080	5037	0	3459	933	645
SUPV7	MV	46757	15630	0	45	2829	12756	0	9897	1684	1175
SUPV7	TO	46757	21756	0	54	3909	17793	0	13356	2617	1820
SUPV8	ED	57103	9078	0	10	1922	7146	0	4878	1430	838
SUPV8	MV	57103	19834	0	43	4337	15454	0	11951	2137	1366
SUPV8	TO	57103	28912	0	53	6259	22600	0	16829	3567	2204
SUPV9	ED	42539	5866	0	8	1474	4384	0	2835	891	658
SUPV9	MV	42539	12111	0	52	2490	9569	0	7205	1353	1011
SUPV9	TO	42539	17977	0	60	3964	13953	0	10040	2244	1669
SUPV10	ED	42195	3620	0	14	635	2971	0	1897	583	491
SUPV10	MV	42195	10770	0	43	1821	8906	0	6881	1159	866
SUPV10	TO	42195	14390	0	57	2456	11877	0	8778	1742	1357
SUPV11	ED	37985	3386	0	12	589	2785	0	1652	683	450
SUPV11	MV	37985	10605	0	55	1691	8859	0	6469	1502	888
SUPV11	TO	37985	13991	0	67	2280	11644	0	8121	2185	1338
NEIG1	ED	20194	1583	0	6	251	1326	0	782	265	279
NEIG1	MV	20194	4617	0	28	664	3925	0	2934	534	457
NEIG1	TO	20194	6200	0	34	915	5251	0	3716	799	736
NEIG2	ED	18045	1697	0	3	323	1371	0	931	251	189
NEIG2	MV	18045	5028	0	26	950	4052	0	3168	479	405
NEIG2	TO	18045	6725	0	29	1273	5423	0	4099	730	594
NEIG3	ED	27613	2634	0	9	540	2085	0	1270	427	388
NEIG3	MV	27613	7169	0	44	1296	5829	0	4232	834	763
NEIG3	TO	27613	9803	0	53	1836	7914	0	5502	1261	1151
NEIG4	ED	7735	1165	0	2	202	961	0	668	165	128
NEIG4	MV	7735	2832	0	8	520	2304	0	1801	300	203
NEIG4	TO	7735	3997	0	10	722	3265	0	2469	465	331
NEIG5	ED	28067	2430	0	5	431	1994	0	1190	493	311
NEIG5	MV	28067	7904	0	44	1258	6602	0	4837	1127	638
NEIG5	TO	28067	10334	0	49	1689	8596	0	6027	1620	949
NEIG6	ED	15102	2843	0	2	744	2097	0	1448	441	208
NEIG6	MV	15102	4922	0	18	1211	3693	0	2846	553	294
NEIG6	TO	15102	7765	0	20	1955	5790	0	4294	994	502
NEIG7	ED	13133	1290	0	7	215	1068	0	652	248	168
NEIG7	MV	13133	3594	0	16	584	2994	0	2219	481	294
NEIG7	TO	13133	4884	0	23	799	4062	0	2871	729	462
NEIG8	ED	9501	1633	0	5	383	1245	0	867	246	132
NEIG8	MV	9501	3044	0	8	725	2311	0	1842	322	147
NEIG8	TO	9501	4677	0	13	1108	3556	0	2709	568	279
NEIG9	ED	8190	825	0	0	154	671	0	436	156	79
NEIG9	MV	8190	2163	0	11	376	1776	0	1302	270	204
NEIG9	TO	8190	2988	0	11	530	2447	0	1738	426	283
NEIG10	ED	10551	1396	0	1	295	1100	0	736	222	142
NEIG10	MV	10551	3053	0	9	662	2382	0	1826	327	229
NEIG10	TO	10551	4449	0	10	957	3482	0	2562	549	371
NEIG11	ED	41063	4207	0	9	851	3347	0	2254	736	357
NEIG11	MV	41063	11338	0	32	2400	8906	1	6658	1451	796
NEIG11	TO	41063	15545	0	41	3251	12253	1	8912	2187	1153
NEIG12	ED	32113	4830	0	7	1305	3518	0	2235	783	500
NEIG12	MV	32113	8753	0	38	1998	6717	0	5085	936	696
NEIG12	TO	32113	13583	0	45	3303	10235	0	7320	1719	1196
NEIG13	ED	15730	2488	0	4	492	1992	0	1331	404	257
NEIG13	MV	15730	5501	0	13	1192	4296	0	3313	568	415
NEIG13	TO	15730	7989	0	17	1684	6288	0	4644	972	672
NEIG14	ED	9293	1671	0	0	430	1241	0	859	233	149
NEIG14	MV	9293	3070	0	7	648	2415	0	1808	354	253
NEIG14	TO	9293	4741	0	7	1078	3656	0	2667	587	402
NEIG15	ED	5953	702	0	0	132	570	0	398	81	91
NEIG15	MV	5953	1839	0	7	373	1459	0	1064	218	177
NEIG15	TO	5953	2541	0	7	505	2029	0	1462	299	268
NEIG26	ED	9927	809	0	1	131	677	0	432	119	126
NEIG26	MV	9927	2925	0	13	507	2405	0	1822	333	250
NEIG26	TO	9927	3734	0	14	638	3082	0	2254	452	376
NEIG16	ED	16717	1710	0	6	333	1371	0	944	269	158
NEIG16	MV	16717	4957	0	8	997	3952	0	3152	489	311
NEIG16	TO	16717	6667	0	14	1330	5323	0	4096	758	469
NEIG17	ED	37882	4924	0	1	1000	3923	0	2676	745	502
NEIG17	MV	37882	11284	0	37	2172	9075	0	7016	1192	867
NEIG17	TO	37882	16208	0	38	3172	12998	0	9692	1937	1369
NEIG18	ED	6193	810	0	0	158	652	0	464	133	55
NEIG18	MV	6193	2004	0	5	419	1580	0	1230	229	121
NEIG18	TO	6193	2814	0	5	577	2232	0	1694	362	176
NEIG19	ED	7872	1105	0	3	208	894	0	605	176	113
NEIG19	MV	7872	2488	0	9	536	1943	0	1480	271	192
NEIG19	TO	7872	3593	0	12	744	2837	0	2085	447	305
NEIG20	ED	24361	1797	0	4	339	1454	0	912	301	241
NEIG20	MV	24361	6403	0	32	1239	5132	0	3814	724	594
NEIG20	TO	24361	8200	0	36	1578	6586	0	4726	1025	835
NEIG21	ED	42750	4924	0	7	921	3996	0	2745	787	464
NEIG21	MV	42750	12896	0	46	2349	10501	0	8298	1326	877
NEIG21	TO	42750	17820	0	53	3270	14497	0	11043	2113	1341
NEIG22	ED	19329	3076	0	1	665	2410	0	1691	469	250
NEIG22	MV	19329	7008	0	10	1542	5456	0	4249	780	427
NEIG22	TO	19329	10084	0	11	2207	7866	0	5940	1249	677
NEIG23	ED	7912	488	0	3	72	413	0	265	73	75
NEIG23	MV	7912	1962	0	10	286	1666	0	1320	210	136
NEIG23	TO	7912	2450	0	13	358	2079	0	1585	283	211
NEIG24	ED	33087	4577	0	8	789	3780	0	2626	664	490
NEIG24	MV	33087	11862	0	28	2124	9710	0	7582	1248	880
NEIG24	TO	33087	16439	0	36	2913	13490	0	10208	1912	1370
NEIG25	ED	26737	3805	0	10	864	2931	0	1935	629	367
NEIG25	MV	26737	8277	0	28	1851	6398	1	4889	962	546
NEIG25	TO	26737	12082	0	38	2715	9329	1	6824	1591	913
